#Destpos	P7	P5	P7_pos	P5_pos
A01	1345	1151	B16	M14
B01	1346	1152	D16	O14
C01	1347	1145	F16	A14
D01	1348	1146	H16	C14
E01	1349	1147	J16	E14
F01	1350	1148	L16	G14
G01	1351	1149	N16	I14
H01	1352	1150	P16	K14
A02	1233	1039	B11	M09
B02	1234	1040	D11	O09
C02	1235	1033	F11	A09
D02	1236	1034	H11	C09
E02	1237	1035	J11	E09
F02	1238	1036	L11	G09
G02	1239	1037	N11	I09
H02	1240	1038	P11	K09
A03	1017	1207	A05	N03
B03	1018	1208	C05	P03
C03	1019	1201	E05	B03
D03	1020	1202	G05	D03
E03	1021	1203	I05	F03
F03	1022	1204	K05	H03
G03	1023	1205	M05	J03
H03	1024	1206	O05	L03
A04	1305	1111	B06	M04
B04	1306	1112	D06	O04
C04	1307	1105	F06	A04
D04	1308	1106	H06	C04
E04	1309	1107	J06	E04
F04	1310	1108	L06	G04
G04	1311	1109	N06	I04
H04	1312	1110	P06	K04
A05	1209	1015	B05	M03
B05	1210	1016	D05	O03
C05	1211	1009	F05	A03
D05	1212	1010	H05	C03
E05	1213	1011	J05	E03
F05	1214	1012	L05	G03
G05	1215	1013	N05	I03
H05	1216	1014	P05	K03
A06	1081	1271	A21	N19
B06	1082	1272	C21	P19
C06	1083	1265	E21	B19
D06	1084	1266	G21	D19
E06	1085	1267	I21	F19
F06	1086	1268	K21	H19
G06	1087	1269	M21	J19
H06	1088	1270	O21	L19
A07	1297	1103	B04	M02
B07	1298	1104	D04	O02
C07	1299	1097	F04	A02
D07	1300	1098	H04	C02
E07	1301	1099	J04	E02
F07	1302	1100	L04	G02
G07	1303	1101	N04	I02
H07	1304	1102	P04	K02
A08	1001	1191	A01	M24
B08	1002	1192	C01	O24
C08	1003	1185	E01	A24
D08	1004	1186	G01	C24
E08	1005	1187	I01	E24
F08	1006	1188	K01	G24
G08	1007	1189	M01	I24
H08	1008	1190	O01	K24
A09	1353	1159	B18	M16
B09	1354	1160	D18	O16
C09	1355	1153	F18	A16
D09	1356	1154	H18	C16
E09	1357	1155	J18	E16
F09	1358	1156	L18	G16
G09	1359	1157	N18	I16
H09	1360	1158	P18	K16
A10	1065	1255	A17	N15
B10	1066	1256	C17	P15
C10	1067	1249	E17	B15
D10	1068	1250	G17	D15
E10	1069	1251	I17	F15
F10	1070	1252	K17	H15
G10	1071	1253	M17	J15
H10	1072	1254	O17	L15
A11	1105	1295	A04	N02
B11	1106	1296	C04	P02
C11	1107	1289	E04	B02
D11	1108	1290	G04	D02
E11	1109	1291	I04	F02
F11	1110	1292	K04	H02
G11	1111	1293	M04	J02
H11	1112	1294	O04	L02
A12	1137	1327	A12	N10
B12	1138	1328	C12	P10
C12	1139	1321	E12	B10
D12	1140	1322	G12	D10
E12	1141	1323	I12	F10
F12	1142	1324	K12	H10
G12	1143	1325	M12	J10
H12	1144	1326	O12	L10
