#Destpos	P7	P5	P7_pos	P5_pos
A01	1273	1077	B21	I19
B01	1274	1078	D21	K19
C01	1275	1079	F21	M19
D01	1276	1080	H21	O19
E01	1277	1073	J21	A19
F01	1278	1074	L21	C19
G01	1279	1075	N21	E19
H01	1280	1076	P21	G19
A02	1329	1133	B12	I10
B02	1330	1134	D12	K10
C02	1331	1135	F12	M10
D02	1332	1136	H12	O10
E02	1333	1129	J12	A10
F02	1334	1130	L12	C10
G02	1335	1131	N12	E10
H02	1336	1132	P12	G10
A03	1265	1069	B19	I17
B03	1266	1070	D19	K17
C03	1267	1071	F19	M17
D03	1268	1072	H19	O17
E03	1269	1065	J19	A17
F03	1270	1066	L19	C17
G03	1271	1067	N19	E17
H03	1272	1068	P19	G17
A04	1257	1061	B17	I15
B04	1258	1062	D17	K15
C04	1259	1063	F17	M15
D04	1260	1064	H17	O15
E04	1261	1057	J17	A15
F04	1262	1058	L17	C15
G04	1263	1059	N17	E15
H04	1264	1060	P17	G15
A05	1049	1237	A13	J11
B05	1050	1238	C13	L11
C05	1051	1239	E13	N11
D05	1052	1240	G13	P11
E05	1053	1233	I13	B11
F05	1054	1234	K13	D11
G05	1055	1235	M13	F11
H05	1056	1236	O13	H11
A06	1185	1373	A24	J22
B06	1186	1374	C24	L22
C06	1187	1375	E24	N22
D06	1188	1376	G24	P22
E06	1189	1369	I24	B22
F06	1190	1370	K24	D22
G06	1191	1371	M24	F22
H06	1192	1372	O24	H22
A07	1097	1285	A02	J23
B07	1098	1286	C02	L23
C07	1099	1287	E02	N23
D07	1100	1288	G02	P23
E07	1101	1281	I02	B23
F07	1102	1282	K02	D23
G07	1103	1283	M02	F23
H07	1104	1284	O02	H23
A08	1001	1189	A01	I24
B08	1002	1190	C01	K24
C08	1003	1191	E01	M24
D08	1004	1192	G01	O24
E08	1005	1185	I01	A24
F08	1006	1186	K01	C24
G08	1007	1187	M01	E24
H08	1008	1188	O01	G24
A09	1153	1341	A16	J14
B09	1154	1342	C16	L14
C09	1155	1343	E16	N14
D09	1156	1344	G16	P14
E09	1157	1337	I16	B14
F09	1158	1338	K16	D14
G09	1159	1339	M16	F14
H09	1160	1340	O16	H14
A10	1353	1157	B18	I16
B10	1354	1158	D18	K16
C10	1355	1159	F18	M16
D10	1356	1160	H18	O16
E10	1357	1153	J18	A16
F10	1358	1154	L18	C16
G10	1359	1155	N18	E16
H10	1360	1156	P18	G16
A11	1129	1317	A10	J08
B11	1130	1318	C10	L08
C11	1131	1319	E10	N08
D11	1132	1320	G10	P08
E11	1133	1313	I10	B08
F11	1134	1314	K10	D08
G11	1135	1315	M10	F08
H11	1136	1316	O10	H08
A12	1193	1381	B01	J24
B12	1194	1382	D01	L24
C12	1195	1383	F01	N24
D12	1196	1384	H01	P24
E12	1197	1377	J01	B24
F12	1198	1378	L01	D24
G12	1199	1379	N01	F24
H12	1200	1380	P01	H24
