#Destpos	P7	P5	P7_pos	P5_pos
A01	1097	1251	A02	F15
B01	1098	1252	C02	H15
C01	1099	1253	E02	J15
D01	1100	1254	G02	L15
E01	1101	1255	I02	N15
F01	1102	1256	K02	P15
G01	1103	1249	M02	B15
H01	1104	1250	O02	D15
A02	1161	1315	A18	F08
B02	1162	1316	C18	H08
C02	1163	1317	E18	J08
D02	1164	1318	G18	L08
E02	1165	1319	I18	N08
F02	1166	1320	K18	P08
G02	1167	1313	M18	B08
H02	1168	1314	O18	D08
A03	1241	1011	B13	E03
B03	1242	1012	D13	G03
C03	1243	1013	F13	I03
D03	1244	1014	H13	K03
E03	1245	1015	J13	M03
F03	1246	1016	L13	O03
G03	1247	1009	N13	A03
H03	1248	1010	P13	C03
A04	1105	1259	A04	F17
B04	1106	1260	C04	H17
C04	1107	1261	E04	J17
D04	1108	1262	G04	L17
E04	1109	1263	I04	N17
F04	1110	1264	K04	P17
G04	1111	1257	M04	B17
H04	1112	1258	O04	D17
A05	1169	1323	A20	F10
B05	1170	1324	C20	H10
C05	1171	1325	E20	J10
D05	1172	1326	G20	L10
E05	1173	1327	I20	N10
F05	1174	1328	K20	P10
G05	1175	1321	M20	B10
H05	1176	1322	O20	D10
A06	1289	1059	B02	E15
B06	1290	1060	D02	G15
C06	1291	1061	F02	I15
D06	1292	1062	H02	K15
E06	1293	1063	J02	M15
F06	1294	1064	L02	O15
G06	1295	1057	N02	A15
H06	1296	1058	P02	C15
A07	1249	1019	B15	E05
B07	1250	1020	D15	G05
C07	1251	1021	F15	I05
D07	1252	1022	H15	K05
E07	1253	1023	J15	M05
F07	1254	1024	L15	O05
G07	1255	1017	N15	A05
H07	1256	1018	P15	C05
A08	1009	1163	A03	E18
B08	1010	1164	C03	G18
C08	1011	1165	E03	I18
D08	1012	1166	G03	K18
E08	1013	1167	I03	M18
F08	1014	1168	K03	O18
G08	1015	1161	M03	A18
H08	1016	1162	O03	C18
A09	1321	1091	B10	E23
B09	1322	1092	D10	G23
C09	1323	1093	F10	I23
D09	1324	1094	H10	K23
E09	1325	1095	J10	M23
F09	1326	1096	L10	O23
G09	1327	1089	N10	A23
H09	1328	1090	P10	C23
A10	1065	1219	A17	F07
B10	1066	1220	C17	H07
C10	1067	1221	E17	J07
D10	1068	1222	G17	L07
E10	1069	1223	I17	N07
F10	1070	1224	K17	P07
G10	1071	1217	M17	B07
H10	1072	1218	O17	D07
A11	1209	1363	B05	F20
B11	1210	1364	D05	H20
C11	1211	1365	F05	J20
D11	1212	1366	H05	L20
E11	1213	1367	J05	N20
F11	1214	1368	L05	P20
G11	1215	1361	N05	B20
H11	1216	1362	P05	D20
A12	1177	1331	A22	F12
B12	1178	1332	C22	H12
C12	1179	1333	E22	J12
D12	1180	1334	G22	L12
E12	1181	1335	I22	N12
F12	1182	1336	K22	P12
G12	1183	1329	M22	B12
H12	1184	1330	O22	D12
