#Destpos	P7	P5	P7_pos	P5_pos
A01	1281	1367	B23	N20
B01	1282	1368	D23	P20
C01	1283	1361	F23	B20
D01	1284	1362	H23	D20
E01	1285	1363	J23	F20
F01	1286	1364	L23	H20
G01	1287	1365	N23	J20
H01	1288	1366	P23	L20
A02	1241	1327	B13	N10
B02	1242	1328	D13	P10
C02	1243	1321	F13	B10
D02	1244	1322	H13	D10
E02	1245	1323	J13	F10
F02	1246	1324	L13	H10
G02	1247	1325	N13	J10
H02	1248	1326	P13	L10
A03	1201	1287	B03	N23
B03	1202	1288	D03	P23
C03	1203	1281	F03	B23
D03	1204	1282	H03	D23
E03	1205	1283	J03	F23
F03	1206	1284	L03	H23
G03	1207	1285	N03	J23
H03	1208	1286	P03	L23
A04	1233	1319	B11	N08
B04	1234	1320	D11	P08
C04	1235	1313	F11	B08
D04	1236	1314	H11	D08
E04	1237	1315	J11	F08
F04	1238	1316	L11	H08
G04	1239	1317	N11	J08
H04	1240	1318	P11	L08
A05	1065	1151	A17	M14
B05	1066	1152	C17	O14
C05	1067	1145	E17	A14
D05	1068	1146	G17	C14
E05	1069	1147	I17	E14
F05	1070	1148	K17	G14
G05	1071	1149	M17	I14
H05	1072	1150	O17	K14
A06	1081	1167	A21	M18
B06	1082	1168	C21	O18
C06	1083	1161	E21	A18
D06	1084	1162	G21	C18
E06	1085	1163	I21	E18
F06	1086	1164	K21	G18
G06	1087	1165	M21	I18
H06	1088	1166	O21	K18
A07	1137	1223	A12	N07
B07	1138	1224	C12	P07
C07	1139	1217	E12	B07
D07	1140	1218	G12	D07
E07	1141	1219	I12	F07
F07	1142	1220	K12	H07
G07	1143	1221	M12	J07
H07	1144	1222	O12	L07
A08	1321	1023	B10	M05
B08	1322	1024	D10	O05
C08	1323	1017	F10	A05
D08	1324	1018	H10	C05
E08	1325	1019	J10	E05
F08	1326	1020	L10	G05
G08	1327	1021	N10	I05
H08	1328	1022	P10	K05
A09	1041	1127	A11	M08
B09	1042	1128	C11	O08
C09	1043	1121	E11	A08
D09	1044	1122	G11	C08
E09	1045	1123	I11	E08
F09	1046	1124	K11	G08
G09	1047	1125	M11	I08
H09	1048	1126	O11	K08
A10	1009	1095	A03	M23
B10	1010	1096	C03	O23
C10	1011	1089	E03	A23
D10	1012	1090	G03	C23
E10	1013	1091	I03	E23
F10	1014	1092	K03	G23
G10	1015	1093	M03	I23
H10	1016	1094	O03	K23
A11	1001	1087	A01	M21
B11	1002	1088	C01	O21
C11	1003	1081	E01	A21
D11	1004	1082	G01	C21
E11	1005	1083	I01	E21
F11	1006	1084	K01	G21
G11	1007	1085	M01	I21
H11	1008	1086	O01	K21
A12	1273	1359	B21	N18
B12	1274	1360	D21	P18
C12	1275	1353	F21	B18
D12	1276	1354	H21	D18
E12	1277	1355	J21	F18
F12	1278	1356	L21	H18
G12	1279	1357	N21	J18
H12	1280	1358	P21	L18
