#Destpos	P7	P5	P7_pos	P5_pos
A01	1337	1303	B14	N04
B01	1338	1304	D14	P04
C01	1339	1297	F14	B04
D01	1340	1298	H14	D04
E01	1341	1299	J14	F04
F01	1342	1300	L14	H04
G01	1343	1301	N14	J04
H01	1344	1302	P14	L04
A02	1281	1247	B23	N13
B02	1282	1248	D23	P13
C02	1283	1241	F23	B13
D02	1284	1242	H23	D13
E02	1285	1243	J23	F13
F02	1286	1244	L23	H13
G02	1287	1245	N23	J13
H02	1288	1246	P23	L13
A03	1153	1119	A16	M06
B03	1154	1120	C16	O06
C03	1155	1113	E16	A06
D03	1156	1114	G16	C06
E03	1157	1115	I16	E06
F03	1158	1116	K16	G06
G03	1159	1117	M16	I06
H03	1160	1118	O16	K06
A04	1105	1071	A04	M17
B04	1106	1072	C04	O17
C04	1107	1065	E04	A17
D04	1108	1066	G04	C17
E04	1109	1067	I04	E17
F04	1110	1068	K04	G17
G04	1111	1069	M04	I17
H04	1112	1070	O04	K17
A05	1009	1359	A03	N18
B05	1010	1360	C03	P18
C05	1011	1353	E03	B18
D05	1012	1354	G03	D18
E05	1013	1355	I03	F18
F05	1014	1356	K03	H18
G05	1015	1357	M03	J18
H05	1016	1358	O03	L18
A06	1073	1039	A19	M09
B06	1074	1040	C19	O09
C06	1075	1033	E19	A09
D06	1076	1034	G19	C09
E06	1077	1035	I19	E09
F06	1078	1036	K19	G09
G06	1079	1037	M19	I09
H06	1080	1038	O19	K09
A07	1353	1319	B18	N08
B07	1354	1320	D18	P08
C07	1355	1313	F18	B08
D07	1356	1314	H18	D08
E07	1357	1315	J18	F08
F07	1358	1316	L18	H08
G07	1359	1317	N18	J08
H07	1360	1318	P18	L08
A08	1097	1063	A02	M15
B08	1098	1064	C02	O15
C08	1099	1057	E02	A15
D08	1100	1058	G02	C15
E08	1101	1059	I02	E15
F08	1102	1060	K02	G15
G08	1103	1061	M02	I15
H08	1104	1062	O02	K15
A09	1249	1215	B15	N05
B09	1250	1216	D15	P05
C09	1251	1209	F15	B05
D09	1252	1210	H15	D05
E09	1253	1211	J15	F05
F09	1254	1212	L15	H05
G09	1255	1213	N15	J05
H09	1256	1214	P15	L05
A10	1161	1127	A18	M08
B10	1162	1128	C18	O08
C10	1163	1121	E18	A08
D10	1164	1122	G18	C08
E10	1165	1123	I18	E08
F10	1166	1124	K18	G08
G10	1167	1125	M18	I08
H10	1168	1126	O18	K08
A11	1233	1199	B11	N01
B11	1234	1200	D11	P01
C11	1235	1193	F11	B01
D11	1236	1194	H11	D01
E11	1237	1195	J11	F01
F11	1238	1196	L11	H01
G11	1239	1197	N11	J01
H11	1240	1198	P11	L01
A12	1185	1151	A24	M14
B12	1186	1152	C24	O14
C12	1187	1145	E24	A14
D12	1188	1146	G24	C14
E12	1189	1147	I24	E14
F12	1190	1148	K24	G14
G12	1191	1149	M24	I14
H12	1192	1150	O24	K14
