#Destpos	P7	P5	P7_pos	P5_pos
A01	1097	1347	A02	F16
B01	1098	1348	C02	H16
C01	1099	1349	E02	J16
D01	1100	1350	G02	L16
E01	1101	1351	I02	N16
F01	1102	1352	K02	P16
G01	1103	1345	M02	B16
H01	1104	1346	O02	D16
A02	1153	1019	A16	E05
B02	1154	1020	C16	G05
C02	1155	1021	E16	I05
D02	1156	1022	G16	K05
E02	1157	1023	I16	M05
F02	1158	1024	K16	O05
G02	1159	1017	M16	A05
H02	1160	1018	O16	C05
A03	1329	1195	B12	F01
B03	1330	1196	D12	H01
C03	1331	1197	F12	J01
D03	1332	1198	H12	L01
E03	1333	1199	J12	N01
F03	1334	1200	L12	P01
G03	1335	1193	N12	B01
H03	1336	1194	P12	D01
A04	1345	1211	B16	F05
B04	1346	1212	D16	H05
C04	1347	1213	F16	J05
D04	1348	1214	H16	L05
E04	1349	1215	J16	N05
F04	1350	1216	L16	P05
G04	1351	1209	N16	B05
H04	1352	1210	P16	D05
A05	1321	1187	B10	E24
B05	1322	1188	D10	G24
C05	1323	1189	F10	I24
D05	1324	1190	H10	K24
E05	1325	1191	J10	M24
F05	1326	1192	L10	O24
G05	1327	1185	N10	A24
H05	1328	1186	P10	C24
A06	1265	1131	B19	E10
B06	1266	1132	D19	G10
C06	1267	1133	F19	I10
D06	1268	1134	H19	K10
E06	1269	1135	J19	M10
F06	1270	1136	L19	O10
G06	1271	1129	N19	A10
H06	1272	1130	P19	C10
A07	1161	1027	A18	E07
B07	1162	1028	C18	G07
C07	1163	1029	E18	I07
D07	1164	1030	G18	K07
E07	1165	1031	I18	M07
F07	1166	1032	K18	O07
G07	1167	1025	M18	A07
H07	1168	1026	O18	C07
A08	1041	1291	A11	F02
B08	1042	1292	C11	H02
C08	1043	1293	E11	J02
D08	1044	1294	G11	L02
E08	1045	1295	I11	N02
F08	1046	1296	K11	P02
G08	1047	1289	M11	B02
H08	1048	1290	O11	D02
A09	1169	1035	A20	E09
B09	1170	1036	C20	G09
C09	1171	1037	E20	I09
D09	1172	1038	G20	K09
E09	1173	1039	I20	M09
F09	1174	1040	K20	O09
G09	1175	1033	M20	A09
H09	1176	1034	O20	C09
A10	1297	1163	B04	E18
B10	1298	1164	D04	G18
C10	1299	1165	F04	I18
D10	1300	1166	H04	K18
E10	1301	1167	J04	M18
F10	1302	1168	L04	O18
G10	1303	1161	N04	A18
H10	1304	1162	P04	C18
A11	1377	1243	B24	F13
B11	1378	1244	D24	H13
C11	1379	1245	F24	J13
D11	1380	1246	H24	L13
E11	1381	1247	J24	N13
F11	1382	1248	L24	P13
G11	1383	1241	N24	B13
H11	1384	1242	P24	D13
A12	1137	1003	A12	E01
B12	1138	1004	C12	G01
C12	1139	1005	E12	I01
D12	1140	1006	G12	K01
E12	1141	1007	I12	M01
F12	1142	1008	K12	O01
G12	1143	1001	M12	A01
H12	1144	1002	O12	C01
