#Destpos	P7	P5	P7_pos	P5_pos
A01	1081	1349	A21	J16
B01	1082	1350	C21	L16
C01	1083	1351	E21	N16
D01	1084	1352	G21	P16
E01	1085	1345	I21	B16
F01	1086	1346	K21	D16
G01	1087	1347	M21	F16
H01	1088	1348	O21	H16
A02	1105	1373	A04	J22
B02	1106	1374	C04	L22
C02	1107	1375	E04	N22
D02	1108	1376	G04	P22
E02	1109	1369	I04	B22
F02	1110	1370	K04	D22
G02	1111	1371	M04	F22
H02	1112	1372	O04	H22
A03	1321	1205	B10	J03
B03	1322	1206	D10	L03
C03	1323	1207	F10	N03
D03	1324	1208	H10	P03
E03	1325	1201	J10	B03
F03	1326	1202	L10	D03
G03	1327	1203	N10	F03
H03	1328	1204	P10	H03
A04	1145	1029	A14	I07
B04	1146	1030	C14	K07
C04	1147	1031	E14	M07
D04	1148	1032	G14	O07
E04	1149	1025	I14	A07
F04	1150	1026	K14	C07
G04	1151	1027	M14	E07
H04	1152	1028	O14	G07
A05	1217	1101	B07	I02
B05	1218	1102	D07	K02
C05	1219	1103	F07	M02
D05	1220	1104	H07	O02
E05	1221	1097	J07	A02
F05	1222	1098	L07	C02
G05	1223	1099	N07	E02
H05	1224	1100	P07	G02
A06	1025	1293	A07	J02
B06	1026	1294	C07	L02
C06	1027	1295	E07	N02
D06	1028	1296	G07	P02
E06	1029	1289	I07	B02
F06	1030	1290	K07	D02
G06	1031	1291	M07	F02
H06	1032	1292	O07	H02
A07	1185	1069	A24	I17
B07	1186	1070	C24	K17
C07	1187	1071	E24	M17
D07	1188	1072	G24	O17
E07	1189	1065	I24	A17
F07	1190	1066	K24	C17
G07	1191	1067	M24	E17
H07	1192	1068	O24	G17
A08	1169	1053	A20	I13
B08	1170	1054	C20	K13
C08	1171	1055	E20	M13
D08	1172	1056	G20	O13
E08	1173	1049	I20	A13
F08	1174	1050	K20	C13
G08	1175	1051	M20	E13
H08	1176	1052	O20	G13
A09	1265	1149	B19	I14
B09	1266	1150	D19	K14
C09	1267	1151	F19	M14
D09	1268	1152	H19	O14
E09	1269	1145	J19	A14
F09	1270	1146	L19	C14
G09	1271	1147	N19	E14
H09	1272	1148	P19	G14
A10	1153	1037	A16	I09
B10	1154	1038	C16	K09
C10	1155	1039	E16	M09
D10	1156	1040	G16	O09
E10	1157	1033	I16	A09
F10	1158	1034	K16	C09
G10	1159	1035	M16	E09
H10	1160	1036	O16	G09
A11	1345	1229	B16	J09
B11	1346	1230	D16	L09
C11	1347	1231	F16	N09
D11	1348	1232	H16	P09
E11	1349	1225	J16	B09
F11	1350	1226	L16	D09
G11	1351	1227	N16	F09
H11	1352	1228	P16	H09
A12	1313	1197	B08	J01
B12	1314	1198	D08	L01
C12	1315	1199	F08	N01
D12	1316	1200	H08	P01
E12	1317	1193	J08	B01
F12	1318	1194	L08	D01
G12	1319	1195	N08	F01
H12	1320	1196	P08	H01
