#Destpos	P7	P5	P7_pos	P5_pos
A01	1241	1331	B13	F12
B01	1242	1332	D13	H12
C01	1243	1333	F13	J12
D01	1244	1334	H13	L12
E01	1245	1335	J13	N12
F01	1246	1336	L13	P12
G01	1247	1329	N13	B12
H01	1248	1330	P13	D12
A02	1049	1139	A13	E12
B02	1050	1140	C13	G12
C02	1051	1141	E13	I12
D02	1052	1142	G13	K12
E02	1053	1143	I13	M12
F02	1054	1144	K13	O12
G02	1055	1137	M13	A12
H02	1056	1138	O13	C12
A03	1193	1283	B01	F23
B03	1194	1284	D01	H23
C03	1195	1285	F01	J23
D03	1196	1286	H01	L23
E03	1197	1287	J01	N23
F03	1198	1288	L01	P23
G03	1199	1281	N01	B23
H03	1200	1282	P01	D23
A04	1017	1107	A05	E04
B04	1018	1108	C05	G04
C04	1019	1109	E05	I04
D04	1020	1110	G05	K04
E04	1021	1111	I05	M04
F04	1022	1112	K05	O04
G04	1023	1105	M05	A04
H04	1024	1106	O05	C04
A05	1089	1179	A23	E22
B05	1090	1180	C23	G22
C05	1091	1181	E23	I22
D05	1092	1182	G23	K22
E05	1093	1183	I23	M22
F05	1094	1184	K23	O22
G05	1095	1177	M23	A22
H05	1096	1178	O23	C22
A06	1353	1059	B18	E15
B06	1354	1060	D18	G15
C06	1355	1061	F18	I15
D06	1356	1062	H18	K15
E06	1357	1063	J18	M15
F06	1358	1064	L18	O15
G06	1359	1057	N18	A15
H06	1360	1058	P18	C15
A07	1113	1203	A06	F03
B07	1114	1204	C06	H03
C07	1115	1205	E06	J03
D07	1116	1206	G06	L03
E07	1117	1207	I06	N03
F07	1118	1208	K06	P03
G07	1119	1201	M06	B03
H07	1120	1202	O06	D03
A08	1225	1315	B09	F08
B08	1226	1316	D09	H08
C08	1227	1317	F09	J08
D08	1228	1318	H09	L08
E08	1229	1319	J09	N08
F08	1230	1320	L09	P08
G08	1231	1313	N09	B08
H08	1232	1314	P09	D08
A09	1081	1171	A21	E20
B09	1082	1172	C21	G20
C09	1083	1173	E21	I20
D09	1084	1174	G21	K20
E09	1085	1175	I21	M20
F09	1086	1176	K21	O20
G09	1087	1169	M21	A20
H09	1088	1170	O21	C20
A10	1201	1291	B03	F02
B10	1202	1292	D03	H02
C10	1203	1293	F03	J02
D10	1204	1294	H03	L02
E10	1205	1295	J03	N02
F10	1206	1296	L03	P02
G10	1207	1289	N03	B02
H10	1208	1290	P03	D02
A11	1137	1227	A12	F09
B11	1138	1228	C12	H09
C11	1139	1229	E12	J09
D11	1140	1230	G12	L09
E11	1141	1231	I12	N09
F11	1142	1232	K12	P09
G11	1143	1225	M12	B09
H11	1144	1226	O12	D09
A12	1305	1011	B06	E03
B12	1306	1012	D06	G03
C12	1307	1013	F06	I03
D12	1308	1014	H06	K03
E12	1309	1015	J06	M03
F12	1310	1016	L06	O03
G12	1311	1009	N06	A03
H12	1312	1010	P06	C03
