#Destpos	P7	P5	P7_pos	P5_pos
A01	1313	1189	B08	I24
B01	1314	1190	D08	K24
C01	1315	1191	F08	M24
D01	1316	1192	H08	O24
E01	1317	1185	J08	A24
F01	1318	1186	L08	C24
G01	1319	1187	N08	E24
H01	1320	1188	P08	G24
A02	1025	1285	A07	J23
B02	1026	1286	C07	L23
C02	1027	1287	E07	N23
D02	1028	1288	G07	P23
E02	1029	1281	I07	B23
F02	1030	1282	K07	D23
G02	1031	1283	M07	F23
H02	1032	1284	O07	H23
A03	1001	1261	A01	J17
B03	1002	1262	C01	L17
C03	1003	1263	E01	N17
D03	1004	1264	G01	P17
E03	1005	1257	I01	B17
F03	1006	1258	K01	D17
G03	1007	1259	M01	F17
H03	1008	1260	O01	H17
A04	1161	1037	A18	I09
B04	1162	1038	C18	K09
C04	1163	1039	E18	M09
D04	1164	1040	G18	O09
E04	1165	1033	I18	A09
F04	1166	1034	K18	C09
G04	1167	1035	M18	E09
H04	1168	1036	O18	G09
A05	1057	1317	A15	J08
B05	1058	1318	C15	L08
C05	1059	1319	E15	N08
D05	1060	1320	G15	P08
E05	1061	1313	I15	B08
F05	1062	1314	K15	D08
G05	1063	1315	M15	F08
H05	1064	1316	O15	H08
A06	1321	1197	B10	J01
B06	1322	1198	D10	L01
C06	1323	1199	F10	N01
D06	1324	1200	H10	P01
E06	1325	1193	J10	B01
F06	1326	1194	L10	D01
G06	1327	1195	N10	F01
H06	1328	1196	P10	H01
A07	1201	1077	B03	I19
B07	1202	1078	D03	K19
C07	1203	1079	F03	M19
D07	1204	1080	H03	O19
E07	1205	1073	J03	A19
F07	1206	1074	L03	C19
G07	1207	1075	N03	E19
H07	1208	1076	P03	G19
A08	1257	1133	B17	I10
B08	1258	1134	D17	K10
C08	1259	1135	F17	M10
D08	1260	1136	H17	O10
E08	1261	1129	J17	A10
F08	1262	1130	L17	C10
G08	1263	1131	N17	E10
H08	1264	1132	P17	G10
A09	1137	1013	A12	I03
B09	1138	1014	C12	K03
C09	1139	1015	E12	M03
D09	1140	1016	G12	O03
E09	1141	1009	I12	A03
F09	1142	1010	K12	C03
G09	1143	1011	M12	E03
H09	1144	1012	O12	G03
A10	1097	1357	A02	J18
B10	1098	1358	C02	L18
C10	1099	1359	E02	N18
D10	1100	1360	G02	P18
E10	1101	1353	I02	B18
F10	1102	1354	K02	D18
G10	1103	1355	M02	F18
H10	1104	1356	O02	H18
A11	1169	1045	A20	I11
B11	1170	1046	C20	K11
C11	1171	1047	E20	M11
D11	1172	1048	G20	O11
E11	1173	1041	I20	A11
F11	1174	1042	K20	C11
G11	1175	1043	M20	E11
H11	1176	1044	O20	G11
A12	1353	1229	B18	J09
B12	1354	1230	D18	L09
C12	1355	1231	F18	N09
D12	1356	1232	H18	P09
E12	1357	1225	J18	B09
F12	1358	1226	L18	D09
G12	1359	1227	N18	F09
H12	1360	1228	P18	H09
