#Destpos	P7	P5	P7_pos	P5_pos
A01	1129	1067	A10	E17
B01	1130	1068	C10	G17
C01	1131	1069	E10	I17
D01	1132	1070	G10	K17
E01	1133	1071	I10	M17
F01	1134	1072	K10	O17
G01	1135	1065	M10	A17
H01	1136	1066	O10	C17
A02	1113	1051	A06	E13
B02	1114	1052	C06	G13
C02	1115	1053	E06	I13
D02	1116	1054	G06	K13
E02	1117	1055	I06	M13
F02	1118	1056	K06	O13
G02	1119	1049	M06	A13
H02	1120	1050	O06	C13
A03	1233	1171	B11	E20
B03	1234	1172	D11	G20
C03	1235	1173	F11	I20
D03	1236	1174	H11	K20
E03	1237	1175	J11	M20
F03	1238	1176	L11	O20
G03	1239	1169	N11	A20
H03	1240	1170	P11	C20
A04	1049	1371	A13	F22
B04	1050	1372	C13	H22
C04	1051	1373	E13	J22
D04	1052	1374	G13	L22
E04	1053	1375	I13	N22
F04	1054	1376	K13	P22
G04	1055	1369	M13	B22
H04	1056	1370	O13	D22
A05	1249	1187	B15	E24
B05	1250	1188	D15	G24
C05	1251	1189	F15	I24
D05	1252	1190	H15	K24
E05	1253	1191	J15	M24
F05	1254	1192	L15	O24
G05	1255	1185	N15	A24
H05	1256	1186	P15	C24
A06	1273	1211	B21	F05
B06	1274	1212	D21	H05
C06	1275	1213	F21	J05
D06	1276	1214	H21	L05
E06	1277	1215	J21	N05
F06	1278	1216	L21	P05
G06	1279	1209	N21	B05
H06	1280	1210	P21	D05
A07	1361	1299	B20	F04
B07	1362	1300	D20	H04
C07	1363	1301	F20	J04
D07	1364	1302	H20	L04
E07	1365	1303	J20	N04
F07	1366	1304	L20	P04
G07	1367	1297	N20	B04
H07	1368	1298	P20	D04
A08	1073	1011	A19	E03
B08	1074	1012	C19	G03
C08	1075	1013	E19	I03
D08	1076	1014	G19	K03
E08	1077	1015	I19	M03
F08	1078	1016	K19	O03
G08	1079	1009	M19	A03
H08	1080	1010	O19	C03
A09	1369	1307	B22	F06
B09	1370	1308	D22	H06
C09	1371	1309	F22	J06
D09	1372	1310	H22	L06
E09	1373	1311	J22	N06
F09	1374	1312	L22	P06
G09	1375	1305	N22	B06
H09	1376	1306	P22	D06
A10	1121	1059	A08	E15
B10	1122	1060	C08	G15
C10	1123	1061	E08	I15
D10	1124	1062	G08	K15
E10	1125	1063	I08	M15
F10	1126	1064	K08	O15
G10	1127	1057	M08	A15
H10	1128	1058	O08	C15
A11	1257	1195	B17	F01
B11	1258	1196	D17	H01
C11	1259	1197	F17	J01
D11	1260	1198	H17	L01
E11	1261	1199	J17	N01
F11	1262	1200	L17	P01
G11	1263	1193	N17	B01
H11	1264	1194	P17	D01
A12	1345	1283	B16	F23
B12	1346	1284	D16	H23
C12	1347	1285	F16	J23
D12	1348	1286	H16	L23
E12	1349	1287	J16	N23
F12	1350	1288	L16	P23
G12	1351	1281	N16	B23
H12	1352	1282	P16	D23
