#Destpos	P7	P5	P7_pos	P5_pos
A01	1217	1003	B07	E01
B01	1218	1004	D07	G01
C01	1219	1005	F07	I01
D01	1220	1006	H07	K01
E01	1221	1007	J07	M01
F01	1222	1008	L07	O01
G01	1223	1001	N07	A01
H01	1224	1002	P07	C01
A02	1345	1131	B16	E10
B02	1346	1132	D16	G10
C02	1347	1133	F16	I10
D02	1348	1134	H16	K10
E02	1349	1135	J16	M10
F02	1350	1136	L16	O10
G02	1351	1129	N16	A10
H02	1352	1130	P16	C10
A03	1097	1267	A02	F19
B03	1098	1268	C02	H19
C03	1099	1269	E02	J19
D03	1100	1270	G02	L19
E03	1101	1271	I02	N19
F03	1102	1272	K02	P19
G03	1103	1265	M02	B19
H03	1104	1266	O02	D19
A04	1033	1203	A09	F03
B04	1034	1204	C09	H03
C04	1035	1205	E09	J03
D04	1036	1206	G09	L03
E04	1037	1207	I09	N03
F04	1038	1208	K09	P03
G04	1039	1201	M09	B03
H04	1040	1202	O09	D03
A05	1233	1019	B11	E05
B05	1234	1020	D11	G05
C05	1235	1021	F11	I05
D05	1236	1022	H11	K05
E05	1237	1023	J11	M05
F05	1238	1024	L11	O05
G05	1239	1017	N11	A05
H05	1240	1018	P11	C05
A06	1169	1339	A20	F14
B06	1170	1340	C20	H14
C06	1171	1341	E20	J14
D06	1172	1342	G20	L14
E06	1173	1343	I20	N14
F06	1174	1344	K20	P14
G06	1175	1337	M20	B14
H06	1176	1338	O20	D14
A07	1081	1251	A21	F15
B07	1082	1252	C21	H15
C07	1083	1253	E21	J15
D07	1084	1254	G21	L15
E07	1085	1255	I21	N15
F07	1086	1256	K21	P15
G07	1087	1249	M21	B15
H07	1088	1250	O21	D15
A08	1145	1315	A14	F08
B08	1146	1316	C14	H08
C08	1147	1317	E14	J08
D08	1148	1318	G14	L08
E08	1149	1319	I14	N08
F08	1150	1320	K14	P08
G08	1151	1313	M14	B08
H08	1152	1314	O14	D08
A09	1025	1195	A07	F01
B09	1026	1196	C07	H01
C09	1027	1197	E07	J01
D09	1028	1198	G07	L01
E09	1029	1199	I07	N01
F09	1030	1200	K07	P01
G09	1031	1193	M07	B01
H09	1032	1194	O07	D01
A10	1161	1331	A18	F12
B10	1162	1332	C18	H12
C10	1163	1333	E18	J12
D10	1164	1334	G18	L12
E10	1165	1335	I18	N12
F10	1166	1336	K18	P12
G10	1167	1329	M18	B12
H10	1168	1330	O18	D12
A11	1089	1259	A23	F17
B11	1090	1260	C23	H17
C11	1091	1261	E23	J17
D11	1092	1262	G23	L17
E11	1093	1263	I23	N17
F11	1094	1264	K23	P17
G11	1095	1257	M23	B17
H11	1096	1258	O23	D17
A12	1073	1243	A19	F13
B12	1074	1244	C19	H13
C12	1075	1245	E19	J13
D12	1076	1246	G19	L13
E12	1077	1247	I19	N13
F12	1078	1248	K19	P13
G12	1079	1241	M19	B13
H12	1080	1242	O19	D13
