#Destpos	P7	P5	P7_pos	P5_pos
A01	1065	1363	A17	F20
B01	1066	1364	C17	H20
C01	1067	1365	E17	J20
D01	1068	1366	G17	L20
E01	1069	1367	I17	N20
F01	1070	1368	K17	P20
G01	1071	1361	M17	B20
H01	1072	1362	O17	D20
A02	1049	1347	A13	F16
B02	1050	1348	C13	H16
C02	1051	1349	E13	J16
D02	1052	1350	G13	L16
E02	1053	1351	I13	N16
F02	1054	1352	K13	P16
G02	1055	1345	M13	B16
H02	1056	1346	O13	D16
A03	1281	1195	B23	F01
B03	1282	1196	D23	H01
C03	1283	1197	F23	J01
D03	1284	1198	H23	L01
E03	1285	1199	J23	N01
F03	1286	1200	L23	P01
G03	1287	1193	N23	B01
H03	1288	1194	P23	D01
A04	1097	1011	A02	E03
B04	1098	1012	C02	G03
C04	1099	1013	E02	I03
D04	1100	1014	G02	K03
E04	1101	1015	I02	M03
F04	1102	1016	K02	O03
G04	1103	1009	M02	A03
H04	1104	1010	O02	C03
A05	1201	1115	B03	E06
B05	1202	1116	D03	G06
C05	1203	1117	F03	I06
D05	1204	1118	H03	K06
E05	1205	1119	J03	M06
F05	1206	1120	L03	O06
G05	1207	1113	N03	A06
H05	1208	1114	P03	C06
A06	1105	1019	A04	E05
B06	1106	1020	C04	G05
C06	1107	1021	E04	I05
D06	1108	1022	G04	K05
E06	1109	1023	I04	M05
F06	1110	1024	K04	O05
G06	1111	1017	M04	A05
H06	1112	1018	O04	C05
A07	1249	1163	B15	E18
B07	1250	1164	D15	G18
C07	1251	1165	F15	I18
D07	1252	1166	H15	K18
E07	1253	1167	J15	M18
F07	1254	1168	L15	O18
G07	1255	1161	N15	A18
H07	1256	1162	P15	C18
A08	1001	1299	A01	F04
B08	1002	1300	C01	H04
C08	1003	1301	E01	J04
D08	1004	1302	G01	L04
E08	1005	1303	I01	N04
F08	1006	1304	K01	P04
G08	1007	1297	M01	B04
H08	1008	1298	O01	D04
A09	1129	1043	A10	E11
B09	1130	1044	C10	G11
C09	1131	1045	E10	I11
D09	1132	1046	G10	K11
E09	1133	1047	I10	M11
F09	1134	1048	K10	O11
G09	1135	1041	M10	A11
H09	1136	1042	O10	C11
A10	1009	1307	A03	F06
B10	1010	1308	C03	H06
C10	1011	1309	E03	J06
D10	1012	1310	G03	L06
E10	1013	1311	I03	N06
F10	1014	1312	K03	P06
G10	1015	1305	M03	B06
H10	1016	1306	O03	D06
A11	1329	1243	B12	F13
B11	1330	1244	D12	H13
C11	1331	1245	F12	J13
D11	1332	1246	H12	L13
E11	1333	1247	J12	N13
F11	1334	1248	L12	P13
G11	1335	1241	N12	B13
H11	1336	1242	P12	D13
A12	1161	1075	A18	E19
B12	1162	1076	C18	G19
C12	1163	1077	E18	I19
D12	1164	1078	G18	K19
E12	1165	1079	I18	M19
F12	1166	1080	K18	O19
G12	1167	1073	M18	A19
H12	1168	1074	O18	C19
