#Destpos	P7	P5	P7_pos	P5_pos
A01	1041	1375	A11	N22
B01	1042	1376	C11	P22
C01	1043	1369	E11	B22
D01	1044	1370	G11	D22
E01	1045	1371	I11	F22
F01	1046	1372	K11	H22
G01	1047	1373	M11	J22
H01	1048	1374	O11	L22
A02	1081	1031	A21	M07
B02	1082	1032	C21	O07
C02	1083	1025	E21	A07
D02	1084	1026	G21	C07
E02	1085	1027	I21	E07
F02	1086	1028	K21	G07
G02	1087	1029	M21	I07
H02	1088	1030	O21	K07
A03	1009	1343	A03	N14
B03	1010	1344	C03	P14
C03	1011	1337	E03	B14
D03	1012	1338	G03	D14
E03	1013	1339	I03	F14
F03	1014	1340	K03	H14
G03	1015	1341	M03	J14
H03	1016	1342	O03	L14
A04	1049	1383	A13	N24
B04	1050	1384	C13	P24
C04	1051	1377	E13	B24
D04	1052	1378	G13	D24
E04	1053	1379	I13	F24
F04	1054	1380	K13	H24
G04	1055	1381	M13	J24
H04	1056	1382	O13	L24
A05	1201	1151	B03	M14
B05	1202	1152	D03	O14
C05	1203	1145	F03	A14
D05	1204	1146	H03	C14
E05	1205	1147	J03	E14
F05	1206	1148	L03	G14
G05	1207	1149	N03	I14
H05	1208	1150	P03	K14
A06	1185	1135	A24	M10
B06	1186	1136	C24	O10
C06	1187	1129	E24	A10
D06	1188	1130	G24	C10
E06	1189	1131	I24	E10
F06	1190	1132	K24	G10
G06	1191	1133	M24	I10
H06	1192	1134	O24	K10
A07	1249	1199	B15	N01
B07	1250	1200	D15	P01
C07	1251	1193	F15	B01
D07	1252	1194	H15	D01
E07	1253	1195	J15	F01
F07	1254	1196	L15	H01
G07	1255	1197	N15	J01
H07	1256	1198	P15	L01
A08	1169	1119	A20	M06
B08	1170	1120	C20	O06
C08	1171	1113	E20	A06
D08	1172	1114	G20	C06
E08	1173	1115	I20	E06
F08	1174	1116	K20	G06
G08	1175	1117	M20	I06
H08	1176	1118	O20	K06
A09	1305	1255	B06	N15
B09	1306	1256	D06	P15
C09	1307	1249	F06	B15
D09	1308	1250	H06	D15
E09	1309	1251	J06	F15
F09	1310	1252	L06	H15
G09	1311	1253	N06	J15
H09	1312	1254	P06	L15
A10	1297	1247	B04	N13
B10	1298	1248	D04	P13
C10	1299	1241	F04	B13
D10	1300	1242	H04	D13
E10	1301	1243	J04	F13
F10	1302	1244	L04	H13
G10	1303	1245	N04	J13
H10	1304	1246	P04	L13
A11	1177	1127	A22	M08
B11	1178	1128	C22	O08
C11	1179	1121	E22	A08
D11	1180	1122	G22	C08
E11	1181	1123	I22	E08
F11	1182	1124	K22	G08
G11	1183	1125	M22	I08
H11	1184	1126	O22	K08
A12	1025	1359	A07	N18
B12	1026	1360	C07	P18
C12	1027	1353	E07	B18
D12	1028	1354	G07	D18
E12	1029	1355	I07	F18
F12	1030	1356	K07	H18
G12	1031	1357	M07	J18
H12	1032	1358	O07	L18
