#Destpos	P7	P5	P7_pos	P5_pos
A01	1225	1035	B09	E09
B01	1226	1036	D09	G09
C01	1227	1037	F09	I09
D01	1228	1038	H09	K09
E01	1229	1039	J09	M09
F01	1230	1040	L09	O09
G01	1231	1033	N09	A09
H01	1232	1034	P09	C09
A02	1145	1339	A14	F14
B02	1146	1340	C14	H14
C02	1147	1341	E14	J14
D02	1148	1342	G14	L14
E02	1149	1343	I14	N14
F02	1150	1344	K14	P14
G02	1151	1337	M14	B14
H02	1152	1338	O14	D14
A03	1041	1235	A11	F11
B03	1042	1236	C11	H11
C03	1043	1237	E11	J11
D03	1044	1238	G11	L11
E03	1045	1239	I11	N11
F03	1046	1240	K11	P11
G03	1047	1233	M11	B11
H03	1048	1234	O11	D11
A04	1009	1203	A03	F03
B04	1010	1204	C03	H03
C04	1011	1205	E03	J03
D04	1012	1206	G03	L03
E04	1013	1207	I03	N03
F04	1014	1208	K03	P03
G04	1015	1201	M03	B03
H04	1016	1202	O03	D03
A05	1081	1275	A21	F21
B05	1082	1276	C21	H21
C05	1083	1277	E21	J21
D05	1084	1278	G21	L21
E05	1085	1279	I21	N21
F05	1086	1280	K21	P21
G05	1087	1273	M21	B21
H05	1088	1274	O21	D21
A06	1121	1315	A08	F08
B06	1122	1316	C08	H08
C06	1123	1317	E08	J08
D06	1124	1318	G08	L08
E06	1125	1319	I08	N08
F06	1126	1320	K08	P08
G06	1127	1313	M08	B08
H06	1128	1314	O08	D08
A07	1297	1107	B04	E04
B07	1298	1108	D04	G04
C07	1299	1109	F04	I04
D07	1300	1110	H04	K04
E07	1301	1111	J04	M04
F07	1302	1112	L04	O04
G07	1303	1105	N04	A04
H07	1304	1106	P04	C04
A08	1281	1091	B23	E23
B08	1282	1092	D23	G23
C08	1283	1093	F23	I23
D08	1284	1094	H23	K23
E08	1285	1095	J23	M23
F08	1286	1096	L23	O23
G08	1287	1089	N23	A23
H08	1288	1090	P23	C23
A09	1305	1115	B06	E06
B09	1306	1116	D06	G06
C09	1307	1117	F06	I06
D09	1308	1118	H06	K06
E09	1309	1119	J06	M06
F09	1310	1120	L06	O06
G09	1311	1113	N06	A06
H09	1312	1114	P06	C06
A10	1337	1147	B14	E14
B10	1338	1148	D14	G14
C10	1339	1149	F14	I14
D10	1340	1150	H14	K14
E10	1341	1151	J14	M14
F10	1342	1152	L14	O14
G10	1343	1145	N14	A14
H10	1344	1146	P14	C14
A11	1353	1163	B18	E18
B11	1354	1164	D18	G18
C11	1355	1165	F18	I18
D11	1356	1166	H18	K18
E11	1357	1167	J18	M18
F11	1358	1168	L18	O18
G11	1359	1161	N18	A18
H11	1360	1162	P18	C18
A12	1345	1155	B16	E16
B12	1346	1156	D16	G16
C12	1347	1157	F16	I16
D12	1348	1158	H16	K16
E12	1349	1159	J16	M16
F12	1350	1160	L16	O16
G12	1351	1153	N16	A16
H12	1352	1154	P16	C16
