#Destpos	P7	P5	P7_pos	P5_pos
A01	1321	1287	B10	N23
B01	1322	1288	D10	P23
C01	1323	1281	F10	B23
D01	1324	1282	H10	D23
E01	1325	1283	J10	F23
F01	1326	1284	L10	H23
G01	1327	1285	N10	J23
H01	1328	1286	P10	L23
A02	1273	1239	B21	N11
B02	1274	1240	D21	P11
C02	1275	1233	F21	B11
D02	1276	1234	H21	D11
E02	1277	1235	J21	F11
F02	1278	1236	L21	H11
G02	1279	1237	N21	J11
H02	1280	1238	P21	L11
A03	1065	1031	A17	M07
B03	1066	1032	C17	O07
C03	1067	1025	E17	A07
D03	1068	1026	G17	C07
E03	1069	1027	I17	E07
F03	1070	1028	K17	G07
G03	1071	1029	M17	I07
H03	1072	1030	O17	K07
A04	1305	1271	B06	N19
B04	1306	1272	D06	P19
C04	1307	1265	F06	B19
D04	1308	1266	H06	D19
E04	1309	1267	J06	F19
F04	1310	1268	L06	H19
G04	1311	1269	N06	J19
H04	1312	1270	P06	L19
A05	1025	1375	A07	N22
B05	1026	1376	C07	P22
C05	1027	1369	E07	B22
D05	1028	1370	G07	D22
E05	1029	1371	I07	F22
F05	1030	1372	K07	H22
G05	1031	1373	M07	J22
H05	1032	1374	O07	L22
A06	1241	1207	B13	N03
B06	1242	1208	D13	P03
C06	1243	1201	F13	B03
D06	1244	1202	H13	D03
E06	1245	1203	J13	F03
F06	1246	1204	L13	H03
G06	1247	1205	N13	J03
H06	1248	1206	P13	L03
A07	1377	1343	B24	N14
B07	1378	1344	D24	P14
C07	1379	1337	F24	B14
D07	1380	1338	H24	D14
E07	1381	1339	J24	F14
F07	1382	1340	L24	H14
G07	1383	1341	N24	J14
H07	1384	1342	P24	L14
A08	1201	1167	B03	M18
B08	1202	1168	D03	O18
C08	1203	1161	F03	A18
D08	1204	1162	H03	C18
E08	1205	1163	J03	E18
F08	1206	1164	L03	G18
G08	1207	1165	N03	I18
H08	1208	1166	P03	K18
A09	1145	1111	A14	M04
B09	1146	1112	C14	O04
C09	1147	1105	E14	A04
D09	1148	1106	G14	C04
E09	1149	1107	I14	E04
F09	1150	1108	K14	G04
G09	1151	1109	M14	I04
H09	1152	1110	O14	K04
A10	1209	1175	B05	M20
B10	1210	1176	D05	O20
C10	1211	1169	F05	A20
D10	1212	1170	H05	C20
E10	1213	1171	J05	E20
F10	1214	1172	L05	G20
G10	1215	1173	N05	I20
H10	1216	1174	P05	K20
A11	1049	1015	A13	M03
B11	1050	1016	C13	O03
C11	1051	1009	E13	A03
D11	1052	1010	G13	C03
E11	1053	1011	I13	E03
F11	1054	1012	K13	G03
G11	1055	1013	M13	I03
H11	1056	1014	O13	K03
A12	1001	1351	A01	N16
B12	1002	1352	C01	P16
C12	1003	1345	E01	B16
D12	1004	1346	G01	D16
E12	1005	1347	I01	F16
F12	1006	1348	K01	H16
G12	1007	1349	M01	J16
H12	1008	1350	O01	L16
