#Destpos	P7	P5	P7_pos	P5_pos
A01	1369	1115	B22	E06
B01	1370	1116	D22	G06
C01	1371	1117	F22	I06
D01	1372	1118	H22	K06
E01	1373	1119	J22	M06
F01	1374	1120	L22	O06
G01	1375	1113	N22	A06
H01	1376	1114	P22	C06
A02	1057	1187	A15	E24
B02	1058	1188	C15	G24
C02	1059	1189	E15	I24
D02	1060	1190	G15	K24
E02	1061	1191	I15	M24
F02	1062	1192	K15	O24
G02	1063	1185	M15	A24
H02	1064	1186	O15	C24
A03	1209	1339	B05	F14
B03	1210	1340	D05	H14
C03	1211	1341	F05	J14
D03	1212	1342	H05	L14
E03	1213	1343	J05	N14
F03	1214	1344	L05	P14
G03	1215	1337	N05	B14
H03	1216	1338	P05	D14
A04	1001	1131	A01	E10
B04	1002	1132	C01	G10
C04	1003	1133	E01	I10
D04	1004	1134	G01	K10
E04	1005	1135	I01	M10
F04	1006	1136	K01	O10
G04	1007	1129	M01	A10
H04	1008	1130	O01	C10
A05	1033	1163	A09	E18
B05	1034	1164	C09	G18
C05	1035	1165	E09	I18
D05	1036	1166	G09	K18
E05	1037	1167	I09	M18
F05	1038	1168	K09	O18
G05	1039	1161	M09	A18
H05	1040	1162	O09	C18
A06	1145	1275	A14	F21
B06	1146	1276	C14	H21
C06	1147	1277	E14	J21
D06	1148	1278	G14	L21
E06	1149	1279	I14	N21
F06	1150	1280	K14	P21
G06	1151	1273	M14	B21
H06	1152	1274	O14	D21
A07	1081	1211	A21	F05
B07	1082	1212	C21	H05
C07	1083	1213	E21	J05
D07	1084	1214	G21	L05
E07	1085	1215	I21	N05
F07	1086	1216	K21	P05
G07	1087	1209	M21	B05
H07	1088	1210	O21	D05
A08	1233	1363	B11	F20
B08	1234	1364	D11	H20
C08	1235	1365	F11	J20
D08	1236	1366	H11	L20
E08	1237	1367	J11	N20
F08	1238	1368	L11	P20
G08	1239	1361	N11	B20
H08	1240	1362	P11	D20
A09	1009	1139	A03	E12
B09	1010	1140	C03	G12
C09	1011	1141	E03	I12
D09	1012	1142	G03	K12
E09	1013	1143	I03	M12
F09	1014	1144	K03	O12
G09	1015	1137	M03	A12
H09	1016	1138	O03	C12
A10	1025	1155	A07	E16
B10	1026	1156	C07	G16
C10	1027	1157	E07	I16
D10	1028	1158	G07	K16
E10	1029	1159	I07	M16
F10	1030	1160	K07	O16
G10	1031	1153	M07	A16
H10	1032	1154	O07	C16
A11	1265	1011	B19	E03
B11	1266	1012	D19	G03
C11	1267	1013	F19	I03
D11	1268	1014	H19	K03
E11	1269	1015	J19	M03
F11	1270	1016	L19	O03
G11	1271	1009	N19	A03
H11	1272	1010	P19	C03
A12	1193	1323	B01	F10
B12	1194	1324	D01	H10
C12	1195	1325	F01	J10
D12	1196	1326	H01	L10
E12	1197	1327	J01	N10
F12	1198	1328	L01	P10
G12	1199	1321	N01	B10
H12	1200	1322	P01	D10
