#Destpos	P7	P5	P7_pos	P5_pos
A01	1249	1063	B15	M15
B01	1250	1064	D15	O15
C01	1251	1057	F15	A15
D01	1252	1058	H15	C15
E01	1253	1059	J15	E15
F01	1254	1060	L15	G15
G01	1255	1061	N15	I15
H01	1256	1062	P15	K15
A02	1217	1031	B07	M07
B02	1218	1032	D07	O07
C02	1219	1025	F07	A07
D02	1220	1026	H07	C07
E02	1221	1027	J07	E07
F02	1222	1028	L07	G07
G02	1223	1029	N07	I07
H02	1224	1030	P07	K07
A03	1121	1319	A08	N08
B03	1122	1320	C08	P08
C03	1123	1313	E08	B08
D03	1124	1314	G08	D08
E03	1125	1315	I08	F08
F03	1126	1316	K08	H08
G03	1127	1317	M08	J08
H03	1128	1318	O08	L08
A04	1273	1087	B21	M21
B04	1274	1088	D21	O21
C04	1275	1081	F21	A21
D04	1276	1082	H21	C21
E04	1277	1083	J21	E21
F04	1278	1084	L21	G21
G04	1279	1085	N21	I21
H04	1280	1086	P21	K21
A05	1201	1015	B03	M03
B05	1202	1016	D03	O03
C05	1203	1009	F03	A03
D05	1204	1010	H03	C03
E05	1205	1011	J03	E03
F05	1206	1012	L03	G03
G05	1207	1013	N03	I03
H05	1208	1014	P03	K03
A06	1241	1055	B13	M13
B06	1242	1056	D13	O13
C06	1243	1049	F13	A13
D06	1244	1050	H13	C13
E06	1245	1051	J13	E13
F06	1246	1052	L13	G13
G06	1247	1053	N13	I13
H06	1248	1054	P13	K13
A07	1305	1119	B06	M06
B07	1306	1120	D06	O06
C07	1307	1113	F06	A06
D07	1308	1114	H06	C06
E07	1309	1115	J06	E06
F07	1310	1116	L06	G06
G07	1311	1117	N06	I06
H07	1312	1118	P06	K06
A08	1257	1071	B17	M17
B08	1258	1072	D17	O17
C08	1259	1065	F17	A17
D08	1260	1066	H17	C17
E08	1261	1067	J17	E17
F08	1262	1068	L17	G17
G08	1263	1069	N17	I17
H08	1264	1070	P17	K17
A09	1089	1287	A23	N23
B09	1090	1288	C23	P23
C09	1091	1281	E23	B23
D09	1092	1282	G23	D23
E09	1093	1283	I23	F23
F09	1094	1284	K23	H23
G09	1095	1285	M23	J23
H09	1096	1286	O23	L23
A10	1113	1311	A06	N06
B10	1114	1312	C06	P06
C10	1115	1305	E06	B06
D10	1116	1306	G06	D06
E10	1117	1307	I06	F06
F10	1118	1308	K06	H06
G10	1119	1309	M06	J06
H10	1120	1310	O06	L06
A11	1353	1167	B18	M18
B11	1354	1168	D18	O18
C11	1355	1161	F18	A18
D11	1356	1162	H18	C18
E11	1357	1163	J18	E18
F11	1358	1164	L18	G18
G11	1359	1165	N18	I18
H11	1360	1166	P18	K18
A12	1225	1039	B09	M09
B12	1226	1040	D09	O09
C12	1227	1033	F09	A09
D12	1228	1034	H09	C09
E12	1229	1035	J09	E09
F12	1230	1036	L09	G09
G12	1231	1037	N09	I09
H12	1232	1038	P09	K09
