#Destpos	P7	P5	P7_pos	P5_pos
A01	1009	1093	A03	I23
B01	1010	1094	C03	K23
C01	1011	1095	E03	M23
D01	1012	1096	G03	O23
E01	1013	1089	I03	A23
F01	1014	1090	K03	C23
G01	1015	1091	M03	E23
H01	1016	1092	O03	G23
A02	1297	1381	B04	J24
B02	1298	1382	D04	L24
C02	1299	1383	F04	N24
D02	1300	1384	H04	P24
E02	1301	1377	J04	B24
F02	1302	1378	L04	D24
G02	1303	1379	N04	F24
H02	1304	1380	P04	H24
A03	1249	1333	B15	J12
B03	1250	1334	D15	L12
C03	1251	1335	F15	N12
D03	1252	1336	H15	P12
E03	1253	1329	J15	B12
F03	1254	1330	L15	D12
G03	1255	1331	N15	F12
H03	1256	1332	P15	H12
A04	1225	1309	B09	J06
B04	1226	1310	D09	L06
C04	1227	1311	F09	N06
D04	1228	1312	H09	P06
E04	1229	1305	J09	B06
F04	1230	1306	L09	D06
G04	1231	1307	N09	F06
H04	1232	1308	P09	H06
A05	1169	1253	A20	J15
B05	1170	1254	C20	L15
C05	1171	1255	E20	N15
D05	1172	1256	G20	P15
E05	1173	1249	I20	B15
F05	1174	1250	K20	D15
G05	1175	1251	M20	F15
H05	1176	1252	O20	H15
A06	1321	1021	B10	I05
B06	1322	1022	D10	K05
C06	1323	1023	F10	M05
D06	1324	1024	H10	O05
E06	1325	1017	J10	A05
F06	1326	1018	L10	C05
G06	1327	1019	N10	E05
H06	1328	1020	P10	G05
A07	1193	1277	B01	J21
B07	1194	1278	D01	L21
C07	1195	1279	F01	N21
D07	1196	1280	H01	P21
E07	1197	1273	J01	B21
F07	1198	1274	L01	D21
G07	1199	1275	N01	F21
H07	1200	1276	P01	H21
A08	1113	1197	A06	J01
B08	1114	1198	C06	L01
C08	1115	1199	E06	N01
D08	1116	1200	G06	P01
E08	1117	1193	I06	B01
F08	1118	1194	K06	D01
G08	1119	1195	M06	F01
H08	1120	1196	O06	H01
A09	1097	1181	A02	I22
B09	1098	1182	C02	K22
C09	1099	1183	E02	M22
D09	1100	1184	G02	O22
E09	1101	1177	I02	A22
F09	1102	1178	K02	C22
G09	1103	1179	M02	E22
H09	1104	1180	O02	G22
A10	1345	1045	B16	I11
B10	1346	1046	D16	K11
C10	1347	1047	F16	M11
D10	1348	1048	H16	O11
E10	1349	1041	J16	A11
F10	1350	1042	L16	C11
G10	1351	1043	N16	E11
H10	1352	1044	P16	G11
A11	1281	1365	B23	J20
B11	1282	1366	D23	L20
C11	1283	1367	F23	N20
D11	1284	1368	H23	P20
E11	1285	1361	J23	B20
F11	1286	1362	L23	D20
G11	1287	1363	N23	F20
H11	1288	1364	P23	H20
A12	1161	1245	A18	J13
B12	1162	1246	C18	L13
C12	1163	1247	E18	N13
D12	1164	1248	G18	P13
E12	1165	1241	I18	B13
F12	1166	1242	K18	D13
G12	1167	1243	M18	F13
H12	1168	1244	O18	H13
