#Destpos	P7	P5	P7_pos	P5_pos
A01	1241	1187	B13	E24
B01	1242	1188	D13	G24
C01	1243	1189	F13	I24
D01	1244	1190	H13	K24
E01	1245	1191	J13	M24
F01	1246	1192	L13	O24
G01	1247	1185	N13	A24
H01	1248	1186	P13	C24
A02	1289	1235	B02	F11
B02	1290	1236	D02	H11
C02	1291	1237	F02	J11
D02	1292	1238	H02	L11
E02	1293	1239	J02	N11
F02	1294	1240	L02	P11
G02	1295	1233	N02	B11
H02	1296	1234	P02	D11
A03	1065	1011	A17	E03
B03	1066	1012	C17	G03
C03	1067	1013	E17	I03
D03	1068	1014	G17	K03
E03	1069	1015	I17	M03
F03	1070	1016	K17	O03
G03	1071	1009	M17	A03
H03	1072	1010	O17	C03
A04	1345	1291	B16	F02
B04	1346	1292	D16	H02
C04	1347	1293	F16	J02
D04	1348	1294	H16	L02
E04	1349	1295	J16	N02
F04	1350	1296	L16	P02
G04	1351	1289	N16	B02
H04	1352	1290	P16	D02
A05	1177	1123	A22	E08
B05	1178	1124	C22	G08
C05	1179	1125	E22	I08
D05	1180	1126	G22	K08
E05	1181	1127	I22	M08
F05	1182	1128	K22	O08
G05	1183	1121	M22	A08
H05	1184	1122	O22	C08
A06	1329	1275	B12	F21
B06	1330	1276	D12	H21
C06	1331	1277	F12	J21
D06	1332	1278	H12	L21
E06	1333	1279	J12	N21
F06	1334	1280	L12	P21
G06	1335	1273	N12	B21
H06	1336	1274	P12	D21
A07	1089	1035	A23	E09
B07	1090	1036	C23	G09
C07	1091	1037	E23	I09
D07	1092	1038	G23	K09
E07	1093	1039	I23	M09
F07	1094	1040	K23	O09
G07	1095	1033	M23	A09
H07	1096	1034	O23	C09
A08	1377	1323	B24	F10
B08	1378	1324	D24	H10
C08	1379	1325	F24	J10
D08	1380	1326	H24	L10
E08	1381	1327	J24	N10
F08	1382	1328	L24	P10
G08	1383	1321	N24	B10
H08	1384	1322	P24	D10
A09	1217	1163	B07	E18
B09	1218	1164	D07	G18
C09	1219	1165	F07	I18
D09	1220	1166	H07	K18
E09	1221	1167	J07	M18
F09	1222	1168	L07	O18
G09	1223	1161	N07	A18
H09	1224	1162	P07	C18
A10	1153	1099	A16	E02
B10	1154	1100	C16	G02
C10	1155	1101	E16	I02
D10	1156	1102	G16	K02
E10	1157	1103	I16	M02
F10	1158	1104	K16	O02
G10	1159	1097	M16	A02
H10	1160	1098	O16	C02
A11	1113	1059	A06	E15
B11	1114	1060	C06	G15
C11	1115	1061	E06	I15
D11	1116	1062	G06	K15
E11	1117	1063	I06	M15
F11	1118	1064	K06	O15
G11	1119	1057	M06	A15
H11	1120	1058	O06	C15
A12	1193	1139	B01	E12
B12	1194	1140	D01	G12
C12	1195	1141	F01	I12
D12	1196	1142	H01	K12
E12	1197	1143	J01	M12
F12	1198	1144	L01	O12
G12	1199	1137	N01	A12
H12	1200	1138	P01	C12
