#Destpos	P7	P5	P7_pos	P5_pos
A01	1113	1359	A06	N18
B01	1114	1360	C06	P18
C01	1115	1353	E06	B18
D01	1116	1354	G06	D18
E01	1117	1355	I06	F18
F01	1118	1356	K06	H18
G01	1119	1357	M06	J18
H01	1120	1358	O06	L18
A02	1137	1383	A12	N24
B02	1138	1384	C12	P24
C02	1139	1377	E12	B24
D02	1140	1378	G12	D24
E02	1141	1379	I12	F24
F02	1142	1380	K12	H24
G02	1143	1381	M12	J24
H02	1144	1382	O12	L24
A03	1049	1295	A13	N02
B03	1050	1296	C13	P02
C03	1051	1289	E13	B02
D03	1052	1290	G13	D02
E03	1053	1291	I13	F02
F03	1054	1292	K13	H02
G03	1055	1293	M13	J02
H03	1056	1294	O13	L02
A04	1329	1191	B12	M24
B04	1330	1192	D12	O24
C04	1331	1185	F12	A24
D04	1332	1186	H12	C24
E04	1333	1187	J12	E24
F04	1334	1188	L12	G24
G04	1335	1189	N12	I24
H04	1336	1190	P12	K24
A05	1225	1087	B09	M21
B05	1226	1088	D09	O21
C05	1227	1081	F09	A21
D05	1228	1082	H09	C21
E05	1229	1083	J09	E21
F05	1230	1084	L09	G21
G05	1231	1085	N09	I21
H05	1232	1086	P09	K21
A06	1129	1375	A10	N22
B06	1130	1376	C10	P22
C06	1131	1369	E10	B22
D06	1132	1370	G10	D22
E06	1133	1371	I10	F22
F06	1134	1372	K10	H22
G06	1135	1373	M10	J22
H06	1136	1374	O10	L22
A07	1041	1287	A11	N23
B07	1042	1288	C11	P23
C07	1043	1281	E11	B23
D07	1044	1282	G11	D23
E07	1045	1283	I11	F23
F07	1046	1284	K11	H23
G07	1047	1285	M11	J23
H07	1048	1286	O11	L23
A08	1369	1231	B22	N09
B08	1370	1232	D22	P09
C08	1371	1225	F22	B09
D08	1372	1226	H22	D09
E08	1373	1227	J22	F09
F08	1374	1228	L22	H09
G08	1375	1229	N22	J09
H08	1376	1230	P22	L09
A09	1097	1343	A02	N14
B09	1098	1344	C02	P14
C09	1099	1337	E02	B14
D09	1100	1338	G02	D14
E09	1101	1339	I02	F14
F09	1102	1340	K02	H14
G09	1103	1341	M02	J14
H09	1104	1342	O02	L14
A10	1305	1167	B06	M18
B10	1306	1168	D06	O18
C10	1307	1161	F06	A18
D10	1308	1162	H06	C18
E10	1309	1163	J06	E18
F10	1310	1164	L06	G18
G10	1311	1165	N06	I18
H10	1312	1166	P06	K18
A11	1289	1151	B02	M14
B11	1290	1152	D02	O14
C11	1291	1145	F02	A14
D11	1292	1146	H02	C14
E11	1293	1147	J02	E14
F11	1294	1148	L02	G14
G11	1295	1149	N02	I14
H11	1296	1150	P02	K14
A12	1201	1063	B03	M15
B12	1202	1064	D03	O15
C12	1203	1057	F03	A15
D12	1204	1058	H03	C15
E12	1205	1059	J03	E15
F12	1206	1060	L03	G15
G12	1207	1061	N03	I15
H12	1208	1062	P03	K15
