#Destpos	P7	P5	P7_pos	P5_pos
A01	1057	1245	A15	J13
B01	1058	1246	C15	L13
C01	1059	1247	E15	N13
D01	1060	1248	G15	P13
E01	1061	1241	I15	B13
F01	1062	1242	K15	D13
G01	1063	1243	M15	F13
H01	1064	1244	O15	H13
A02	1209	1013	B05	I03
B02	1210	1014	D05	K03
C02	1211	1015	F05	M03
D02	1212	1016	H05	O03
E02	1213	1009	J05	A03
F02	1214	1010	L05	C03
G02	1215	1011	N05	E03
H02	1216	1012	P05	G03
A03	1073	1261	A19	J17
B03	1074	1262	C19	L17
C03	1075	1263	E19	N17
D03	1076	1264	G19	P17
E03	1077	1257	I19	B17
F03	1078	1258	K19	D17
G03	1079	1259	M19	F17
H03	1080	1260	O19	H17
A04	1009	1197	A03	J01
B04	1010	1198	C03	L01
C04	1011	1199	E03	N01
D04	1012	1200	G03	P01
E04	1013	1193	I03	B01
F04	1014	1194	K03	D01
G04	1015	1195	M03	F01
H04	1016	1196	O03	H01
A05	1161	1349	A18	J16
B05	1162	1350	C18	L16
C05	1163	1351	E18	N16
D05	1164	1352	G18	P16
E05	1165	1345	I18	B16
F05	1166	1346	K18	D16
G05	1167	1347	M18	F16
H05	1168	1348	O18	H16
A06	1145	1333	A14	J12
B06	1146	1334	C14	L12
C06	1147	1335	E14	N12
D06	1148	1336	G14	P12
E06	1149	1329	I14	B12
F06	1150	1330	K14	D12
G06	1151	1331	M14	F12
H06	1152	1332	O14	H12
A07	1225	1029	B09	I07
B07	1226	1030	D09	K07
C07	1227	1031	F09	M07
D07	1228	1032	H09	O07
E07	1229	1025	J09	A07
F07	1230	1026	L09	C07
G07	1231	1027	N09	E07
H07	1232	1028	P09	G07
A08	1113	1301	A06	J04
B08	1114	1302	C06	L04
C08	1115	1303	E06	N04
D08	1116	1304	G06	P04
E08	1117	1297	I06	B04
F08	1118	1298	K06	D04
G08	1119	1299	M06	F04
H08	1120	1300	O06	H04
A09	1345	1149	B16	I14
B09	1346	1150	D16	K14
C09	1347	1151	F16	M14
D09	1348	1152	H16	O14
E09	1349	1145	J16	A14
F09	1350	1146	L16	C14
G09	1351	1147	N16	E14
H09	1352	1148	P16	G14
A10	1233	1037	B11	I09
B10	1234	1038	D11	K09
C10	1235	1039	F11	M09
D10	1236	1040	H11	O09
E10	1237	1033	J11	A09
F10	1238	1034	L11	C09
G10	1239	1035	N11	E09
H10	1240	1036	P11	G09
A11	1361	1165	B20	I18
B11	1362	1166	D20	K18
C11	1363	1167	F20	M18
D11	1364	1168	H20	O18
E11	1365	1161	J20	A18
F11	1366	1162	L20	C18
G11	1367	1163	N20	E18
H11	1368	1164	P20	G18
A12	1337	1141	B14	I12
B12	1338	1142	D14	K12
C12	1339	1143	F14	M12
D12	1340	1144	H14	O12
E12	1341	1137	J14	A12
F12	1342	1138	L14	C12
G12	1343	1139	N14	E12
H12	1344	1140	P14	G12
