#Destpos	P7	P5	P7_pos	P5_pos
A01	1225	1037	B09	I09
B01	1226	1038	D09	K09
C01	1227	1039	F09	M09
D01	1228	1040	H09	O09
E01	1229	1033	J09	A09
F01	1230	1034	L09	C09
G01	1231	1035	N09	E09
H01	1232	1036	P09	G09
A02	1073	1269	A19	J19
B02	1074	1270	C19	L19
C02	1075	1271	E19	N19
D02	1076	1272	G19	P19
E02	1077	1265	I19	B19
F02	1078	1266	K19	D19
G02	1079	1267	M19	F19
H02	1080	1268	O19	H19
A03	1057	1253	A15	J15
B03	1058	1254	C15	L15
C03	1059	1255	E15	N15
D03	1060	1256	G15	P15
E03	1061	1249	I15	B15
F03	1062	1250	K15	D15
G03	1063	1251	M15	F15
H03	1064	1252	O15	H15
A04	1177	1373	A22	J22
B04	1178	1374	C22	L22
C04	1179	1375	E22	N22
D04	1180	1376	G22	P22
E04	1181	1369	I22	B22
F04	1182	1370	K22	D22
G04	1183	1371	M22	F22
H04	1184	1372	O22	H22
A05	1017	1213	A05	J05
B05	1018	1214	C05	L05
C05	1019	1215	E05	N05
D05	1020	1216	G05	P05
E05	1021	1209	I05	B05
F05	1022	1210	K05	D05
G05	1023	1211	M05	F05
H05	1024	1212	O05	H05
A06	1305	1117	B06	I06
B06	1306	1118	D06	K06
C06	1307	1119	F06	M06
D06	1308	1120	H06	O06
E06	1309	1113	J06	A06
F06	1310	1114	L06	C06
G06	1311	1115	N06	E06
H06	1312	1116	P06	G06
A07	1113	1309	A06	J06
B07	1114	1310	C06	L06
C07	1115	1311	E06	N06
D07	1116	1312	G06	P06
E07	1117	1305	I06	B06
F07	1118	1306	K06	D06
G07	1119	1307	M06	F06
H07	1120	1308	O06	H06
A08	1265	1077	B19	I19
B08	1266	1078	D19	K19
C08	1267	1079	F19	M19
D08	1268	1080	H19	O19
E08	1269	1073	J19	A19
F08	1270	1074	L19	C19
G08	1271	1075	N19	E19
H08	1272	1076	P19	G19
A09	1137	1333	A12	J12
B09	1138	1334	C12	L12
C09	1139	1335	E12	N12
D09	1140	1336	G12	P12
E09	1141	1329	I12	B12
F09	1142	1330	K12	D12
G09	1143	1331	M12	F12
H09	1144	1332	O12	H12
A10	1145	1341	A14	J14
B10	1146	1342	C14	L14
C10	1147	1343	E14	N14
D10	1148	1344	G14	P14
E10	1149	1337	I14	B14
F10	1150	1338	K14	D14
G10	1151	1339	M14	F14
H10	1152	1340	O14	H14
A11	1129	1325	A10	J10
B11	1130	1326	C10	L10
C11	1131	1327	E10	N10
D11	1132	1328	G10	P10
E11	1133	1321	I10	B10
F11	1134	1322	K10	D10
G11	1135	1323	M10	F10
H11	1136	1324	O10	H10
A12	1009	1205	A03	J03
B12	1010	1206	C03	L03
C12	1011	1207	E03	N03
D12	1012	1208	G03	P03
E12	1013	1201	I03	B03
F12	1014	1202	K03	D03
G12	1015	1203	M03	F03
H12	1016	1204	O03	H03
