#Destpos	P7	P5	P7_pos	P5_pos
A01	1057	1011	A15	E03
B01	1058	1012	C15	G03
C01	1059	1013	E15	I03
D01	1060	1014	G15	K03
E01	1061	1015	I15	M03
F01	1062	1016	K15	O03
G01	1063	1009	M15	A03
H01	1064	1010	O15	C03
A02	1113	1067	A06	E17
B02	1114	1068	C06	G17
C02	1115	1069	E06	I17
D02	1116	1070	G06	K17
E02	1117	1071	I06	M17
F02	1118	1072	K06	O17
G02	1119	1065	M06	A17
H02	1120	1066	O06	C17
A03	1241	1195	B13	F01
B03	1242	1196	D13	H01
C03	1243	1197	F13	J01
D03	1244	1198	H13	L01
E03	1245	1199	J13	N01
F03	1246	1200	L13	P01
G03	1247	1193	N13	B01
H03	1248	1194	P13	D01
A04	1129	1083	A10	E21
B04	1130	1084	C10	G21
C04	1131	1085	E10	I21
D04	1132	1086	G10	K21
E04	1133	1087	I10	M21
F04	1134	1088	K10	O21
G04	1135	1081	M10	A21
H04	1136	1082	O10	C21
A05	1217	1171	B07	E20
B05	1218	1172	D07	G20
C05	1219	1173	F07	I20
D05	1220	1174	H07	K20
E05	1221	1175	J07	M20
F05	1222	1176	L07	O20
G05	1223	1169	N07	A20
H05	1224	1170	P07	C20
A06	1177	1131	A22	E10
B06	1178	1132	C22	G10
C06	1179	1133	E22	I10
D06	1180	1134	G22	K10
E06	1181	1135	I22	M10
F06	1182	1136	K22	O10
G06	1183	1129	M22	A10
H06	1184	1130	O22	C10
A07	1209	1163	B05	E18
B07	1210	1164	D05	G18
C07	1211	1165	F05	I18
D07	1212	1166	H05	K18
E07	1213	1167	J05	M18
F07	1214	1168	L05	O18
G07	1215	1161	N05	A18
H07	1216	1162	P05	C18
A08	1361	1315	B20	F08
B08	1362	1316	D20	H08
C08	1363	1317	F20	J08
D08	1364	1318	H20	L08
E08	1365	1319	J20	N08
F08	1366	1320	L20	P08
G08	1367	1313	N20	B08
H08	1368	1314	P20	D08
A09	1329	1283	B12	F23
B09	1330	1284	D12	H23
C09	1331	1285	F12	J23
D09	1332	1286	H12	L23
E09	1333	1287	J12	N23
F09	1334	1288	L12	P23
G09	1335	1281	N12	B23
H09	1336	1282	P12	D23
A10	1145	1099	A14	E02
B10	1146	1100	C14	G02
C10	1147	1101	E14	I02
D10	1148	1102	G14	K02
E10	1149	1103	I14	M02
F10	1150	1104	K14	O02
G10	1151	1097	M14	A02
H10	1152	1098	O14	C02
A11	1201	1155	B03	E16
B11	1202	1156	D03	G16
C11	1203	1157	F03	I16
D11	1204	1158	H03	K16
E11	1205	1159	J03	M16
F11	1206	1160	L03	O16
G11	1207	1153	N03	A16
H11	1208	1154	P03	C16
A12	1161	1115	A18	E06
B12	1162	1116	C18	G06
C12	1163	1117	E18	I06
D12	1164	1118	G18	K06
E12	1165	1119	I18	M06
F12	1166	1120	K18	O06
G12	1167	1113	M18	A06
H12	1168	1114	O18	C06
