#Destpos	P7	P5	P7_pos	P5_pos
A01	1193	1045	B01	I11
B01	1194	1046	D01	K11
C01	1195	1047	F01	M11
D01	1196	1048	H01	O11
E01	1197	1041	J01	A11
F01	1198	1042	L01	C11
G01	1199	1043	N01	E11
H01	1200	1044	P01	G11
A02	1353	1205	B18	J03
B02	1354	1206	D18	L03
C02	1355	1207	F18	N03
D02	1356	1208	H18	P03
E02	1357	1201	J18	B03
F02	1358	1202	L18	D03
G02	1359	1203	N18	F03
H02	1360	1204	P18	H03
A03	1097	1333	A02	J12
B03	1098	1334	C02	L12
C03	1099	1335	E02	N12
D03	1100	1336	G02	P12
E03	1101	1329	I02	B12
F03	1102	1330	K02	D12
G03	1103	1331	M02	F12
H03	1104	1332	O02	H12
A04	1345	1197	B16	J01
B04	1346	1198	D16	L01
C04	1347	1199	F16	N01
D04	1348	1200	H16	P01
E04	1349	1193	J16	B01
F04	1350	1194	L16	D01
G04	1351	1195	N16	F01
H04	1352	1196	P16	H01
A05	1305	1157	B06	I16
B05	1306	1158	D06	K16
C05	1307	1159	F06	M16
D05	1308	1160	H06	O16
E05	1309	1153	J06	A16
F05	1310	1154	L06	C16
G05	1311	1155	N06	E16
H05	1312	1156	P06	G16
A06	1145	1381	A14	J24
B06	1146	1382	C14	L24
C06	1147	1383	E14	N24
D06	1148	1384	G14	P24
E06	1149	1377	I14	B24
F06	1150	1378	K14	D24
G06	1151	1379	M14	F24
H06	1152	1380	O14	H24
A07	1025	1261	A07	J17
B07	1026	1262	C07	L17
C07	1027	1263	E07	N17
D07	1028	1264	G07	P17
E07	1029	1257	I07	B17
F07	1030	1258	K07	D17
G07	1031	1259	M07	F17
H07	1032	1260	O07	H17
A08	1377	1229	B24	J09
B08	1378	1230	D24	L09
C08	1379	1231	F24	N09
D08	1380	1232	H24	P09
E08	1381	1225	J24	B09
F08	1382	1226	L24	D09
G08	1383	1227	N24	F09
H08	1384	1228	P24	H09
A09	1001	1237	A01	J11
B09	1002	1238	C01	L11
C09	1003	1239	E01	N11
D09	1004	1240	G01	P11
E09	1005	1233	I01	B11
F09	1006	1234	K01	D11
G09	1007	1235	M01	F11
H09	1008	1236	O01	H11
A10	1161	1013	A18	I03
B10	1162	1014	C18	K03
C10	1163	1015	E18	M03
D10	1164	1016	G18	O03
E10	1165	1009	I18	A03
F10	1166	1010	K18	C03
G10	1167	1011	M18	E03
H10	1168	1012	O18	G03
A11	1217	1069	B07	I17
B11	1218	1070	D07	K17
C11	1219	1071	F07	M17
D11	1220	1072	H07	O17
E11	1221	1065	J07	A17
F11	1222	1066	L07	C17
G11	1223	1067	N07	E17
H11	1224	1068	P07	G17
A12	1033	1269	A09	J19
B12	1034	1270	C09	L19
C12	1035	1271	E09	N19
D12	1036	1272	G09	P19
E12	1037	1265	I09	B19
F12	1038	1266	K09	D19
G12	1039	1267	M09	F19
H12	1040	1268	O09	H19
