#Destpos	P7	P5	P7_pos	P5_pos
A01	1033	1223	A09	N07
B01	1034	1224	C09	P07
C01	1035	1217	E09	B07
D01	1036	1218	G09	D07
E01	1037	1219	I09	F07
F01	1038	1220	K09	H07
G01	1039	1221	M09	J07
H01	1040	1222	O09	L07
A02	1225	1031	B09	M07
B02	1226	1032	D09	O07
C02	1227	1025	F09	A07
D02	1228	1026	H09	C07
E02	1229	1027	J09	E07
F02	1230	1028	L09	G07
G02	1231	1029	N09	I07
H02	1232	1030	P09	K07
A03	1273	1079	B21	M19
B03	1274	1080	D21	O19
C03	1275	1073	F21	A19
D03	1276	1074	H21	C19
E03	1277	1075	J21	E19
F03	1278	1076	L21	G19
G03	1279	1077	N21	I19
H03	1280	1078	P21	K19
A04	1193	1383	B01	N24
B04	1194	1384	D01	P24
C04	1195	1377	F01	B24
D04	1196	1378	H01	D24
E04	1197	1379	J01	F24
F04	1198	1380	L01	H24
G04	1199	1381	N01	J24
H04	1200	1382	P01	L24
A05	1361	1167	B20	M18
B05	1362	1168	D20	O18
C05	1363	1161	F20	A18
D05	1364	1162	H20	C18
E05	1365	1163	J20	E18
F05	1366	1164	L20	G18
G05	1367	1165	N20	I18
H05	1368	1166	P20	K18
A06	1097	1287	A02	N23
B06	1098	1288	C02	P23
C06	1099	1281	E02	B23
D06	1100	1282	G02	D23
E06	1101	1283	I02	F23
F06	1102	1284	K02	H23
G06	1103	1285	M02	J23
H06	1104	1286	O02	L23
A07	1369	1175	B22	M20
B07	1370	1176	D22	O20
C07	1371	1169	F22	A20
D07	1372	1170	H22	C20
E07	1373	1171	J22	E20
F07	1374	1172	L22	G20
G07	1375	1173	N22	I20
H07	1376	1174	P22	K20
A08	1241	1047	B13	M11
B08	1242	1048	D13	O11
C08	1243	1041	F13	A11
D08	1244	1042	H13	C11
E08	1245	1043	J13	E11
F08	1246	1044	L13	G11
G08	1247	1045	N13	I11
H08	1248	1046	P13	K11
A09	1201	1007	B03	M01
B09	1202	1008	D03	O01
C09	1203	1001	F03	A01
D09	1204	1002	H03	C01
E09	1205	1003	J03	E01
F09	1206	1004	L03	G01
G09	1207	1005	N03	I01
H09	1208	1006	P03	K01
A10	1009	1199	A03	N01
B10	1010	1200	C03	P01
C10	1011	1193	E03	B01
D10	1012	1194	G03	D01
E10	1013	1195	I03	F01
F10	1014	1196	K03	H01
G10	1015	1197	M03	J01
H10	1016	1198	O03	L01
A11	1057	1247	A15	N13
B11	1058	1248	C15	P13
C11	1059	1241	E15	B13
D11	1060	1242	G15	D13
E11	1061	1243	I15	F13
F11	1062	1244	K15	H13
G11	1063	1245	M15	J13
H11	1064	1246	O15	L13
A12	1289	1095	B02	M23
B12	1290	1096	D02	O23
C12	1291	1089	F02	A23
D12	1292	1090	H02	C23
E12	1293	1091	J02	E23
F12	1294	1092	L02	G23
G12	1295	1093	N02	I23
H12	1296	1094	P02	K23
