#Destpos	P7	P5	P7_pos	P5_pos
A01	1361	1285	B20	J23
B01	1362	1286	D20	L23
C01	1363	1287	F20	N23
D01	1364	1288	H20	P23
E01	1365	1281	J20	B23
F01	1366	1282	L20	D23
G01	1367	1283	N20	F23
H01	1368	1284	P20	H23
A02	1169	1093	A20	I23
B02	1170	1094	C20	K23
C02	1171	1095	E20	M23
D02	1172	1096	G20	O23
E02	1173	1089	I20	A23
F02	1174	1090	K20	C23
G02	1175	1091	M20	E23
H02	1176	1092	O20	G23
A03	1017	1325	A05	J10
B03	1018	1326	C05	L10
C03	1019	1327	E05	N10
D03	1020	1328	G05	P10
E03	1021	1321	I05	B10
F03	1022	1322	K05	D10
G03	1023	1323	M05	F10
H03	1024	1324	O05	H10
A04	1329	1253	B12	J15
B04	1330	1254	D12	L15
C04	1331	1255	F12	N15
D04	1332	1256	H12	P15
E04	1333	1249	J12	B15
F04	1334	1250	L12	D15
G04	1335	1251	N12	F15
H04	1336	1252	P12	H15
A05	1241	1165	B13	I18
B05	1242	1166	D13	K18
C05	1243	1167	F13	M18
D05	1244	1168	H13	O18
E05	1245	1161	J13	A18
F05	1246	1162	L13	C18
G05	1247	1163	N13	E18
H05	1248	1164	P13	G18
A06	1369	1293	B22	J02
B06	1370	1294	D22	L02
C06	1371	1295	F22	N02
D06	1372	1296	H22	P02
E06	1373	1289	J22	B02
F06	1374	1290	L22	D02
G06	1375	1291	N22	F02
H06	1376	1292	P22	H02
A07	1249	1173	B15	I20
B07	1250	1174	D15	K20
C07	1251	1175	F15	M20
D07	1252	1176	H15	O20
E07	1253	1169	J15	A20
F07	1254	1170	L15	C20
G07	1255	1171	N15	E20
H07	1256	1172	P15	G20
A08	1289	1213	B02	J05
B08	1290	1214	D02	L05
C08	1291	1215	F02	N05
D08	1292	1216	H02	P05
E08	1293	1209	J02	B05
F08	1294	1210	L02	D05
G08	1295	1211	N02	F05
H08	1296	1212	P02	H05
A09	1201	1125	B03	I08
B09	1202	1126	D03	K08
C09	1203	1127	F03	M08
D09	1204	1128	H03	O08
E09	1205	1121	J03	A08
F09	1206	1122	L03	C08
G09	1207	1123	N03	E08
H09	1208	1124	P03	G08
A10	1145	1069	A14	I17
B10	1146	1070	C14	K17
C10	1147	1071	E14	M17
D10	1148	1072	G14	O17
E10	1149	1065	I14	A17
F10	1150	1066	K14	C17
G10	1151	1067	M14	E17
H10	1152	1068	O14	G17
A11	1041	1349	A11	J16
B11	1042	1350	C11	L16
C11	1043	1351	E11	N16
D11	1044	1352	G11	P16
E11	1045	1345	I11	B16
F11	1046	1346	K11	D16
G11	1047	1347	M11	F16
H11	1048	1348	O11	H16
A12	1313	1237	B08	J11
B12	1314	1238	D08	L11
C12	1315	1239	F08	N11
D12	1316	1240	H08	P11
E12	1317	1233	J08	B11
F12	1318	1234	L08	D11
G12	1319	1235	N08	F11
H12	1320	1236	P08	H11
