#Destpos	P7	P5	P7_pos	P5_pos
A01	1129	1223	A10	N07
B01	1130	1224	C10	P07
C01	1131	1217	E10	B07
D01	1132	1218	G10	D07
E01	1133	1219	I10	F07
F01	1134	1220	K10	H07
G01	1135	1221	M10	J07
H01	1136	1222	O10	L07
A02	1313	1023	B08	M05
B02	1314	1024	D08	O05
C02	1315	1017	F08	A05
D02	1316	1018	H08	C05
E02	1317	1019	J08	E05
F02	1318	1020	L08	G05
G02	1319	1021	N08	I05
H02	1320	1022	P08	K05
A03	1201	1295	B03	N02
B03	1202	1296	D03	P02
C03	1203	1289	F03	B02
D03	1204	1290	H03	D02
E03	1205	1291	J03	F02
F03	1206	1292	L03	H02
G03	1207	1293	N03	J02
H03	1208	1294	P03	L02
A04	1121	1215	A08	N05
B04	1122	1216	C08	P05
C04	1123	1209	E08	B05
D04	1124	1210	G08	D05
E04	1125	1211	I08	F05
F04	1126	1212	K08	H05
G04	1127	1213	M08	J05
H04	1128	1214	O08	L05
A05	1161	1255	A18	N15
B05	1162	1256	C18	P15
C05	1163	1249	E18	B15
D05	1164	1250	G18	D15
E05	1165	1251	I18	F15
F05	1166	1252	K18	H15
G05	1167	1253	M18	J15
H05	1168	1254	O18	L15
A06	1041	1135	A11	M10
B06	1042	1136	C11	O10
C06	1043	1129	E11	A10
D06	1044	1130	G11	C10
E06	1045	1131	I11	E10
F06	1046	1132	K11	G10
G06	1047	1133	M11	I10
H06	1048	1134	O11	K10
A07	1249	1343	B15	N14
B07	1250	1344	D15	P14
C07	1251	1337	F15	B14
D07	1252	1338	H15	D14
E07	1253	1339	J15	F14
F07	1254	1340	L15	H14
G07	1255	1341	N15	J14
H07	1256	1342	P15	L14
A08	1361	1071	B20	M17
B08	1362	1072	D20	O17
C08	1363	1065	F20	A17
D08	1364	1066	H20	C17
E08	1365	1067	J20	E17
F08	1366	1068	L20	G17
G08	1367	1069	N20	I17
H08	1368	1070	P20	K17
A09	1345	1055	B16	M13
B09	1346	1056	D16	O13
C09	1347	1049	F16	A13
D09	1348	1050	H16	C13
E09	1349	1051	J16	E13
F09	1350	1052	L16	G13
G09	1351	1053	N16	I13
H09	1352	1054	P16	K13
A10	1217	1311	B07	N06
B10	1218	1312	D07	P06
C10	1219	1305	F07	B06
D10	1220	1306	H07	D06
E10	1221	1307	J07	F06
F10	1222	1308	L07	H06
G10	1223	1309	N07	J06
H10	1224	1310	P07	L06
A11	1193	1287	B01	N23
B11	1194	1288	D01	P23
C11	1195	1281	F01	B23
D11	1196	1282	H01	D23
E11	1197	1283	J01	F23
F11	1198	1284	L01	H23
G11	1199	1285	N01	J23
H11	1200	1286	P01	L23
A12	1185	1279	A24	N21
B12	1186	1280	C24	P21
C12	1187	1273	E24	B21
D12	1188	1274	G24	D21
E12	1189	1275	I24	F21
F12	1190	1276	K24	H21
G12	1191	1277	M24	J21
H12	1192	1278	O24	L21
