#Destpos	P7	P5	P7_pos	P5_pos
A01	1041	1131	A11	E10
B01	1042	1132	C11	G10
C01	1043	1133	E11	I10
D01	1044	1134	G11	K10
E01	1045	1135	I11	M10
F01	1046	1136	K11	O10
G01	1047	1129	M11	A10
H01	1048	1130	O11	C10
A02	1177	1267	A22	F19
B02	1178	1268	C22	H19
C02	1179	1269	E22	J19
D02	1180	1270	G22	L19
E02	1181	1271	I22	N19
F02	1182	1272	K22	P19
G02	1183	1265	M22	B19
H02	1184	1266	O22	D19
A03	1289	1379	B02	F24
B03	1290	1380	D02	H24
C03	1291	1381	F02	J24
D03	1292	1382	H02	L24
E03	1293	1383	J02	N24
F03	1294	1384	L02	P24
G03	1295	1377	N02	B24
H03	1296	1378	P02	D24
A04	1321	1027	B10	E07
B04	1322	1028	D10	G07
C04	1323	1029	F10	I07
D04	1324	1030	H10	K07
E04	1325	1031	J10	M07
F04	1326	1032	L10	O07
G04	1327	1025	N10	A07
H04	1328	1026	P10	C07
A05	1161	1251	A18	F15
B05	1162	1252	C18	H15
C05	1163	1253	E18	J15
D05	1164	1254	G18	L15
E05	1165	1255	I18	N15
F05	1166	1256	K18	P15
G05	1167	1249	M18	B15
H05	1168	1250	O18	D15
A06	1153	1243	A16	F13
B06	1154	1244	C16	H13
C06	1155	1245	E16	J13
D06	1156	1246	G16	L13
E06	1157	1247	I16	N13
F06	1158	1248	K16	P13
G06	1159	1241	M16	B13
H06	1160	1242	O16	D13
A07	1209	1299	B05	F04
B07	1210	1300	D05	H04
C07	1211	1301	F05	J04
D07	1212	1302	H05	L04
E07	1213	1303	J05	N04
F07	1214	1304	L05	P04
G07	1215	1297	N05	B04
H07	1216	1298	P05	D04
A08	1337	1043	B14	E11
B08	1338	1044	D14	G11
C08	1339	1045	F14	I11
D08	1340	1046	H14	K11
E08	1341	1047	J14	M11
F08	1342	1048	L14	O11
G08	1343	1041	N14	A11
H08	1344	1042	P14	C11
A09	1233	1323	B11	F10
B09	1234	1324	D11	H10
C09	1235	1325	F11	J10
D09	1236	1326	H11	L10
E09	1237	1327	J11	N10
F09	1238	1328	L11	P10
G09	1239	1321	N11	B10
H09	1240	1322	P11	D10
A10	1073	1163	A19	E18
B10	1074	1164	C19	G18
C10	1075	1165	E19	I18
D10	1076	1166	G19	K18
E10	1077	1167	I19	M18
F10	1078	1168	K19	O18
G10	1079	1161	M19	A18
H10	1080	1162	O19	C18
A11	1057	1147	A15	E14
B11	1058	1148	C15	G14
C11	1059	1149	E15	I14
D11	1060	1150	G15	K14
E11	1061	1151	I15	M14
F11	1062	1152	K15	O14
G11	1063	1145	M15	A14
H11	1064	1146	O15	C14
A12	1313	1019	B08	E05
B12	1314	1020	D08	G05
C12	1315	1021	F08	I05
D12	1316	1022	H08	K05
E12	1317	1023	J08	M05
F12	1318	1024	L08	O05
G12	1319	1017	N08	A05
H12	1320	1018	P08	C05
