#Destpos	P7	P5	P7_pos	P5_pos
A01	1145	1375	A14	N22
B01	1146	1376	C14	P22
C01	1147	1369	E14	B22
D01	1148	1370	G14	D22
E01	1149	1371	I14	F22
F01	1150	1372	K14	H22
G01	1151	1373	M14	J22
H01	1152	1374	O14	L22
A02	1049	1279	A13	N21
B02	1050	1280	C13	P21
C02	1051	1273	E13	B21
D02	1052	1274	G13	D21
E02	1053	1275	I13	F21
F02	1054	1276	K13	H21
G02	1055	1277	M13	J21
H02	1056	1278	O13	L21
A03	1305	1151	B06	M14
B03	1306	1152	D06	O14
C03	1307	1145	F06	A14
D03	1308	1146	H06	C14
E03	1309	1147	J06	E14
F03	1310	1148	L06	G14
G03	1311	1149	N06	I14
H03	1312	1150	P06	K14
A04	1065	1295	A17	N02
B04	1066	1296	C17	P02
C04	1067	1289	E17	B02
D04	1068	1290	G17	D02
E04	1069	1291	I17	F02
F04	1070	1292	K17	H02
G04	1071	1293	M17	J02
H04	1072	1294	O17	L02
A05	1113	1343	A06	N14
B05	1114	1344	C06	P14
C05	1115	1337	E06	B14
D05	1116	1338	G06	D14
E05	1117	1339	I06	F14
F05	1118	1340	K06	H14
G05	1119	1341	M06	J14
H05	1120	1342	O06	L14
A06	1169	1015	A20	M03
B06	1170	1016	C20	O03
C06	1171	1009	E20	A03
D06	1172	1010	G20	C03
E06	1173	1011	I20	E03
F06	1174	1012	K20	G03
G06	1175	1013	M20	I03
H06	1176	1014	O20	K03
A07	1297	1143	B04	M12
B07	1298	1144	D04	O12
C07	1299	1137	F04	A12
D07	1300	1138	H04	C12
E07	1301	1139	J04	E12
F07	1302	1140	L04	G12
G07	1303	1141	N04	I12
H07	1304	1142	P04	K12
A08	1265	1111	B19	M04
B08	1266	1112	D19	O04
C08	1267	1105	F19	A04
D08	1268	1106	H19	C04
E08	1269	1107	J19	E04
F08	1270	1108	L19	G04
G08	1271	1109	N19	I04
H08	1272	1110	P19	K04
A09	1025	1255	A07	N15
B09	1026	1256	C07	P15
C09	1027	1249	E07	B15
D09	1028	1250	G07	D15
E09	1029	1251	I07	F15
F09	1030	1252	K07	H15
G09	1031	1253	M07	J15
H09	1032	1254	O07	L15
A10	1345	1191	B16	M24
B10	1346	1192	D16	O24
C10	1347	1185	F16	A24
D10	1348	1186	H16	C24
E10	1349	1187	J16	E24
F10	1350	1188	L16	G24
G10	1351	1189	N16	I24
H10	1352	1190	P16	K24
A11	1353	1199	B18	N01
B11	1354	1200	D18	P01
C11	1355	1193	F18	B01
D11	1356	1194	H18	D01
E11	1357	1195	J18	F01
F11	1358	1196	L18	H01
G11	1359	1197	N18	J01
H11	1360	1198	P18	L01
A12	1217	1063	B07	M15
B12	1218	1064	D07	O15
C12	1219	1057	F07	A15
D12	1220	1058	H07	C15
E12	1221	1059	J07	E15
F12	1222	1060	L07	G15
G12	1223	1061	N07	I15
H12	1224	1062	P07	K15
