#Destpos	P7	P5	P7_pos	P5_pos
A01	1017	1071	A05	M17
B01	1018	1072	C05	O17
C01	1019	1065	E05	A17
D01	1020	1066	G05	C17
E01	1021	1067	I05	E17
F01	1022	1068	K05	G17
G01	1023	1069	M05	I17
H01	1024	1070	O05	K17
A02	1353	1023	B18	M05
B02	1354	1024	D18	O05
C02	1355	1017	F18	A05
D02	1356	1018	H18	C05
E02	1357	1019	J18	E05
F02	1358	1020	L18	G05
G02	1359	1021	N18	I05
H02	1360	1022	P18	K05
A03	1313	1367	B08	N20
B03	1314	1368	D08	P20
C03	1315	1361	F08	B20
D03	1316	1362	H08	D20
E03	1317	1363	J08	F20
F03	1318	1364	L08	H20
G03	1319	1365	N08	J20
H03	1320	1366	P08	L20
A04	1297	1351	B04	N16
B04	1298	1352	D04	P16
C04	1299	1345	F04	B16
D04	1300	1346	H04	D16
E04	1301	1347	J04	F16
F04	1302	1348	L04	H16
G04	1303	1349	N04	J16
H04	1304	1350	P04	L16
A05	1009	1063	A03	M15
B05	1010	1064	C03	O15
C05	1011	1057	E03	A15
D05	1012	1058	G03	C15
E05	1013	1059	I03	E15
F05	1014	1060	K03	G15
G05	1015	1061	M03	I15
H05	1016	1062	O03	K15
A06	1073	1127	A19	M08
B06	1074	1128	C19	O08
C06	1075	1121	E19	A08
D06	1076	1122	G19	C08
E06	1077	1123	I19	E08
F06	1078	1124	K19	G08
G06	1079	1125	M19	I08
H06	1080	1126	O19	K08
A07	1273	1327	B21	N10
B07	1274	1328	D21	P10
C07	1275	1321	F21	B10
D07	1276	1322	H21	D10
E07	1277	1323	J21	F10
F07	1278	1324	L21	H10
G07	1279	1325	N21	J10
H07	1280	1326	P21	L10
A08	1169	1223	A20	N07
B08	1170	1224	C20	P07
C08	1171	1217	E20	B07
D08	1172	1218	G20	D07
E08	1173	1219	I20	F07
F08	1174	1220	K20	H07
G08	1175	1221	M20	J07
H08	1176	1222	O20	L07
A09	1201	1255	B03	N15
B09	1202	1256	D03	P15
C09	1203	1249	F03	B15
D09	1204	1250	H03	D15
E09	1205	1251	J03	F15
F09	1206	1252	L03	H15
G09	1207	1253	N03	J15
H09	1208	1254	P03	L15
A10	1225	1279	B09	N21
B10	1226	1280	D09	P21
C10	1227	1273	F09	B21
D10	1228	1274	H09	D21
E10	1229	1275	J09	F21
F10	1230	1276	L09	H21
G10	1231	1277	N09	J21
H10	1232	1278	P09	L21
A11	1193	1247	B01	N13
B11	1194	1248	D01	P13
C11	1195	1241	F01	B13
D11	1196	1242	H01	D13
E11	1197	1243	J01	F13
F11	1198	1244	L01	H13
G11	1199	1245	N01	J13
H11	1200	1246	P01	L13
A12	1089	1143	A23	M12
B12	1090	1144	C23	O12
C12	1091	1137	E23	A12
D12	1092	1138	G23	C12
E12	1093	1139	I23	E12
F12	1094	1140	K23	G12
G12	1095	1141	M23	I12
H12	1096	1142	O23	K12
