#Destpos	P7	P5	P7_pos	P5_pos
A01	1337	1277	B14	J21
B01	1338	1278	D14	L21
C01	1339	1279	F14	N21
D01	1340	1280	H14	P21
E01	1341	1273	J14	B21
F01	1342	1274	L14	D21
G01	1343	1275	N14	F21
H01	1344	1276	P14	H21
A02	1193	1133	B01	I10
B02	1194	1134	D01	K10
C02	1195	1135	F01	M10
D02	1196	1136	H01	O10
E02	1197	1129	J01	A10
F02	1198	1130	L01	C10
G02	1199	1131	N01	E10
H02	1200	1132	P01	G10
A03	1001	1325	A01	J10
B03	1002	1326	C01	L10
C03	1003	1327	E01	N10
D03	1004	1328	G01	P10
E03	1005	1321	I01	B10
F03	1006	1322	K01	D10
G03	1007	1323	M01	F10
H03	1008	1324	O01	H10
A04	1217	1157	B07	I16
B04	1218	1158	D07	K16
C04	1219	1159	F07	M16
D04	1220	1160	H07	O16
E04	1221	1153	J07	A16
F04	1222	1154	L07	C16
G04	1223	1155	N07	E16
H04	1224	1156	P07	G16
A05	1305	1245	B06	J13
B05	1306	1246	D06	L13
C05	1307	1247	F06	N13
D05	1308	1248	H06	P13
E05	1309	1241	J06	B13
F05	1310	1242	L06	D13
G05	1311	1243	N06	F13
H05	1312	1244	P06	H13
A06	1145	1085	A14	I21
B06	1146	1086	C14	K21
C06	1147	1087	E14	M21
D06	1148	1088	G14	O21
E06	1149	1081	I14	A21
F06	1150	1082	K14	C21
G06	1151	1083	M14	E21
H06	1152	1084	O14	G21
A07	1177	1117	A22	I06
B07	1178	1118	C22	K06
C07	1179	1119	E22	M06
D07	1180	1120	G22	O06
E07	1181	1113	I22	A06
F07	1182	1114	K22	C06
G07	1183	1115	M22	E06
H07	1184	1116	O22	G06
A08	1281	1221	B23	J07
B08	1282	1222	D23	L07
C08	1283	1223	F23	N07
D08	1284	1224	H23	P07
E08	1285	1217	J23	B07
F08	1286	1218	L23	D07
G08	1287	1219	N23	F07
H08	1288	1220	P23	H07
A09	1033	1357	A09	J18
B09	1034	1358	C09	L18
C09	1035	1359	E09	N18
D09	1036	1360	G09	P18
E09	1037	1353	I09	B18
F09	1038	1354	K09	D18
G09	1039	1355	M09	F18
H09	1040	1356	O09	H18
A10	1049	1373	A13	J22
B10	1050	1374	C13	L22
C10	1051	1375	E13	N22
D10	1052	1376	G13	P22
E10	1053	1369	I13	B22
F10	1054	1370	K13	D22
G10	1055	1371	M13	F22
H10	1056	1372	O13	H22
A11	1233	1173	B11	I20
B11	1234	1174	D11	K20
C11	1235	1175	F11	M20
D11	1236	1176	H11	O20
E11	1237	1169	J11	A20
F11	1238	1170	L11	C20
G11	1239	1171	N11	E20
H11	1240	1172	P11	G20
A12	1265	1205	B19	J03
B12	1266	1206	D19	L03
C12	1267	1207	F19	N03
D12	1268	1208	H19	P03
E12	1269	1201	J19	B03
F12	1270	1202	L19	D03
G12	1271	1203	N19	F03
H12	1272	1204	P19	H03
