#Destpos	P7	P5	P7_pos	P5_pos
A01	1161	1099	A18	E02
B01	1162	1100	C18	G02
C01	1163	1101	E18	I02
D01	1164	1102	G18	K02
E01	1165	1103	I18	M02
F01	1166	1104	K18	O02
G01	1167	1097	M18	A02
H01	1168	1098	O18	C02
A02	1105	1043	A04	E11
B02	1106	1044	C04	G11
C02	1107	1045	E04	I11
D02	1108	1046	G04	K11
E02	1109	1047	I04	M11
F02	1110	1048	K04	O11
G02	1111	1041	M04	A11
H02	1112	1042	O04	C11
A03	1305	1243	B06	F13
B03	1306	1244	D06	H13
C03	1307	1245	F06	J13
D03	1308	1246	H06	L13
E03	1309	1247	J06	N13
F03	1310	1248	L06	P13
G03	1311	1241	N06	B13
H03	1312	1242	P06	D13
A04	1001	1323	A01	F10
B04	1002	1324	C01	H10
C04	1003	1325	E01	J10
D04	1004	1326	G01	L10
E04	1005	1327	I01	N10
F04	1006	1328	K01	P10
G04	1007	1321	M01	B10
H04	1008	1322	O01	D10
A05	1217	1155	B07	E16
B05	1218	1156	D07	G16
C05	1219	1157	F07	I16
D05	1220	1158	H07	K16
E05	1221	1159	J07	M16
F05	1222	1160	L07	O16
G05	1223	1153	N07	A16
H05	1224	1154	P07	C16
A06	1145	1083	A14	E21
B06	1146	1084	C14	G21
C06	1147	1085	E14	I21
D06	1148	1086	G14	K21
E06	1149	1087	I14	M21
F06	1150	1088	K14	O21
G06	1151	1081	M14	A21
H06	1152	1082	O14	C21
A07	1265	1203	B19	F03
B07	1266	1204	D19	H03
C07	1267	1205	F19	J03
D07	1268	1206	H19	L03
E07	1269	1207	J19	N03
F07	1270	1208	L19	P03
G07	1271	1201	N19	B03
H07	1272	1202	P19	D03
A08	1281	1219	B23	F07
B08	1282	1220	D23	H07
C08	1283	1221	F23	J07
D08	1284	1222	H23	L07
E08	1285	1223	J23	N07
F08	1286	1224	L23	P07
G08	1287	1217	N23	B07
H08	1288	1218	P23	D07
A09	1321	1259	B10	F17
B09	1322	1260	D10	H17
C09	1323	1261	F10	J17
D09	1324	1262	H10	L17
E09	1325	1263	J10	N17
F09	1326	1264	L10	P17
G09	1327	1257	N10	B17
H09	1328	1258	P10	D17
A10	1185	1123	A24	E08
B10	1186	1124	C24	G08
C10	1187	1125	E24	I08
D10	1188	1126	G24	K08
E10	1189	1127	I24	M08
F10	1190	1128	K24	O08
G10	1191	1121	M24	A08
H10	1192	1122	O24	C08
A11	1193	1131	B01	E10
B11	1194	1132	D01	G10
C11	1195	1133	F01	I10
D11	1196	1134	H01	K10
E11	1197	1135	J01	M10
F11	1198	1136	L01	O10
G11	1199	1129	N01	A10
H11	1200	1130	P01	C10
A12	1017	1339	A05	F14
B12	1018	1340	C05	H14
C12	1019	1341	E05	J14
D12	1020	1342	G05	L14
E12	1021	1343	I05	N14
F12	1022	1344	K05	P14
G12	1023	1337	M05	B14
H12	1024	1338	O05	D14
