#Destpos	P7	P5	P7_pos	P5_pos
A01	1201	1315	B03	F08
B01	1202	1316	D03	H08
C01	1203	1317	F03	J08
D01	1204	1318	H03	L08
E01	1205	1319	J03	N08
F01	1206	1320	L03	P08
G01	1207	1313	N03	B08
H01	1208	1314	P03	D08
A02	1073	1187	A19	E24
B02	1074	1188	C19	G24
C02	1075	1189	E19	I24
D02	1076	1190	G19	K24
E02	1077	1191	I19	M24
F02	1078	1192	K19	O24
G02	1079	1185	M19	A24
H02	1080	1186	O19	C24
A03	1065	1179	A17	E22
B03	1066	1180	C17	G22
C03	1067	1181	E17	I22
D03	1068	1182	G17	K22
E03	1069	1183	I17	M22
F03	1070	1184	K17	O22
G03	1071	1177	M17	A22
H03	1072	1178	O17	C22
A04	1185	1299	A24	F04
B04	1186	1300	C24	H04
C04	1187	1301	E24	J04
D04	1188	1302	G24	L04
E04	1189	1303	I24	N04
F04	1190	1304	K24	P04
G04	1191	1297	M24	B04
H04	1192	1298	O24	D04
A05	1329	1059	B12	E15
B05	1330	1060	D12	G15
C05	1331	1061	F12	I15
D05	1332	1062	H12	K15
E05	1333	1063	J12	M15
F05	1334	1064	L12	O15
G05	1335	1057	N12	A15
H05	1336	1058	P12	C15
A06	1225	1339	B09	F14
B06	1226	1340	D09	H14
C06	1227	1341	F09	J14
D06	1228	1342	H09	L14
E06	1229	1343	J09	N14
F06	1230	1344	L09	P14
G06	1231	1337	N09	B14
H06	1232	1338	P09	D14
A07	1017	1131	A05	E10
B07	1018	1132	C05	G10
C07	1019	1133	E05	I10
D07	1020	1134	G05	K10
E07	1021	1135	I05	M10
F07	1022	1136	K05	O10
G07	1023	1129	M05	A10
H07	1024	1130	O05	C10
A08	1153	1267	A16	F19
B08	1154	1268	C16	H19
C08	1155	1269	E16	J19
D08	1156	1270	G16	L19
E08	1157	1271	I16	N19
F08	1158	1272	K16	P19
G08	1159	1265	M16	B19
H08	1160	1266	O16	D19
A09	1313	1043	B08	E11
B09	1314	1044	D08	G11
C09	1315	1045	F08	I11
D09	1316	1046	H08	K11
E09	1317	1047	J08	M11
F09	1318	1048	L08	O11
G09	1319	1041	N08	A11
H09	1320	1042	P08	C11
A10	1137	1251	A12	F15
B10	1138	1252	C12	H15
C10	1139	1253	E12	J15
D10	1140	1254	G12	L15
E10	1141	1255	I12	N15
F10	1142	1256	K12	P15
G10	1143	1249	M12	B15
H10	1144	1250	O12	D15
A11	1345	1075	B16	E19
B11	1346	1076	D16	G19
C11	1347	1077	F16	I19
D11	1348	1078	H16	K19
E11	1349	1079	J16	M19
F11	1350	1080	L16	O19
G11	1351	1073	N16	A19
H11	1352	1074	P16	C19
A12	1033	1147	A09	E14
B12	1034	1148	C09	G14
C12	1035	1149	E09	I14
D12	1036	1150	G09	K14
E12	1037	1151	I09	M14
F12	1038	1152	K09	O14
G12	1039	1145	M09	A14
H12	1040	1146	O09	C14
