#Destpos	P7	P5	P7_pos	P5_pos
A01	1337	1327	B14	N10
B01	1338	1328	D14	P10
C01	1339	1321	F14	B10
D01	1340	1322	H14	D10
E01	1341	1323	J14	F10
F01	1342	1324	L14	H10
G01	1343	1325	N14	J10
H01	1344	1326	P14	L10
A02	1377	1367	B24	N20
B02	1378	1368	D24	P20
C02	1379	1361	F24	B20
D02	1380	1362	H24	D20
E02	1381	1363	J24	F20
F02	1382	1364	L24	H20
G02	1383	1365	N24	J20
H02	1384	1366	P24	L20
A03	1273	1263	B21	N17
B03	1274	1264	D21	P17
C03	1275	1257	F21	B17
D03	1276	1258	H21	D17
E03	1277	1259	J21	F17
F03	1278	1260	L21	H17
G03	1279	1261	N21	J17
H03	1280	1262	P21	L17
A04	1105	1095	A04	M23
B04	1106	1096	C04	O23
C04	1107	1089	E04	A23
D04	1108	1090	G04	C23
E04	1109	1091	I04	E23
F04	1110	1092	K04	G23
G04	1111	1093	M04	I23
H04	1112	1094	O04	K23
A05	1281	1271	B23	N19
B05	1282	1272	D23	P19
C05	1283	1265	F23	B19
D05	1284	1266	H23	D19
E05	1285	1267	J23	F19
F05	1286	1268	L23	H19
G05	1287	1269	N23	J19
H05	1288	1270	P23	L19
A06	1369	1359	B22	N18
B06	1370	1360	D22	P18
C06	1371	1353	F22	B18
D06	1372	1354	H22	D18
E06	1373	1355	J22	F18
F06	1374	1356	L22	H18
G06	1375	1357	N22	J18
H06	1376	1358	P22	L18
A07	1121	1111	A08	M04
B07	1122	1112	C08	O04
C07	1123	1105	E08	A04
D07	1124	1106	G08	C04
E07	1125	1107	I08	E04
F07	1126	1108	K08	G04
G07	1127	1109	M08	I04
H07	1128	1110	O08	K04
A08	1193	1183	B01	M22
B08	1194	1184	D01	O22
C08	1195	1177	F01	A22
D08	1196	1178	H01	C22
E08	1197	1179	J01	E22
F08	1198	1180	L01	G22
G08	1199	1181	N01	I22
H08	1200	1182	P01	K22
A09	1321	1311	B10	N06
B09	1322	1312	D10	P06
C09	1323	1305	F10	B06
D09	1324	1306	H10	D06
E09	1325	1307	J10	F06
F09	1326	1308	L10	H06
G09	1327	1309	N10	J06
H09	1328	1310	P10	L06
A10	1233	1223	B11	N07
B10	1234	1224	D11	P07
C10	1235	1217	F11	B07
D10	1236	1218	H11	D07
E10	1237	1219	J11	F07
F10	1238	1220	L11	H07
G10	1239	1221	N11	J07
H10	1240	1222	P11	L07
A11	1345	1335	B16	N12
B11	1346	1336	D16	P12
C11	1347	1329	F16	B12
D11	1348	1330	H16	D12
E11	1349	1331	J16	F12
F11	1350	1332	L16	H12
G11	1351	1333	N16	J12
H11	1352	1334	P16	L12
A12	1265	1255	B19	N15
B12	1266	1256	D19	P15
C12	1267	1249	F19	B15
D12	1268	1250	H19	D15
E12	1269	1251	J19	F15
F12	1270	1252	L19	H15
G12	1271	1253	N19	J15
H12	1272	1254	P19	L15
