#Destpos	P7	P5	P7_pos	P5_pos
A01	1289	1021	B02	I05
B01	1290	1022	D02	K05
C01	1291	1023	F02	M05
D01	1292	1024	H02	O05
E01	1293	1017	J02	A05
F01	1294	1018	L02	C05
G01	1295	1019	N02	E05
H01	1296	1020	P02	G05
A02	1217	1333	B07	J12
B02	1218	1334	D07	L12
C02	1219	1335	F07	N12
D02	1220	1336	H07	P12
E02	1221	1329	J07	B12
F02	1222	1330	L07	D12
G02	1223	1331	N07	F12
H02	1224	1332	P07	H12
A03	1137	1253	A12	J15
B03	1138	1254	C12	L15
C03	1139	1255	E12	N15
D03	1140	1256	G12	P15
E03	1141	1249	I12	B15
F03	1142	1250	K12	D15
G03	1143	1251	M12	F15
H03	1144	1252	O12	H15
A04	1353	1085	B18	I21
B04	1354	1086	D18	K21
C04	1355	1087	F18	M21
D04	1356	1088	H18	O21
E04	1357	1081	J18	A21
F04	1358	1082	L18	C21
G04	1359	1083	N18	E21
H04	1360	1084	P18	G21
A05	1057	1173	A15	I20
B05	1058	1174	C15	K20
C05	1059	1175	E15	M20
D05	1060	1176	G15	O20
E05	1061	1169	I15	A20
F05	1062	1170	K15	C20
G05	1063	1171	M15	E20
H05	1064	1172	O15	G20
A06	1017	1133	A05	I10
B06	1018	1134	C05	K10
C06	1019	1135	E05	M10
D06	1020	1136	G05	O10
E06	1021	1129	I05	A10
F06	1022	1130	K05	C10
G06	1023	1131	M05	E10
H06	1024	1132	O05	G10
A07	1201	1317	B03	J08
B07	1202	1318	D03	L08
C07	1203	1319	F03	N08
D07	1204	1320	H03	P08
E07	1205	1313	J03	B08
F07	1206	1314	L03	D08
G07	1207	1315	N03	F08
H07	1208	1316	P03	H08
A08	1313	1045	B08	I11
B08	1314	1046	D08	K11
C08	1315	1047	F08	M11
D08	1316	1048	H08	O11
E08	1317	1041	J08	A11
F08	1318	1042	L08	C11
G08	1319	1043	N08	E11
H08	1320	1044	P08	G11
A09	1329	1061	B12	I15
B09	1330	1062	D12	K15
C09	1331	1063	F12	M15
D09	1332	1064	H12	O15
E09	1333	1057	J12	A15
F09	1334	1058	L12	C15
G09	1335	1059	N12	E15
H09	1336	1060	P12	G15
A10	1377	1109	B24	I04
B10	1378	1110	D24	K04
C10	1379	1111	F24	M04
D10	1380	1112	H24	O04
E10	1381	1105	J24	A04
F10	1382	1106	L24	C04
G10	1383	1107	N24	E04
H10	1384	1108	P24	G04
A11	1073	1189	A19	I24
B11	1074	1190	C19	K24
C11	1075	1191	E19	M24
D11	1076	1192	G19	O24
E11	1077	1185	I19	A24
F11	1078	1186	K19	C24
G11	1079	1187	M19	E24
H11	1080	1188	O19	G24
A12	1089	1205	A23	J03
B12	1090	1206	C23	L03
C12	1091	1207	E23	N03
D12	1092	1208	G23	P03
E12	1093	1201	I23	B03
F12	1094	1202	K23	D03
G12	1095	1203	M23	F03
H12	1096	1204	O23	H03
