#Destpos	P7	P5	P7_pos	P5_pos
A01	1353	1175	B18	M20
B01	1354	1176	D18	O20
C01	1355	1169	F18	A20
D01	1356	1170	H18	C20
E01	1357	1171	J18	E20
F01	1358	1172	L18	G20
G01	1359	1173	N18	I20
H01	1360	1174	P18	K20
A02	1241	1063	B13	M15
B02	1242	1064	D13	O15
C02	1243	1057	F13	A15
D02	1244	1058	H13	C15
E02	1245	1059	J13	E15
F02	1246	1060	L13	G15
G02	1247	1061	N13	I15
H02	1248	1062	P13	K15
A03	1049	1255	A13	N15
B03	1050	1256	C13	P15
C03	1051	1249	E13	B15
D03	1052	1250	G13	D15
E03	1053	1251	I13	F15
F03	1054	1252	K13	H15
G03	1055	1253	M13	J15
H03	1056	1254	O13	L15
A04	1321	1143	B10	M12
B04	1322	1144	D10	O12
C04	1323	1137	F10	A12
D04	1324	1138	H10	C12
E04	1325	1139	J10	E12
F04	1326	1140	L10	G12
G04	1327	1141	N10	I12
H04	1328	1142	P10	K12
A05	1377	1199	B24	N01
B05	1378	1200	D24	P01
C05	1379	1193	F24	B01
D05	1380	1194	H24	D01
E05	1381	1195	J24	F01
F05	1382	1196	L24	H01
G05	1383	1197	N24	J01
H05	1384	1198	P24	L01
A06	1217	1039	B07	M09
B06	1218	1040	D07	O09
C06	1219	1033	F07	A09
D06	1220	1034	H07	C09
E06	1221	1035	J07	E09
F06	1222	1036	L07	G09
G06	1223	1037	N07	I09
H06	1224	1038	P07	K09
A07	1225	1047	B09	M11
B07	1226	1048	D09	O11
C07	1227	1041	F09	A11
D07	1228	1042	H09	C11
E07	1229	1043	J09	E11
F07	1230	1044	L09	G11
G07	1231	1045	N09	I11
H07	1232	1046	P09	K11
A08	1369	1191	B22	M24
B08	1370	1192	D22	O24
C08	1371	1185	F22	A24
D08	1372	1186	H22	C24
E08	1373	1187	J22	E24
F08	1374	1188	L22	G24
G08	1375	1189	N22	I24
H08	1376	1190	P22	K24
A09	1105	1311	A04	N06
B09	1106	1312	C04	P06
C09	1107	1305	E04	B06
D09	1108	1306	G04	D06
E09	1109	1307	I04	F06
F09	1110	1308	K04	H06
G09	1111	1309	M04	J06
H09	1112	1310	O04	L06
A10	1297	1119	B04	M06
B10	1298	1120	D04	O06
C10	1299	1113	F04	A06
D10	1300	1114	H04	C06
E10	1301	1115	J04	E06
F10	1302	1116	L04	G06
G10	1303	1117	N04	I06
H10	1304	1118	P04	K06
A11	1265	1087	B19	M21
B11	1266	1088	D19	O21
C11	1267	1081	F19	A21
D11	1268	1082	H19	C21
E11	1269	1083	J19	E21
F11	1270	1084	L19	G21
G11	1271	1085	N19	I21
H11	1272	1086	P19	K21
A12	1201	1023	B03	M05
B12	1202	1024	D03	O05
C12	1203	1017	F03	A05
D12	1204	1018	H03	C05
E12	1205	1019	J03	E05
F12	1206	1020	L03	G05
G12	1207	1021	N03	I05
H12	1208	1022	P03	K05
