#Destpos	P7	P5	P7_pos	P5_pos
A01	1225	1159	B09	M16
B01	1226	1160	D09	O16
C01	1227	1153	F09	A16
D01	1228	1154	H09	C16
E01	1229	1155	J09	E16
F01	1230	1156	L09	G16
G01	1231	1157	N09	I16
H01	1232	1158	P09	K16
A02	1193	1127	B01	M08
B02	1194	1128	D01	O08
C02	1195	1121	F01	A08
D02	1196	1122	H01	C08
E02	1197	1123	J01	E08
F02	1198	1124	L01	G08
G02	1199	1125	N01	I08
H02	1200	1126	P01	K08
A03	1353	1287	B18	N23
B03	1354	1288	D18	P23
C03	1355	1281	F18	B23
D03	1356	1282	H18	D23
E03	1357	1283	J18	F23
F03	1358	1284	L18	H23
G03	1359	1285	N18	J23
H03	1360	1286	P18	L23
A04	1209	1143	B05	M12
B04	1210	1144	D05	O12
C04	1211	1137	F05	A12
D04	1212	1138	H05	C12
E04	1213	1139	J05	E12
F04	1214	1140	L05	G12
G04	1215	1141	N05	I12
H04	1216	1142	P05	K12
A05	1113	1047	A06	M11
B05	1114	1048	C06	O11
C05	1115	1041	E06	A11
D05	1116	1042	G06	C11
E05	1117	1043	I06	E11
F05	1118	1044	K06	G11
G05	1119	1045	M06	I11
H05	1120	1046	O06	K11
A06	1329	1263	B12	N17
B06	1330	1264	D12	P17
C06	1331	1257	F12	B17
D06	1332	1258	H12	D17
E06	1333	1259	J12	F17
F06	1334	1260	L12	H17
G06	1335	1261	N12	J17
H06	1336	1262	P12	L17
A07	1001	1319	A01	N08
B07	1002	1320	C01	P08
C07	1003	1313	E01	B08
D07	1004	1314	G01	D08
E07	1005	1315	I01	F08
F07	1006	1316	K01	H08
G07	1007	1317	M01	J08
H07	1008	1318	O01	L08
A08	1057	1375	A15	N22
B08	1058	1376	C15	P22
C08	1059	1369	E15	B22
D08	1060	1370	G15	D22
E08	1061	1371	I15	F22
F08	1062	1372	K15	H22
G08	1063	1373	M15	J22
H08	1064	1374	O15	L22
A09	1105	1039	A04	M09
B09	1106	1040	C04	O09
C09	1107	1033	E04	A09
D09	1108	1034	G04	C09
E09	1109	1035	I04	E09
F09	1110	1036	K04	G09
G09	1111	1037	M04	I09
H09	1112	1038	O04	K09
A10	1305	1239	B06	N11
B10	1306	1240	D06	P11
C10	1307	1233	F06	B11
D10	1308	1234	H06	D11
E10	1309	1235	J06	F11
F10	1310	1236	L06	H11
G10	1311	1237	N06	J11
H10	1312	1238	P06	L11
A11	1081	1015	A21	M03
B11	1082	1016	C21	O03
C11	1083	1009	E21	A03
D11	1084	1010	G21	C03
E11	1085	1011	I21	E03
F11	1086	1012	K21	G03
G11	1087	1013	M21	I03
H11	1088	1014	O21	K03
A12	1249	1183	B15	M22
B12	1250	1184	D15	O22
C12	1251	1177	F15	A22
D12	1252	1178	H15	C22
E12	1253	1179	J15	E22
F12	1254	1180	L15	G22
G12	1255	1181	N15	I22
H12	1256	1182	P15	K22
