#Destpos	P7	P5	P7_pos	P5_pos
A01	1217	1275	B07	F21
B01	1218	1276	D07	H21
C01	1219	1277	F07	J21
D01	1220	1278	H07	L21
E01	1221	1279	J07	N21
F01	1222	1280	L07	P21
G01	1223	1273	N07	B21
H01	1224	1274	P07	D21
A02	1057	1115	A15	E06
B02	1058	1116	C15	G06
C02	1059	1117	E15	I06
D02	1060	1118	G15	K06
E02	1061	1119	I15	M06
F02	1062	1120	K15	O06
G02	1063	1113	M15	A06
H02	1064	1114	O15	C06
A03	1001	1059	A01	E15
B03	1002	1060	C01	G15
C03	1003	1061	E01	I15
D03	1004	1062	G01	K15
E03	1005	1063	I01	M15
F03	1006	1064	K01	O15
G03	1007	1057	M01	A15
H03	1008	1058	O01	C15
A04	1129	1187	A10	E24
B04	1130	1188	C10	G24
C04	1131	1189	E10	I24
D04	1132	1190	G10	K24
E04	1133	1191	I10	M24
F04	1134	1192	K10	O24
G04	1135	1185	M10	A24
H04	1136	1186	O10	C24
A05	1305	1363	B06	F20
B05	1306	1364	D06	H20
C05	1307	1365	F06	J20
D05	1308	1366	H06	L20
E05	1309	1367	J06	N20
F05	1310	1368	L06	P20
G05	1311	1361	N06	B20
H05	1312	1362	P06	D20
A06	1177	1235	A22	F11
B06	1178	1236	C22	H11
C06	1179	1237	E22	J11
D06	1180	1238	G22	L11
E06	1181	1239	I22	N11
F06	1182	1240	K22	P11
G06	1183	1233	M22	B11
H06	1184	1234	O22	D11
A07	1241	1299	B13	F04
B07	1242	1300	D13	H04
C07	1243	1301	F13	J04
D07	1244	1302	H13	L04
E07	1245	1303	J13	N04
F07	1246	1304	L13	P04
G07	1247	1297	N13	B04
H07	1248	1298	P13	D04
A08	1137	1195	A12	F01
B08	1138	1196	C12	H01
C08	1139	1197	E12	J01
D08	1140	1198	G12	L01
E08	1141	1199	I12	N01
F08	1142	1200	K12	P01
G08	1143	1193	M12	B01
H08	1144	1194	O12	D01
A09	1201	1259	B03	F17
B09	1202	1260	D03	H17
C09	1203	1261	F03	J17
D09	1204	1262	H03	L17
E09	1205	1263	J03	N17
F09	1206	1264	L03	P17
G09	1207	1257	N03	B17
H09	1208	1258	P03	D17
A10	1209	1267	B05	F19
B10	1210	1268	D05	H19
C10	1211	1269	F05	J19
D10	1212	1270	H05	L19
E10	1213	1271	J05	N19
F10	1214	1272	L05	P19
G10	1215	1265	N05	B19
H10	1216	1266	P05	D19
A11	1281	1339	B23	F14
B11	1282	1340	D23	H14
C11	1283	1341	F23	J14
D11	1284	1342	H23	L14
E11	1285	1343	J23	N14
F11	1286	1344	L23	P14
G11	1287	1337	N23	B14
H11	1288	1338	P23	D14
A12	1377	1051	B24	E13
B12	1378	1052	D24	G13
C12	1379	1053	F24	I13
D12	1380	1054	H24	K13
E12	1381	1055	J24	M13
F12	1382	1056	L24	O13
G12	1383	1049	N24	A13
H12	1384	1050	P24	C13
