#Destpos	P7	P5	P7_pos	P5_pos
A01	1297	1253	B04	J15
B01	1298	1254	D04	L15
C01	1299	1255	F04	N15
D01	1300	1256	H04	P15
E01	1301	1249	J04	B15
F01	1302	1250	L04	D15
G01	1303	1251	N04	F15
H01	1304	1252	P04	H15
A02	1201	1157	B03	I16
B02	1202	1158	D03	K16
C02	1203	1159	F03	M16
D02	1204	1160	H03	O16
E02	1205	1153	J03	A16
F02	1206	1154	L03	C16
G02	1207	1155	N03	E16
H02	1208	1156	P03	G16
A03	1329	1285	B12	J23
B03	1330	1286	D12	L23
C03	1331	1287	F12	N23
D03	1332	1288	H12	P23
E03	1333	1281	J12	B23
F03	1334	1282	L12	D23
G03	1335	1283	N12	F23
H03	1336	1284	P12	H23
A04	1337	1293	B14	J02
B04	1338	1294	D14	L02
C04	1339	1295	F14	N02
D04	1340	1296	H14	P02
E04	1341	1289	J14	B02
F04	1342	1290	L14	D02
G04	1343	1291	N14	F02
H04	1344	1292	P14	H02
A05	1217	1173	B07	I20
B05	1218	1174	D07	K20
C05	1219	1175	F07	M20
D05	1220	1176	H07	O20
E05	1221	1169	J07	A20
F05	1222	1170	L07	C20
G05	1223	1171	N07	E20
H05	1224	1172	P07	G20
A06	1281	1237	B23	J11
B06	1282	1238	D23	L11
C06	1283	1239	F23	N11
D06	1284	1240	H23	P11
E06	1285	1233	J23	B11
F06	1286	1234	L23	D11
G06	1287	1235	N23	F11
H06	1288	1236	P23	H11
A07	1177	1133	A22	I10
B07	1178	1134	C22	K10
C07	1179	1135	E22	M10
D07	1180	1136	G22	O10
E07	1181	1129	I22	A10
F07	1182	1130	K22	C10
G07	1183	1131	M22	E10
H07	1184	1132	O22	G10
A08	1057	1013	A15	I03
B08	1058	1014	C15	K03
C08	1059	1015	E15	M03
D08	1060	1016	G15	O03
E08	1061	1009	I15	A03
F08	1062	1010	K15	C03
G08	1063	1011	M15	E03
H08	1064	1012	O15	G03
A09	1233	1189	B11	I24
B09	1234	1190	D11	K24
C09	1235	1191	F11	M24
D09	1236	1192	H11	O24
E09	1237	1185	J11	A24
F09	1238	1186	L11	C24
G09	1239	1187	N11	E24
H09	1240	1188	P11	G24
A10	1273	1229	B21	J09
B10	1274	1230	D21	L09
C10	1275	1231	F21	N09
D10	1276	1232	H21	P09
E10	1277	1225	J21	B09
F10	1278	1226	L21	D09
G10	1279	1227	N21	F09
H10	1280	1228	P21	H09
A11	1257	1213	B17	J05
B11	1258	1214	D17	L05
C11	1259	1215	F17	N05
D11	1260	1216	H17	P05
E11	1261	1209	J17	B05
F11	1262	1210	L17	D05
G11	1263	1211	N17	F05
H11	1264	1212	P17	H05
A12	1081	1037	A21	I09
B12	1082	1038	C21	K09
C12	1083	1039	E21	M09
D12	1084	1040	G21	O09
E12	1085	1033	I21	A09
F12	1086	1034	K21	C09
G12	1087	1035	M21	E09
H12	1088	1036	O21	G09
