#Destpos	P7	P5	P7_pos	P5_pos
A01	1049	1213	A13	J05
B01	1050	1214	C13	L05
C01	1051	1215	E13	N05
D01	1052	1216	G13	P05
E01	1053	1209	I13	B05
F01	1054	1210	K13	D05
G01	1055	1211	M13	F05
H01	1056	1212	O13	H05
A02	1137	1301	A12	J04
B02	1138	1302	C12	L04
C02	1139	1303	E12	N04
D02	1140	1304	G12	P04
E02	1141	1297	I12	B04
F02	1142	1298	K12	D04
G02	1143	1299	M12	F04
H02	1144	1300	O12	H04
A03	1289	1069	B02	I17
B03	1290	1070	D02	K17
C03	1291	1071	F02	M17
D03	1292	1072	H02	O17
E03	1293	1065	J02	A17
F03	1294	1066	L02	C17
G03	1295	1067	N02	E17
H03	1296	1068	P02	G17
A04	1073	1237	A19	J11
B04	1074	1238	C19	L11
C04	1075	1239	E19	N11
D04	1076	1240	G19	P11
E04	1077	1233	I19	B11
F04	1078	1234	K19	D11
G04	1079	1235	M19	F11
H04	1080	1236	O19	H11
A05	1105	1269	A04	J19
B05	1106	1270	C04	L19
C05	1107	1271	E04	N19
D05	1108	1272	G04	P19
E05	1109	1265	I04	B19
F05	1110	1266	K04	D19
G05	1111	1267	M04	F19
H05	1112	1268	O04	H19
A06	1321	1101	B10	I02
B06	1322	1102	D10	K02
C06	1323	1103	F10	M02
D06	1324	1104	H10	O02
E06	1325	1097	J10	A02
F06	1326	1098	L10	C02
G06	1327	1099	N10	E02
H06	1328	1100	P10	G02
A07	1065	1229	A17	J09
B07	1066	1230	C17	L09
C07	1067	1231	E17	N09
D07	1068	1232	G17	P09
E07	1069	1225	I17	B09
F07	1070	1226	K17	D09
G07	1071	1227	M17	F09
H07	1072	1228	O17	H09
A08	1225	1005	B09	I01
B08	1226	1006	D09	K01
C08	1227	1007	F09	M01
D08	1228	1008	H09	O01
E08	1229	1001	J09	A01
F08	1230	1002	L09	C01
G08	1231	1003	N09	E01
H08	1232	1004	P09	G01
A09	1337	1117	B14	I06
B09	1338	1118	D14	K06
C09	1339	1119	F14	M06
D09	1340	1120	H14	O06
E09	1341	1113	J14	A06
F09	1342	1114	L14	C06
G09	1343	1115	N14	E06
H09	1344	1116	P14	G06
A10	1249	1029	B15	I07
B10	1250	1030	D15	K07
C10	1251	1031	F15	M07
D10	1252	1032	H15	O07
E10	1253	1025	J15	A07
F10	1254	1026	L15	C07
G10	1255	1027	N15	E07
H10	1256	1028	P15	G07
A11	1209	1373	B05	J22
B11	1210	1374	D05	L22
C11	1211	1375	F05	N22
D11	1212	1376	H05	P22
E11	1213	1369	J05	B22
F11	1214	1370	L05	D22
G11	1215	1371	N05	F22
H11	1216	1372	P05	H22
A12	1329	1109	B12	I04
B12	1330	1110	D12	K04
C12	1331	1111	F12	M04
D12	1332	1112	H12	O04
E12	1333	1105	J12	A04
F12	1334	1106	L12	C04
G12	1335	1107	N12	E04
H12	1336	1108	P12	G04
