#Destpos	P7	P5	P7_pos	P5_pos
A01	1121	1279	A08	N21
B01	1122	1280	C08	P21
C01	1123	1273	E08	B21
D01	1124	1274	G08	D21
E01	1125	1275	I08	F21
F01	1126	1276	K08	H21
G01	1127	1277	M08	J21
H01	1128	1278	O08	L21
A02	1313	1087	B08	M21
B02	1314	1088	D08	O21
C02	1315	1081	F08	A21
D02	1316	1082	H08	C21
E02	1317	1083	J08	E21
F02	1318	1084	L08	G21
G02	1319	1085	N08	I21
H02	1320	1086	P08	K21
A03	1377	1151	B24	M14
B03	1378	1152	D24	O14
C03	1379	1145	F24	A14
D03	1380	1146	H24	C14
E03	1381	1147	J24	E14
F03	1382	1148	L24	G14
G03	1383	1149	N24	I14
H03	1384	1150	P24	K14
A04	1241	1015	B13	M03
B04	1242	1016	D13	O03
C04	1243	1009	F13	A03
D04	1244	1010	H13	C03
E04	1245	1011	J13	E03
F04	1246	1012	L13	G03
G04	1247	1013	N13	I03
H04	1248	1014	P13	K03
A05	1193	1351	B01	N16
B05	1194	1352	D01	P16
C05	1195	1345	F01	B16
D05	1196	1346	H01	D16
E05	1197	1347	J01	F16
F05	1198	1348	L01	H16
G05	1199	1349	N01	J16
H05	1200	1350	P01	L16
A06	1201	1359	B03	N18
B06	1202	1360	D03	P18
C06	1203	1353	F03	B18
D06	1204	1354	H03	D18
E06	1205	1355	J03	F18
F06	1206	1356	L03	H18
G06	1207	1357	N03	J18
H06	1208	1358	P03	L18
A07	1073	1231	A19	N09
B07	1074	1232	C19	P09
C07	1075	1225	E19	B09
D07	1076	1226	G19	D09
E07	1077	1227	I19	F09
F07	1078	1228	K19	H09
G07	1079	1229	M19	J09
H07	1080	1230	O19	L09
A08	1057	1215	A15	N05
B08	1058	1216	C15	P05
C08	1059	1209	E15	B05
D08	1060	1210	G15	D05
E08	1061	1211	I15	F05
F08	1062	1212	K15	H05
G08	1063	1213	M15	J05
H08	1064	1214	O15	L05
A09	1017	1175	A05	M20
B09	1018	1176	C05	O20
C09	1019	1169	E05	A20
D09	1020	1170	G05	C20
E09	1021	1171	I05	E20
F09	1022	1172	K05	G20
G09	1023	1173	M05	I20
H09	1024	1174	O05	K20
A10	1225	1383	B09	N24
B10	1226	1384	D09	P24
C10	1227	1377	F09	B24
D10	1228	1378	H09	D24
E10	1229	1379	J09	F24
F10	1230	1380	L09	H24
G10	1231	1381	N09	J24
H10	1232	1382	P09	L24
A11	1217	1375	B07	N22
B11	1218	1376	D07	P22
C11	1219	1369	F07	B22
D11	1220	1370	H07	D22
E11	1221	1371	J07	F22
F11	1222	1372	L07	H22
G11	1223	1373	N07	J22
H11	1224	1374	P07	L22
A12	1185	1343	A24	N14
B12	1186	1344	C24	P14
C12	1187	1337	E24	B14
D12	1188	1338	G24	D14
E12	1189	1339	I24	F14
F12	1190	1340	K24	H14
G12	1191	1341	M24	J14
H12	1192	1342	O24	L14
