#Destpos	P7	P5	P7_pos	P5_pos
A01	1065	1021	A17	I05
B01	1066	1022	C17	K05
C01	1067	1023	E17	M05
D01	1068	1024	G17	O05
E01	1069	1017	I17	A05
F01	1070	1018	K17	C05
G01	1071	1019	M17	E05
H01	1072	1020	O17	G05
A02	1193	1149	B01	I14
B02	1194	1150	D01	K14
C02	1195	1151	F01	M14
D02	1196	1152	H01	O14
E02	1197	1145	J01	A14
F02	1198	1146	L01	C14
G02	1199	1147	N01	E14
H02	1200	1148	P01	G14
A03	1001	1341	A01	J14
B03	1002	1342	C01	L14
C03	1003	1343	E01	N14
D03	1004	1344	G01	P14
E03	1005	1337	I01	B14
F03	1006	1338	K01	D14
G03	1007	1339	M01	F14
H03	1008	1340	O01	H14
A04	1369	1325	B22	J10
B04	1370	1326	D22	L10
C04	1371	1327	F22	N10
D04	1372	1328	H22	P10
E04	1373	1321	J22	B10
F04	1374	1322	L22	D10
G04	1375	1323	N22	F10
H04	1376	1324	P22	H10
A05	1041	1381	A11	J24
B05	1042	1382	C11	L24
C05	1043	1383	E11	N24
D05	1044	1384	G11	P24
E05	1045	1377	I11	B24
F05	1046	1378	K11	D24
G05	1047	1379	M11	F24
H05	1048	1380	O11	H24
A06	1017	1357	A05	J18
B06	1018	1358	C05	L18
C06	1019	1359	E05	N18
D06	1020	1360	G05	P18
E06	1021	1353	I05	B18
F06	1022	1354	K05	D18
G06	1023	1355	M05	F18
H06	1024	1356	O05	H18
A07	1353	1309	B18	J06
B07	1354	1310	D18	L06
C07	1355	1311	F18	N06
D07	1356	1312	H18	P06
E07	1357	1305	J18	B06
F07	1358	1306	L18	D06
G07	1359	1307	N18	F06
H07	1360	1308	P18	H06
A08	1209	1165	B05	I18
B08	1210	1166	D05	K18
C08	1211	1167	F05	M18
D08	1212	1168	H05	O18
E08	1213	1161	J05	A18
F08	1214	1162	L05	C18
G08	1215	1163	N05	E18
H08	1216	1164	P05	G18
A09	1121	1077	A08	I19
B09	1122	1078	C08	K19
C09	1123	1079	E08	M19
D09	1124	1080	G08	O19
E09	1125	1073	I08	A19
F09	1126	1074	K08	C19
G09	1127	1075	M08	E19
H09	1128	1076	O08	G19
A10	1345	1301	B16	J04
B10	1346	1302	D16	L04
C10	1347	1303	F16	N04
D10	1348	1304	H16	P04
E10	1349	1297	J16	B04
F10	1350	1298	L16	D04
G10	1351	1299	N16	F04
H10	1352	1300	P16	H04
A11	1289	1245	B02	J13
B11	1290	1246	D02	L13
C11	1291	1247	F02	N13
D11	1292	1248	H02	P13
E11	1293	1241	J02	B13
F11	1294	1242	L02	D13
G11	1295	1243	N02	F13
H11	1296	1244	P02	H13
A12	1185	1141	A24	I12
B12	1186	1142	C24	K12
C12	1187	1143	E24	M12
D12	1188	1144	G24	O12
E12	1189	1137	I24	A12
F12	1190	1138	K24	C12
G12	1191	1139	M24	E12
H12	1192	1140	O24	G12
