#Destpos	P7	P5	P7_pos	P5_pos
A01	1233	1155	B11	E16
B01	1234	1156	D11	G16
C01	1235	1157	F11	I16
D01	1236	1158	H11	K16
E01	1237	1159	J11	M16
F01	1238	1160	L11	O16
G01	1239	1153	N11	A16
H01	1240	1154	P11	C16
A02	1353	1275	B18	F21
B02	1354	1276	D18	H21
C02	1355	1277	F18	J21
D02	1356	1278	H18	L21
E02	1357	1279	J18	N21
F02	1358	1280	L18	P21
G02	1359	1273	N18	B21
H02	1360	1274	P18	D21
A03	1273	1195	B21	F01
B03	1274	1196	D21	H01
C03	1275	1197	F21	J01
D03	1276	1198	H21	L01
E03	1277	1199	J21	N01
F03	1278	1200	L21	P01
G03	1279	1193	N21	B01
H03	1280	1194	P21	D01
A04	1073	1379	A19	F24
B04	1074	1380	C19	H24
C04	1075	1381	E19	J24
D04	1076	1382	G19	L24
E04	1077	1383	I19	N24
F04	1078	1384	K19	P24
G04	1079	1377	M19	B24
H04	1080	1378	O19	D24
A05	1033	1339	A09	F14
B05	1034	1340	C09	H14
C05	1035	1341	E09	J14
D05	1036	1342	G09	L14
E05	1037	1343	I09	N14
F05	1038	1344	K09	P14
G05	1039	1337	M09	B14
H05	1040	1338	O09	D14
A06	1121	1043	A08	E11
B06	1122	1044	C08	G11
C06	1123	1045	E08	I11
D06	1124	1046	G08	K11
E06	1125	1047	I08	M11
F06	1126	1048	K08	O11
G06	1127	1041	M08	A11
H06	1128	1042	O08	C11
A07	1001	1307	A01	F06
B07	1002	1308	C01	H06
C07	1003	1309	E01	J06
D07	1004	1310	G01	L06
E07	1005	1311	I01	N06
F07	1006	1312	K01	P06
G07	1007	1305	M01	B06
H07	1008	1306	O01	D06
A08	1297	1219	B04	F07
B08	1298	1220	D04	H07
C08	1299	1221	F04	J07
D08	1300	1222	H04	L07
E08	1301	1223	J04	N07
F08	1302	1224	L04	P07
G08	1303	1217	N04	B07
H08	1304	1218	P04	D07
A09	1113	1035	A06	E09
B09	1114	1036	C06	G09
C09	1115	1037	E06	I09
D09	1116	1038	G06	K09
E09	1117	1039	I06	M09
F09	1118	1040	K06	O09
G09	1119	1033	M06	A09
H09	1120	1034	O06	C09
A10	1025	1331	A07	F12
B10	1026	1332	C07	H12
C10	1027	1333	E07	J12
D10	1028	1334	G07	L12
E10	1029	1335	I07	N12
F10	1030	1336	K07	P12
G10	1031	1329	M07	B12
H10	1032	1330	O07	D12
A11	1009	1315	A03	F08
B11	1010	1316	C03	H08
C11	1011	1317	E03	J08
D11	1012	1318	G03	L08
E11	1013	1319	I03	N08
F11	1014	1320	K03	P08
G11	1015	1313	M03	B08
H11	1016	1314	O03	D08
A12	1161	1083	A18	E21
B12	1162	1084	C18	G21
C12	1163	1085	E18	I21
D12	1164	1086	G18	K21
E12	1165	1087	I18	M21
F12	1166	1088	K18	O21
G12	1167	1081	M18	A21
H12	1168	1082	O18	C21
