#Destpos	P7	P5	P7_pos	P5_pos
A01	1377	1171	B24	E20
B01	1378	1172	D24	G20
C01	1379	1173	F24	I20
D01	1380	1174	H24	K20
E01	1381	1175	J24	M20
F01	1382	1176	L24	O20
G01	1383	1169	N24	A20
H01	1384	1170	P24	C20
A02	1249	1043	B15	E11
B02	1250	1044	D15	G11
C02	1251	1045	F15	I11
D02	1252	1046	H15	K11
E02	1253	1047	J15	M11
F02	1254	1048	L15	O11
G02	1255	1041	N15	A11
H02	1256	1042	P15	C11
A03	1097	1275	A02	F21
B03	1098	1276	C02	H21
C03	1099	1277	E02	J21
D03	1100	1278	G02	L21
E03	1101	1279	I02	N21
F03	1102	1280	K02	P21
G03	1103	1273	M02	B21
H03	1104	1274	O02	D21
A04	1361	1155	B20	E16
B04	1362	1156	D20	G16
C04	1363	1157	F20	I16
D04	1364	1158	H20	K16
E04	1365	1159	J20	M16
F04	1366	1160	L20	O16
G04	1367	1153	N20	A16
H04	1368	1154	P20	C16
A05	1041	1219	A11	F07
B05	1042	1220	C11	H07
C05	1043	1221	E11	J07
D05	1044	1222	G11	L07
E05	1045	1223	I11	N07
F05	1046	1224	K11	P07
G05	1047	1217	M11	B07
H05	1048	1218	O11	D07
A06	1169	1347	A20	F16
B06	1170	1348	C20	H16
C06	1171	1349	E20	J16
D06	1172	1350	G20	L16
E06	1173	1351	I20	N16
F06	1174	1352	K20	P16
G06	1175	1345	M20	B16
H06	1176	1346	O20	D16
A07	1201	1379	B03	F24
B07	1202	1380	D03	H24
C07	1203	1381	F03	J24
D07	1204	1382	H03	L24
E07	1205	1383	J03	N24
F07	1206	1384	L03	P24
G07	1207	1377	N03	B24
H07	1208	1378	P03	D24
A08	1313	1107	B08	E04
B08	1314	1108	D08	G04
C08	1315	1109	F08	I04
D08	1316	1110	H08	K04
E08	1317	1111	J08	M04
F08	1318	1112	L08	O04
G08	1319	1105	N08	A04
H08	1320	1106	P08	C04
A09	1185	1363	A24	F20
B09	1186	1364	C24	H20
C09	1187	1365	E24	J20
D09	1188	1366	G24	L20
E09	1189	1367	I24	N20
F09	1190	1368	K24	P20
G09	1191	1361	M24	B20
H09	1192	1362	O24	D20
A10	1025	1203	A07	F03
B10	1026	1204	C07	H03
C10	1027	1205	E07	J03
D10	1028	1206	G07	L03
E10	1029	1207	I07	N03
F10	1030	1208	K07	P03
G10	1031	1201	M07	B03
H10	1032	1202	O07	D03
A11	1273	1067	B21	E17
B11	1274	1068	D21	G17
C11	1275	1069	F21	I17
D11	1276	1070	H21	K17
E11	1277	1071	J21	M17
F11	1278	1072	L21	O17
G11	1279	1065	N21	A17
H11	1280	1066	P21	C17
A12	1209	1003	B05	E01
B12	1210	1004	D05	G01
C12	1211	1005	F05	I01
D12	1212	1006	H05	K01
E12	1213	1007	J05	M01
F12	1214	1008	L05	O01
G12	1215	1001	N05	A01
H12	1216	1002	P05	C01
