#Destpos	P7	P5	P7_pos	P5_pos
A01	1297	1323	B04	F10
B01	1298	1324	D04	H10
C01	1299	1325	F04	J10
D01	1300	1326	H04	L10
E01	1301	1327	J04	N10
F01	1302	1328	L04	P10
G01	1303	1321	N04	B10
H01	1304	1322	P04	D10
A02	1033	1059	A09	E15
B02	1034	1060	C09	G15
C02	1035	1061	E09	I15
D02	1036	1062	G09	K15
E02	1037	1063	I09	M15
F02	1038	1064	K09	O15
G02	1039	1057	M09	A15
H02	1040	1058	O09	C15
A03	1305	1331	B06	F12
B03	1306	1332	D06	H12
C03	1307	1333	F06	J12
D03	1308	1334	H06	L12
E03	1309	1335	J06	N12
F03	1310	1336	L06	P12
G03	1311	1329	N06	B12
H03	1312	1330	P06	D12
A04	1265	1291	B19	F02
B04	1266	1292	D19	H02
C04	1267	1293	F19	J02
D04	1268	1294	H19	L02
E04	1269	1295	J19	N02
F04	1270	1296	L19	P02
G04	1271	1289	N19	B02
H04	1272	1290	P19	D02
A05	1201	1227	B03	F09
B05	1202	1228	D03	H09
C05	1203	1229	F03	J09
D05	1204	1230	H03	L09
E05	1205	1231	J03	N09
F05	1206	1232	L03	P09
G05	1207	1225	N03	B09
H05	1208	1226	P03	D09
A06	1337	1363	B14	F20
B06	1338	1364	D14	H20
C06	1339	1365	F14	J20
D06	1340	1366	H14	L20
E06	1341	1367	J14	N20
F06	1342	1368	L14	P20
G06	1343	1361	N14	B20
H06	1344	1362	P14	D20
A07	1377	1019	B24	E05
B07	1378	1020	D24	G05
C07	1379	1021	F24	I05
D07	1380	1022	H24	K05
E07	1381	1023	J24	M05
F07	1382	1024	L24	O05
G07	1383	1017	N24	A05
H07	1384	1018	P24	C05
A08	1161	1187	A18	E24
B08	1162	1188	C18	G24
C08	1163	1189	E18	I24
D08	1164	1190	G18	K24
E08	1165	1191	I18	M24
F08	1166	1192	K18	O24
G08	1167	1185	M18	A24
H08	1168	1186	O18	C24
A09	1009	1035	A03	E09
B09	1010	1036	C03	G09
C09	1011	1037	E03	I09
D09	1012	1038	G03	K09
E09	1013	1039	I03	M09
F09	1014	1040	K03	O09
G09	1015	1033	M03	A09
H09	1016	1034	O03	C09
A10	1017	1043	A05	E11
B10	1018	1044	C05	G11
C10	1019	1045	E05	I11
D10	1020	1046	G05	K11
E10	1021	1047	I05	M11
F10	1022	1048	K05	O11
G10	1023	1041	M05	A11
H10	1024	1042	O05	C11
A11	1249	1275	B15	F21
B11	1250	1276	D15	H21
C11	1251	1277	F15	J21
D11	1252	1278	H15	L21
E11	1253	1279	J15	N21
F11	1254	1280	L15	P21
G11	1255	1273	N15	B21
H11	1256	1274	P15	D21
A12	1073	1099	A19	E02
B12	1074	1100	C19	G02
C12	1075	1101	E19	I02
D12	1076	1102	G19	K02
E12	1077	1103	I19	M02
F12	1078	1104	K19	O02
G12	1079	1097	M19	A02
H12	1080	1098	O19	C02
