#Destpos	P7	P5	P7_pos	P5_pos
A01	1353	1271	B18	N19
B01	1354	1272	D18	P19
C01	1355	1265	F18	B19
D01	1356	1266	H18	D19
E01	1357	1267	J18	F19
F01	1358	1268	L18	H19
G01	1359	1269	N18	J19
H01	1360	1270	P18	L19
A02	1001	1303	A01	N04
B02	1002	1304	C01	P04
C02	1003	1297	E01	B04
D02	1004	1298	G01	D04
E02	1005	1299	I01	F04
F02	1006	1300	K01	H04
G02	1007	1301	M01	J04
H02	1008	1302	O01	L04
A03	1193	1111	B01	M04
B03	1194	1112	D01	O04
C03	1195	1105	F01	A04
D03	1196	1106	H01	C04
E03	1197	1107	J01	E04
F03	1198	1108	L01	G04
G03	1199	1109	N01	I04
H03	1200	1110	P01	K04
A04	1369	1287	B22	N23
B04	1370	1288	D22	P23
C04	1371	1281	F22	B23
D04	1372	1282	H22	D23
E04	1373	1283	J22	F23
F04	1374	1284	L22	H23
G04	1375	1285	N22	J23
H04	1376	1286	P22	L23
A05	1177	1095	A22	M23
B05	1178	1096	C22	O23
C05	1179	1089	E22	A23
D05	1180	1090	G22	C23
E05	1181	1091	I22	E23
F05	1182	1092	K22	G23
G05	1183	1093	M22	I23
H05	1184	1094	O22	K23
A06	1057	1359	A15	N18
B06	1058	1360	C15	P18
C06	1059	1353	E15	B18
D06	1060	1354	G15	D18
E06	1061	1355	I15	F18
F06	1062	1356	K15	H18
G06	1063	1357	M15	J18
H06	1064	1358	O15	L18
A07	1329	1247	B12	N13
B07	1330	1248	D12	P13
C07	1331	1241	F12	B13
D07	1332	1242	H12	D13
E07	1333	1243	J12	F13
F07	1334	1244	L12	H13
G07	1335	1245	N12	J13
H07	1336	1246	P12	L13
A08	1089	1007	A23	M01
B08	1090	1008	C23	O01
C08	1091	1001	E23	A01
D08	1092	1002	G23	C01
E08	1093	1003	I23	E01
F08	1094	1004	K23	G01
G08	1095	1005	M23	I01
H08	1096	1006	O23	K01
A09	1169	1087	A20	M21
B09	1170	1088	C20	O21
C09	1171	1081	E20	A21
D09	1172	1082	G20	C21
E09	1173	1083	I20	E21
F09	1174	1084	K20	G21
G09	1175	1085	M20	I21
H09	1176	1086	O20	K21
A10	1033	1335	A09	N12
B10	1034	1336	C09	P12
C10	1035	1329	E09	B12
D10	1036	1330	G09	D12
E10	1037	1331	I09	F12
F10	1038	1332	K09	H12
G10	1039	1333	M09	J12
H10	1040	1334	O09	L12
A11	1241	1159	B13	M16
B11	1242	1160	D13	O16
C11	1243	1153	F13	A16
D11	1244	1154	H13	C16
E11	1245	1155	J13	E16
F11	1246	1156	L13	G16
G11	1247	1157	N13	I16
H11	1248	1158	P13	K16
A12	1065	1367	A17	N20
B12	1066	1368	C17	P20
C12	1067	1361	E17	B20
D12	1068	1362	G17	D20
E12	1069	1363	I17	F20
F12	1070	1364	K17	H20
G12	1071	1365	M17	J20
H12	1072	1366	O17	L20
