#Destpos	P7	P5	P7_pos	P5_pos
A01	1145	1117	A14	I06
B01	1146	1118	C14	K06
C01	1147	1119	E14	M06
D01	1148	1120	G14	O06
E01	1149	1113	I14	A06
F01	1150	1114	K14	C06
G01	1151	1115	M14	E06
H01	1152	1116	O14	G06
A02	1041	1013	A11	I03
B02	1042	1014	C11	K03
C02	1043	1015	E11	M03
D02	1044	1016	G11	O03
E02	1045	1009	I11	A03
F02	1046	1010	K11	C03
G02	1047	1011	M11	E03
H02	1048	1012	O11	G03
A03	1001	1357	A01	J18
B03	1002	1358	C01	L18
C03	1003	1359	E01	N18
D03	1004	1360	G01	P18
E03	1005	1353	I01	B18
F03	1006	1354	K01	D18
G03	1007	1355	M01	F18
H03	1008	1356	O01	H18
A04	1097	1069	A02	I17
B04	1098	1070	C02	K17
C04	1099	1071	E02	M17
D04	1100	1072	G02	O17
E04	1101	1065	I02	A17
F04	1102	1066	K02	C17
G04	1103	1067	M02	E17
H04	1104	1068	O02	G17
A05	1033	1005	A09	I01
B05	1034	1006	C09	K01
C05	1035	1007	E09	M01
D05	1036	1008	G09	O01
E05	1037	1001	I09	A01
F05	1038	1002	K09	C01
G05	1039	1003	M09	E01
H05	1040	1004	O09	G01
A06	1281	1253	B23	J15
B06	1282	1254	D23	L15
C06	1283	1255	F23	N15
D06	1284	1256	H23	P15
E06	1285	1249	J23	B15
F06	1286	1250	L23	D15
G06	1287	1251	N23	F15
H06	1288	1252	P23	H15
A07	1313	1285	B08	J23
B07	1314	1286	D08	L23
C07	1315	1287	F08	N23
D07	1316	1288	H08	P23
E07	1317	1281	J08	B23
F07	1318	1282	L08	D23
G07	1319	1283	N08	F23
H07	1320	1284	P08	H23
A08	1137	1109	A12	I04
B08	1138	1110	C12	K04
C08	1139	1111	E12	M04
D08	1140	1112	G12	O04
E08	1141	1105	I12	A04
F08	1142	1106	K12	C04
G08	1143	1107	M12	E04
H08	1144	1108	O12	G04
A09	1225	1197	B09	J01
B09	1226	1198	D09	L01
C09	1227	1199	F09	N01
D09	1228	1200	H09	P01
E09	1229	1193	J09	B01
F09	1230	1194	L09	D01
G09	1231	1195	N09	F01
H09	1232	1196	P09	H01
A10	1209	1181	B05	I22
B10	1210	1182	D05	K22
C10	1211	1183	F05	M22
D10	1212	1184	H05	O22
E10	1213	1177	J05	A22
F10	1214	1178	L05	C22
G10	1215	1179	N05	E22
H10	1216	1180	P05	G22
A11	1081	1053	A21	I13
B11	1082	1054	C21	K13
C11	1083	1055	E21	M13
D11	1084	1056	G21	O13
E11	1085	1049	I21	A13
F11	1086	1050	K21	C13
G11	1087	1051	M21	E13
H11	1088	1052	O21	G13
A12	1361	1333	B20	J12
B12	1362	1334	D20	L12
C12	1363	1335	F20	N12
D12	1364	1336	H20	P12
E12	1365	1329	J20	B12
F12	1366	1330	L20	D12
G12	1367	1331	N20	F12
H12	1368	1332	P20	H12
