#Destpos	P7	P5	P7_pos	P5_pos
A01	1257	1355	B17	F18
B01	1258	1356	D17	H18
C01	1259	1357	F17	J18
D01	1260	1358	H17	L18
E01	1261	1359	J17	N18
F01	1262	1360	L17	P18
G01	1263	1353	N17	B18
H01	1264	1354	P17	D18
A02	1241	1339	B13	F14
B02	1242	1340	D13	H14
C02	1243	1341	F13	J14
D02	1244	1342	H13	L14
E02	1245	1343	J13	N14
F02	1246	1344	L13	P14
G02	1247	1337	N13	B14
H02	1248	1338	P13	D14
A03	1377	1091	B24	E23
B03	1378	1092	D24	G23
C03	1379	1093	F24	I23
D03	1380	1094	H24	K23
E03	1381	1095	J24	M23
F03	1382	1096	L24	O23
G03	1383	1089	N24	A23
H03	1384	1090	P24	C23
A04	1113	1211	A06	F05
B04	1114	1212	C06	H05
C04	1115	1213	E06	J05
D04	1116	1214	G06	L05
E04	1117	1215	I06	N05
F04	1118	1216	K06	P05
G04	1119	1209	M06	B05
H04	1120	1210	O06	D05
A05	1105	1203	A04	F03
B05	1106	1204	C04	H03
C05	1107	1205	E04	J03
D05	1108	1206	G04	L03
E05	1109	1207	I04	N03
F05	1110	1208	K04	P03
G05	1111	1201	M04	B03
H05	1112	1202	O04	D03
A06	1361	1075	B20	E19
B06	1362	1076	D20	G19
C06	1363	1077	F20	I19
D06	1364	1078	H20	K19
E06	1365	1079	J20	M19
F06	1366	1080	L20	O19
G06	1367	1073	N20	A19
H06	1368	1074	P20	C19
A07	1281	1379	B23	F24
B07	1282	1380	D23	H24
C07	1283	1381	F23	J24
D07	1284	1382	H23	L24
E07	1285	1383	J23	N24
F07	1286	1384	L23	P24
G07	1287	1377	N23	B24
H07	1288	1378	P23	D24
A08	1201	1299	B03	F04
B08	1202	1300	D03	H04
C08	1203	1301	F03	J04
D08	1204	1302	H03	L04
E08	1205	1303	J03	N04
F08	1206	1304	L03	P04
G08	1207	1297	N03	B04
H08	1208	1298	P03	D04
A09	1337	1051	B14	E13
B09	1338	1052	D14	G13
C09	1339	1053	F14	I13
D09	1340	1054	H14	K13
E09	1341	1055	J14	M13
F09	1342	1056	L14	O13
G09	1343	1049	N14	A13
H09	1344	1050	P14	C13
A10	1193	1291	B01	F02
B10	1194	1292	D01	H02
C10	1195	1293	F01	J02
D10	1196	1294	H01	L02
E10	1197	1295	J01	N02
F10	1198	1296	L01	P02
G10	1199	1289	N01	B02
H10	1200	1290	P01	D02
A11	1209	1307	B05	F06
B11	1210	1308	D05	H06
C11	1211	1309	F05	J06
D11	1212	1310	H05	L06
E11	1213	1311	J05	N06
F11	1214	1312	L05	P06
G11	1215	1305	N05	B06
H11	1216	1306	P05	D06
A12	1265	1363	B19	F20
B12	1266	1364	D19	H20
C12	1267	1365	F19	J20
D12	1268	1366	H19	L20
E12	1269	1367	J19	N20
F12	1270	1368	L19	P20
G12	1271	1361	N19	B20
H12	1272	1362	P19	D20
