#Destpos	P7	P5	P7_pos	P5_pos
A01	1281	1165	B23	I18
B01	1282	1166	D23	K18
C01	1283	1167	F23	M18
D01	1284	1168	H23	O18
E01	1285	1161	J23	A18
F01	1286	1162	L23	C18
G01	1287	1163	N23	E18
H01	1288	1164	P23	G18
A02	1001	1269	A01	J19
B02	1002	1270	C01	L19
C02	1003	1271	E01	N19
D02	1004	1272	G01	P19
E02	1005	1265	I01	B19
F02	1006	1266	K01	D19
G02	1007	1267	M01	F19
H02	1008	1268	O01	H19
A03	1089	1357	A23	J18
B03	1090	1358	C23	L18
C03	1091	1359	E23	N18
D03	1092	1360	G23	P18
E03	1093	1353	I23	B18
F03	1094	1354	K23	D18
G03	1095	1355	M23	F18
H03	1096	1356	O23	H18
A04	1193	1077	B01	I19
B04	1194	1078	D01	K19
C04	1195	1079	F01	M19
D04	1196	1080	H01	O19
E04	1197	1073	J01	A19
F04	1198	1074	L01	C19
G04	1199	1075	N01	E19
H04	1200	1076	P01	G19
A05	1273	1157	B21	I16
B05	1274	1158	D21	K16
C05	1275	1159	F21	M16
D05	1276	1160	H21	O16
E05	1277	1153	J21	A16
F05	1278	1154	L21	C16
G05	1279	1155	N21	E16
H05	1280	1156	P21	G16
A06	1329	1213	B12	J05
B06	1330	1214	D12	L05
C06	1331	1215	F12	N05
D06	1332	1216	H12	P05
E06	1333	1209	J12	B05
F06	1334	1210	L12	D05
G06	1335	1211	N12	F05
H06	1336	1212	P12	H05
A07	1257	1141	B17	I12
B07	1258	1142	D17	K12
C07	1259	1143	F17	M12
D07	1260	1144	H17	O12
E07	1261	1137	J17	A12
F07	1262	1138	L17	C12
G07	1263	1139	N17	E12
H07	1264	1140	P17	G12
A08	1289	1173	B02	I20
B08	1290	1174	D02	K20
C08	1291	1175	F02	M20
D08	1292	1176	H02	O20
E08	1293	1169	J02	A20
F08	1294	1170	L02	C20
G08	1295	1171	N02	E20
H08	1296	1172	P02	G20
A09	1073	1341	A19	J14
B09	1074	1342	C19	L14
C09	1075	1343	E19	N14
D09	1076	1344	G19	P14
E09	1077	1337	I19	B14
F09	1078	1338	K19	D14
G09	1079	1339	M19	F14
H09	1080	1340	O19	H14
A10	1233	1117	B11	I06
B10	1234	1118	D11	K06
C10	1235	1119	F11	M06
D10	1236	1120	H11	O06
E10	1237	1113	J11	A06
F10	1238	1114	L11	C06
G10	1239	1115	N11	E06
H10	1240	1116	P11	G06
A11	1353	1237	B18	J11
B11	1354	1238	D18	L11
C11	1355	1239	F18	N11
D11	1356	1240	H18	P11
E11	1357	1233	J18	B11
F11	1358	1234	L18	D11
G11	1359	1235	N18	F11
H11	1360	1236	P18	H11
A12	1065	1333	A17	J12
B12	1066	1334	C17	L12
C12	1067	1335	E17	N12
D12	1068	1336	G17	P12
E12	1069	1329	I17	B12
F12	1070	1330	K17	D12
G12	1071	1331	M17	F12
H12	1072	1332	O17	H12
