#Destpos	P7	P5	P7_pos	P5_pos
A01	1369	1259	B22	F17
B01	1370	1260	D22	H17
C01	1371	1261	F22	J17
D01	1372	1262	H22	L17
E01	1373	1263	J22	N17
F01	1374	1264	L22	P17
G01	1375	1257	N22	B17
H01	1376	1258	P22	D17
A02	1041	1315	A11	F08
B02	1042	1316	C11	H08
C02	1043	1317	E11	J08
D02	1044	1318	G11	L08
E02	1045	1319	I11	N08
F02	1046	1320	K11	P08
G02	1047	1313	M11	B08
H02	1048	1314	O11	D08
A03	1329	1219	B12	F07
B03	1330	1220	D12	H07
C03	1331	1221	F12	J07
D03	1332	1222	H12	L07
E03	1333	1223	J12	N07
F03	1334	1224	L12	P07
G03	1335	1217	N12	B07
H03	1336	1218	P12	D07
A04	1113	1003	A06	E01
B04	1114	1004	C06	G01
C04	1115	1005	E06	I01
D04	1116	1006	G06	K01
E04	1117	1007	I06	M01
F04	1118	1008	K06	O01
G04	1119	1001	M06	A01
H04	1120	1002	O06	C01
A05	1161	1051	A18	E13
B05	1162	1052	C18	G13
C05	1163	1053	E18	I13
D05	1164	1054	G18	K13
E05	1165	1055	I18	M13
F05	1166	1056	K18	O13
G05	1167	1049	M18	A13
H05	1168	1050	O18	C13
A06	1217	1107	B07	E04
B06	1218	1108	D07	G04
C06	1219	1109	F07	I04
D06	1220	1110	H07	K04
E06	1221	1111	J07	M04
F06	1222	1112	L07	O04
G06	1223	1105	N07	A04
H06	1224	1106	P07	C04
A07	1337	1227	B14	F09
B07	1338	1228	D14	H09
C07	1339	1229	F14	J09
D07	1340	1230	H14	L09
E07	1341	1231	J14	N09
F07	1342	1232	L14	P09
G07	1343	1225	N14	B09
H07	1344	1226	P14	D09
A08	1169	1059	A20	E15
B08	1170	1060	C20	G15
C08	1171	1061	E20	I15
D08	1172	1062	G20	K15
E08	1173	1063	I20	M15
F08	1174	1064	K20	O15
G08	1175	1057	M20	A15
H08	1176	1058	O20	C15
A09	1241	1131	B13	E10
B09	1242	1132	D13	G10
C09	1243	1133	F13	I10
D09	1244	1134	H13	K10
E09	1245	1135	J13	M10
F09	1246	1136	L13	O10
G09	1247	1129	N13	A10
H09	1248	1130	P13	C10
A10	1009	1283	A03	F23
B10	1010	1284	C03	H23
C10	1011	1285	E03	J23
D10	1012	1286	G03	L23
E10	1013	1287	I03	N23
F10	1014	1288	K03	P23
G10	1015	1281	M03	B23
H10	1016	1282	O03	D23
A11	1145	1035	A14	E09
B11	1146	1036	C14	G09
C11	1147	1037	E14	I09
D11	1148	1038	G14	K09
E11	1149	1039	I14	M09
F11	1150	1040	K14	O09
G11	1151	1033	M14	A09
H11	1152	1034	O14	C09
A12	1073	1347	A19	F16
B12	1074	1348	C19	H16
C12	1075	1349	E19	J16
D12	1076	1350	G19	L16
E12	1077	1351	I19	N16
F12	1078	1352	K19	P16
G12	1079	1345	M19	B16
H12	1080	1346	O19	D16
