#Destpos	P7	P5	P7_pos	P5_pos
A01	1201	1371	B03	F22
B01	1202	1372	D03	H22
C01	1203	1373	F03	J22
D01	1204	1374	H03	L22
E01	1205	1375	J03	N22
F01	1206	1376	L03	P22
G01	1207	1369	N03	B22
H01	1208	1370	P03	D22
A02	1305	1091	B06	E23
B02	1306	1092	D06	G23
C02	1307	1093	F06	I23
D02	1308	1094	H06	K23
E02	1309	1095	J06	M23
F02	1310	1096	L06	O23
G02	1311	1089	N06	A23
H02	1312	1090	P06	C23
A03	1353	1139	B18	E12
B03	1354	1140	D18	G12
C03	1355	1141	F18	I12
D03	1356	1142	H18	K12
E03	1357	1143	J18	M12
F03	1358	1144	L18	O12
G03	1359	1137	N18	A12
H03	1360	1138	P18	C12
A04	1057	1227	A15	F09
B04	1058	1228	C15	H09
C04	1059	1229	E15	J09
D04	1060	1230	G15	L09
E04	1061	1231	I15	N09
F04	1062	1232	K15	P09
G04	1063	1225	M15	B09
H04	1064	1226	O15	D09
A05	1249	1035	B15	E09
B05	1250	1036	D15	G09
C05	1251	1037	F15	I09
D05	1252	1038	H15	K09
E05	1253	1039	J15	M09
F05	1254	1040	L15	O09
G05	1255	1033	N15	A09
H05	1256	1034	P15	C09
A06	1225	1011	B09	E03
B06	1226	1012	D09	G03
C06	1227	1013	F09	I03
D06	1228	1014	H09	K03
E06	1229	1015	J09	M03
F06	1230	1016	L09	O03
G06	1231	1009	N09	A03
H06	1232	1010	P09	C03
A07	1209	1379	B05	F24
B07	1210	1380	D05	H24
C07	1211	1381	F05	J24
D07	1212	1382	H05	L24
E07	1213	1383	J05	N24
F07	1214	1384	L05	P24
G07	1215	1377	N05	B24
H07	1216	1378	P05	D24
A08	1289	1075	B02	E19
B08	1290	1076	D02	G19
C08	1291	1077	F02	I19
D08	1292	1078	H02	K19
E08	1293	1079	J02	M19
F08	1294	1080	L02	O19
G08	1295	1073	N02	A19
H08	1296	1074	P02	C19
A09	1001	1171	A01	E20
B09	1002	1172	C01	G20
C09	1003	1173	E01	I20
D09	1004	1174	G01	K20
E09	1005	1175	I01	M20
F09	1006	1176	K01	O20
G09	1007	1169	M01	A20
H09	1008	1170	O01	C20
A10	1017	1187	A05	E24
B10	1018	1188	C05	G24
C10	1019	1189	E05	I24
D10	1020	1190	G05	K24
E10	1021	1191	I05	M24
F10	1022	1192	K05	O24
G10	1023	1185	M05	A24
H10	1024	1186	O05	C24
A11	1105	1275	A04	F21
B11	1106	1276	C04	H21
C11	1107	1277	E04	J21
D11	1108	1278	G04	L21
E11	1109	1279	I04	N21
F11	1110	1280	K04	P21
G11	1111	1273	M04	B21
H11	1112	1274	O04	D21
A12	1065	1235	A17	F11
B12	1066	1236	C17	H11
C12	1067	1237	E17	J11
D12	1068	1238	G17	L11
E12	1069	1239	I17	N11
F12	1070	1240	K17	P11
G12	1071	1233	M17	B11
H12	1072	1234	O17	D11
