#Destpos	P7	P5	P7_pos	P5_pos
A01	1249	1247	B15	N13
B01	1250	1248	D15	P13
C01	1251	1241	F15	B13
D01	1252	1242	H15	D13
E01	1253	1243	J15	F13
F01	1254	1244	L15	H13
G01	1255	1245	N15	J13
H01	1256	1246	P15	L13
A02	1121	1119	A08	M06
B02	1122	1120	C08	O06
C02	1123	1113	E08	A06
D02	1124	1114	G08	C06
E02	1125	1115	I08	E06
F02	1126	1116	K08	G06
G02	1127	1117	M08	I06
H02	1128	1118	O08	K06
A03	1305	1303	B06	N04
B03	1306	1304	D06	P04
C03	1307	1297	F06	B04
D03	1308	1298	H06	D04
E03	1309	1299	J06	F04
F03	1310	1300	L06	H04
G03	1311	1301	N06	J04
H03	1312	1302	P06	L04
A04	1273	1271	B21	N19
B04	1274	1272	D21	P19
C04	1275	1265	F21	B19
D04	1276	1266	H21	D19
E04	1277	1267	J21	F19
F04	1278	1268	L21	H19
G04	1279	1269	N21	J19
H04	1280	1270	P21	L19
A05	1329	1327	B12	N10
B05	1330	1328	D12	P10
C05	1331	1321	F12	B10
D05	1332	1322	H12	D10
E05	1333	1323	J12	F10
F05	1334	1324	L12	H10
G05	1335	1325	N12	J10
H05	1336	1326	P12	L10
A06	1241	1239	B13	N11
B06	1242	1240	D13	P11
C06	1243	1233	F13	B11
D06	1244	1234	H13	D11
E06	1245	1235	J13	F11
F06	1246	1236	L13	H11
G06	1247	1237	N13	J11
H06	1248	1238	P13	L11
A07	1265	1263	B19	N17
B07	1266	1264	D19	P17
C07	1267	1257	F19	B17
D07	1268	1258	H19	D17
E07	1269	1259	J19	F17
F07	1270	1260	L19	H17
G07	1271	1261	N19	J17
H07	1272	1262	P19	L17
A08	1009	1007	A03	M01
B08	1010	1008	C03	O01
C08	1011	1001	E03	A01
D08	1012	1002	G03	C01
E08	1013	1003	I03	E01
F08	1014	1004	K03	G01
G08	1015	1005	M03	I01
H08	1016	1006	O03	K01
A09	1065	1063	A17	M15
B09	1066	1064	C17	O15
C09	1067	1057	E17	A15
D09	1068	1058	G17	C15
E09	1069	1059	I17	E15
F09	1070	1060	K17	G15
G09	1071	1061	M17	I15
H09	1072	1062	O17	K15
A10	1297	1295	B04	N02
B10	1298	1296	D04	P02
C10	1299	1289	F04	B02
D10	1300	1290	H04	D02
E10	1301	1291	J04	F02
F10	1302	1292	L04	H02
G10	1303	1293	N04	J02
H10	1304	1294	P04	L02
A11	1193	1191	B01	M24
B11	1194	1192	D01	O24
C11	1195	1185	F01	A24
D11	1196	1186	H01	C24
E11	1197	1187	J01	E24
F11	1198	1188	L01	G24
G11	1199	1189	N01	I24
H11	1200	1190	P01	K24
A12	1145	1143	A14	M12
B12	1146	1144	C14	O12
C12	1147	1137	E14	A12
D12	1148	1138	G14	C12
E12	1149	1139	I14	E12
F12	1150	1140	K14	G12
G12	1151	1141	M14	I12
H12	1152	1142	O14	K12
