#Destpos	P7	P5	P7_pos	P5_pos
A01	1369	1367	B22	N20
B01	1370	1368	D22	P20
C01	1371	1361	F22	B20
D01	1372	1362	H22	D20
E01	1373	1363	J22	F20
F01	1374	1364	L22	H20
G01	1375	1365	N22	J20
H01	1376	1366	P22	L20
A02	1257	1255	B17	N15
B02	1258	1256	D17	P15
C02	1259	1249	F17	B15
D02	1260	1250	H17	D15
E02	1261	1251	J17	F15
F02	1262	1252	L17	H15
G02	1263	1253	N17	J15
H02	1264	1254	P17	L15
A03	1025	1023	A07	M05
B03	1026	1024	C07	O05
C03	1027	1017	E07	A05
D03	1028	1018	G07	C05
E03	1029	1019	I07	E05
F03	1030	1020	K07	G05
G03	1031	1021	M07	I05
H03	1032	1022	O07	K05
A04	1353	1351	B18	N16
B04	1354	1352	D18	P16
C04	1355	1345	F18	B16
D04	1356	1346	H18	D16
E04	1357	1347	J18	F16
F04	1358	1348	L18	H16
G04	1359	1349	N18	J16
H04	1360	1350	P18	L16
A05	1217	1215	B07	N05
B05	1218	1216	D07	P05
C05	1219	1209	F07	B05
D05	1220	1210	H07	D05
E05	1221	1211	J07	F05
F05	1222	1212	L07	H05
G05	1223	1213	N07	J05
H05	1224	1214	P07	L05
A06	1345	1343	B16	N14
B06	1346	1344	D16	P14
C06	1347	1337	F16	B14
D06	1348	1338	H16	D14
E06	1349	1339	J16	F14
F06	1350	1340	L16	H14
G06	1351	1341	N16	J14
H06	1352	1342	P16	L14
A07	1201	1199	B03	N01
B07	1202	1200	D03	P01
C07	1203	1193	F03	B01
D07	1204	1194	H03	D01
E07	1205	1195	J03	F01
F07	1206	1196	L03	H01
G07	1207	1197	N03	J01
H07	1208	1198	P03	L01
A08	1113	1111	A06	M04
B08	1114	1112	C06	O04
C08	1115	1105	E06	A04
D08	1116	1106	G06	C04
E08	1117	1107	I06	E04
F08	1118	1108	K06	G04
G08	1119	1109	M06	I04
H08	1120	1110	O06	K04
A09	1233	1231	B11	N09
B09	1234	1232	D11	P09
C09	1235	1225	F11	B09
D09	1236	1226	H11	D09
E09	1237	1227	J11	F09
F09	1238	1228	L11	H09
G09	1239	1229	N11	J09
H09	1240	1230	P11	L09
A10	1097	1095	A02	M23
B10	1098	1096	C02	O23
C10	1099	1089	E02	A23
D10	1100	1090	G02	C23
E10	1101	1091	I02	E23
F10	1102	1092	K02	G23
G10	1103	1093	M02	I23
H10	1104	1094	O02	K23
A11	1001	1383	A01	N24
B11	1002	1384	C01	P24
C11	1003	1377	E01	B24
D11	1004	1378	G01	D24
E11	1005	1379	I01	F24
F11	1006	1380	K01	H24
G11	1007	1381	M01	J24
H11	1008	1382	O01	L24
A12	1057	1055	A15	M13
B12	1058	1056	C15	O13
C12	1059	1049	E15	A13
D12	1060	1050	G15	C13
E12	1061	1051	I15	E13
F12	1062	1052	K15	G13
G12	1063	1053	M15	I13
H12	1064	1054	O15	K13
