#Destpos	P7	P5	P7_pos	P5_pos
A01	1185	1351	A24	N16
B01	1186	1352	C24	P16
C01	1187	1345	E24	B16
D01	1188	1346	G24	D16
E01	1189	1347	I24	F16
F01	1190	1348	K24	H16
G01	1191	1349	M24	J16
H01	1192	1350	O24	L16
A02	1089	1255	A23	N15
B02	1090	1256	C23	P15
C02	1091	1249	E23	B15
D02	1092	1250	G23	D15
E02	1093	1251	I23	F15
F02	1094	1252	K23	H15
G02	1095	1253	M23	J15
H02	1096	1254	O23	L15
A03	1129	1295	A10	N02
B03	1130	1296	C10	P02
C03	1131	1289	E10	B02
D03	1132	1290	G10	D02
E03	1133	1291	I10	F02
F03	1134	1292	K10	H02
G03	1135	1293	M10	J02
H03	1136	1294	O10	L02
A04	1281	1063	B23	M15
B04	1282	1064	D23	O15
C04	1283	1057	F23	A15
D04	1284	1058	H23	C15
E04	1285	1059	J23	E15
F04	1286	1060	L23	G15
G04	1287	1061	N23	I15
H04	1288	1062	P23	K15
A05	1153	1319	A16	N08
B05	1154	1320	C16	P08
C05	1155	1313	E16	B08
D05	1156	1314	G16	D08
E05	1157	1315	I16	F08
F05	1158	1316	K16	H08
G05	1159	1317	M16	J08
H05	1160	1318	O16	L08
A06	1105	1271	A04	N19
B06	1106	1272	C04	P19
C06	1107	1265	E04	B19
D06	1108	1266	G04	D19
E06	1109	1267	I04	F19
F06	1110	1268	K04	H19
G06	1111	1269	M04	J19
H06	1112	1270	O04	L19
A07	1017	1183	A05	M22
B07	1018	1184	C05	O22
C07	1019	1177	E05	A22
D07	1020	1178	G05	C22
E07	1021	1179	I05	E22
F07	1022	1180	K05	G22
G07	1023	1181	M05	I22
H07	1024	1182	O05	K22
A08	1337	1119	B14	M06
B08	1338	1120	D14	O06
C08	1339	1113	F14	A06
D08	1340	1114	H14	C06
E08	1341	1115	J14	E06
F08	1342	1116	L14	G06
G08	1343	1117	N14	I06
H08	1344	1118	P14	K06
A09	1353	1135	B18	M10
B09	1354	1136	D18	O10
C09	1355	1129	F18	A10
D09	1356	1130	H18	C10
E09	1357	1131	J18	E10
F09	1358	1132	L18	G10
G09	1359	1133	N18	I10
H09	1360	1134	P18	K10
A10	1001	1167	A01	M18
B10	1002	1168	C01	O18
C10	1003	1161	E01	A18
D10	1004	1162	G01	C18
E10	1005	1163	I01	E18
F10	1006	1164	K01	G18
G10	1007	1165	M01	I18
H10	1008	1166	O01	K18
A11	1297	1079	B04	M19
B11	1298	1080	D04	O19
C11	1299	1073	F04	A19
D11	1300	1074	H04	C19
E11	1301	1075	J04	E19
F11	1302	1076	L04	G19
G11	1303	1077	N04	I19
H11	1304	1078	P04	K19
A12	1233	1015	B11	M03
B12	1234	1016	D11	O03
C12	1235	1009	F11	A03
D12	1236	1010	H11	C03
E12	1237	1011	J11	E03
F12	1238	1012	L11	G03
G12	1239	1013	N11	I03
H12	1240	1014	P11	K03
