#Destpos	P7	P5	P7_pos	P5_pos
A01	1241	1087	B13	M21
B01	1242	1088	D13	O21
C01	1243	1081	F13	A21
D01	1244	1082	H13	C21
E01	1245	1083	J13	E21
F01	1246	1084	L13	G21
G01	1247	1085	N13	I21
H01	1248	1086	P13	K21
A02	1329	1175	B12	M20
B02	1330	1176	D12	O20
C02	1331	1169	F12	A20
D02	1332	1170	H12	C20
E02	1333	1171	J12	E20
F02	1334	1172	L12	G20
G02	1335	1173	N12	I20
H02	1336	1174	P12	K20
A03	1001	1231	A01	N09
B03	1002	1232	C01	P09
C03	1003	1225	E01	B09
D03	1004	1226	G01	D09
E03	1005	1227	I01	F09
F03	1006	1228	K01	H09
G03	1007	1229	M01	J09
H03	1008	1230	O01	L09
A04	1249	1095	B15	M23
B04	1250	1096	D15	O23
C04	1251	1089	F15	A23
D04	1252	1090	H15	C23
E04	1253	1091	J15	E23
F04	1254	1092	L15	G23
G04	1255	1093	N15	I23
H04	1256	1094	P15	K23
A05	1281	1127	B23	M08
B05	1282	1128	D23	O08
C05	1283	1121	F23	A08
D05	1284	1122	H23	C08
E05	1285	1123	J23	E08
F05	1286	1124	L23	G08
G05	1287	1125	N23	I08
H05	1288	1126	P23	K08
A06	1321	1167	B10	M18
B06	1322	1168	D10	O18
C06	1323	1161	F10	A18
D06	1324	1162	H10	C18
E06	1325	1163	J10	E18
F06	1326	1164	L10	G18
G06	1327	1165	N10	I18
H06	1328	1166	P10	K18
A07	1081	1311	A21	N06
B07	1082	1312	C21	P06
C07	1083	1305	E21	B06
D07	1084	1306	G21	D06
E07	1085	1307	I21	F06
F07	1086	1308	K21	H06
G07	1087	1309	M21	J06
H07	1088	1310	O21	L06
A08	1009	1239	A03	N11
B08	1010	1240	C03	P11
C08	1011	1233	E03	B11
D08	1012	1234	G03	D11
E08	1013	1235	I03	F11
F08	1014	1236	K03	H11
G08	1015	1237	M03	J11
H08	1016	1238	O03	L11
A09	1201	1047	B03	M11
B09	1202	1048	D03	O11
C09	1203	1041	F03	A11
D09	1204	1042	H03	C11
E09	1205	1043	J03	E11
F09	1206	1044	L03	G11
G09	1207	1045	N03	I11
H09	1208	1046	P03	K11
A10	1337	1183	B14	M22
B10	1338	1184	D14	O22
C10	1339	1177	F14	A22
D10	1340	1178	H14	C22
E10	1341	1179	J14	E22
F10	1342	1180	L14	G22
G10	1343	1181	N14	I22
H10	1344	1182	P14	K22
A11	1089	1319	A23	N08
B11	1090	1320	C23	P08
C11	1091	1313	E23	B08
D11	1092	1314	G23	D08
E11	1093	1315	I23	F08
F11	1094	1316	K23	H08
G11	1095	1317	M23	J08
H11	1096	1318	O23	L08
A12	1041	1271	A11	N19
B12	1042	1272	C11	P19
C12	1043	1265	E11	B19
D12	1044	1266	G11	D19
E12	1045	1267	I11	F19
F12	1046	1268	K11	H19
G12	1047	1269	M11	J19
H12	1048	1270	O11	L19
