#Destpos	P7	P5	P7_pos	P5_pos
A01	1249	1283	B15	F23
B01	1250	1284	D15	H23
C01	1251	1285	F15	J23
D01	1252	1286	H15	L23
E01	1253	1287	J15	N23
F01	1254	1288	L15	P23
G01	1255	1281	N15	B23
H01	1256	1282	P15	D23
A02	1185	1219	A24	F07
B02	1186	1220	C24	H07
C02	1187	1221	E24	J07
D02	1188	1222	G24	L07
E02	1189	1223	I24	N07
F02	1190	1224	K24	P07
G02	1191	1217	M24	B07
H02	1192	1218	O24	D07
A03	1209	1243	B05	F13
B03	1210	1244	D05	H13
C03	1211	1245	F05	J13
D03	1212	1246	H05	L13
E03	1213	1247	J05	N13
F03	1214	1248	L05	P13
G03	1215	1241	N05	B13
H03	1216	1242	P05	D13
A04	1289	1323	B02	F10
B04	1290	1324	D02	H10
C04	1291	1325	F02	J10
D04	1292	1326	H02	L10
E04	1293	1327	J02	N10
F04	1294	1328	L02	P10
G04	1295	1321	N02	B10
H04	1296	1322	P02	D10
A05	1097	1131	A02	E10
B05	1098	1132	C02	G10
C05	1099	1133	E02	I10
D05	1100	1134	G02	K10
E05	1101	1135	I02	M10
F05	1102	1136	K02	O10
G05	1103	1129	M02	A10
H05	1104	1130	O02	C10
A06	1169	1203	A20	F03
B06	1170	1204	C20	H03
C06	1171	1205	E20	J03
D06	1172	1206	G20	L03
E06	1173	1207	I20	N03
F06	1174	1208	K20	P03
G06	1175	1201	M20	B03
H06	1176	1202	O20	D03
A07	1113	1147	A06	E14
B07	1114	1148	C06	G14
C07	1115	1149	E06	I14
D07	1116	1150	G06	K14
E07	1117	1151	I06	M14
F07	1118	1152	K06	O14
G07	1119	1145	M06	A14
H07	1120	1146	O06	C14
A08	1313	1347	B08	F16
B08	1314	1348	D08	H16
C08	1315	1349	F08	J16
D08	1316	1350	H08	L16
E08	1317	1351	J08	N16
F08	1318	1352	L08	P16
G08	1319	1345	N08	B16
H08	1320	1346	P08	D16
A09	1217	1251	B07	F15
B09	1218	1252	D07	H15
C09	1219	1253	F07	J15
D09	1220	1254	H07	L15
E09	1221	1255	J07	N15
F09	1222	1256	L07	P15
G09	1223	1249	N07	B15
H09	1224	1250	P07	D15
A10	1257	1291	B17	F02
B10	1258	1292	D17	H02
C10	1259	1293	F17	J02
D10	1260	1294	H17	L02
E10	1261	1295	J17	N02
F10	1262	1296	L17	P02
G10	1263	1289	N17	B02
H10	1264	1290	P17	D02
A11	1121	1155	A08	E16
B11	1122	1156	C08	G16
C11	1123	1157	E08	I16
D11	1124	1158	G08	K16
E11	1125	1159	I08	M16
F11	1126	1160	K08	O16
G11	1127	1153	M08	A16
H11	1128	1154	O08	C16
A12	1033	1067	A09	E17
B12	1034	1068	C09	G17
C12	1035	1069	E09	I17
D12	1036	1070	G09	K17
E12	1037	1071	I09	M17
F12	1038	1072	K09	O17
G12	1039	1065	M09	A17
H12	1040	1066	O09	C17
