#Destpos	P7	P5	P7_pos	P5_pos
A01	1169	1245	A20	J13
B01	1170	1246	C20	L13
C01	1171	1247	E20	N13
D01	1172	1248	G20	P13
E01	1173	1241	I20	B13
F01	1174	1242	K20	D13
G01	1175	1243	M20	F13
H01	1176	1244	O20	H13
A02	1145	1221	A14	J07
B02	1146	1222	C14	L07
C02	1147	1223	E14	N07
D02	1148	1224	G14	P07
E02	1149	1217	I14	B07
F02	1150	1218	K14	D07
G02	1151	1219	M14	F07
H02	1152	1220	O14	H07
A03	1225	1301	B09	J04
B03	1226	1302	D09	L04
C03	1227	1303	F09	N04
D03	1228	1304	H09	P04
E03	1229	1297	J09	B04
F03	1230	1298	L09	D04
G03	1231	1299	N09	F04
H03	1232	1300	P09	H04
A04	1129	1205	A10	J03
B04	1130	1206	C10	L03
C04	1131	1207	E10	N03
D04	1132	1208	G10	P03
E04	1133	1201	I10	B03
F04	1134	1202	K10	D03
G04	1135	1203	M10	F03
H04	1136	1204	O10	H03
A05	1137	1213	A12	J05
B05	1138	1214	C12	L05
C05	1139	1215	E12	N05
D05	1140	1216	G12	P05
E05	1141	1209	I12	B05
F05	1142	1210	K12	D05
G05	1143	1211	M12	F05
H05	1144	1212	O12	H05
A06	1273	1349	B21	J16
B06	1274	1350	D21	L16
C06	1275	1351	F21	N16
D06	1276	1352	H21	P16
E06	1277	1345	J21	B16
F06	1278	1346	L21	D16
G06	1279	1347	N21	F16
H06	1280	1348	P21	H16
A07	1369	1061	B22	I15
B07	1370	1062	D22	K15
C07	1371	1063	F22	M15
D07	1372	1064	H22	O15
E07	1373	1057	J22	A15
F07	1374	1058	L22	C15
G07	1375	1059	N22	E15
H07	1376	1060	P22	G15
A08	1121	1197	A08	J01
B08	1122	1198	C08	L01
C08	1123	1199	E08	N01
D08	1124	1200	G08	P01
E08	1125	1193	I08	B01
F08	1126	1194	K08	D01
G08	1127	1195	M08	F01
H08	1128	1196	O08	H01
A09	1089	1165	A23	I18
B09	1090	1166	C23	K18
C09	1091	1167	E23	M18
D09	1092	1168	G23	O18
E09	1093	1161	I23	A18
F09	1094	1162	K23	C18
G09	1095	1163	M23	E18
H09	1096	1164	O23	G18
A10	1353	1045	B18	I11
B10	1354	1046	D18	K11
C10	1355	1047	F18	M11
D10	1356	1048	H18	O11
E10	1357	1041	J18	A11
F10	1358	1042	L18	C11
G10	1359	1043	N18	E11
H10	1360	1044	P18	G11
A11	1041	1117	A11	I06
B11	1042	1118	C11	K06
C11	1043	1119	E11	M06
D11	1044	1120	G11	O06
E11	1045	1113	I11	A06
F11	1046	1114	K11	C06
G11	1047	1115	M11	E06
H11	1048	1116	O11	G06
A12	1057	1133	A15	I10
B12	1058	1134	C15	K10
C12	1059	1135	E15	M10
D12	1060	1136	G15	O10
E12	1061	1129	I15	A10
F12	1062	1130	K15	C10
G12	1063	1131	M15	E10
H12	1064	1132	O15	G10
