#Destpos	P7	P5	P7_pos	P5_pos
A01	1161	1147	A18	E14
B01	1162	1148	C18	G14
C01	1163	1149	E18	I14
D01	1164	1150	G18	K14
E01	1165	1151	I18	M14
F01	1166	1152	K18	O14
G01	1167	1145	M18	A14
H01	1168	1146	O18	C14
A02	1113	1099	A06	E02
B02	1114	1100	C06	G02
C02	1115	1101	E06	I02
D02	1116	1102	G06	K02
E02	1117	1103	I06	M02
F02	1118	1104	K06	O02
G02	1119	1097	M06	A02
H02	1120	1098	O06	C02
A03	1073	1059	A19	E15
B03	1074	1060	C19	G15
C03	1075	1061	E19	I15
D03	1076	1062	G19	K15
E03	1077	1063	I19	M15
F03	1078	1064	K19	O15
G03	1079	1057	M19	A15
H03	1080	1058	O19	C15
A04	1049	1035	A13	E09
B04	1050	1036	C13	G09
C04	1051	1037	E13	I09
D04	1052	1038	G13	K09
E04	1053	1039	I13	M09
F04	1054	1040	K13	O09
G04	1055	1033	M13	A09
H04	1056	1034	O13	C09
A05	1225	1211	B09	F05
B05	1226	1212	D09	H05
C05	1227	1213	F09	J05
D05	1228	1214	H09	L05
E05	1229	1215	J09	N05
F05	1230	1216	L09	P05
G05	1231	1209	N09	B05
H05	1232	1210	P09	D05
A06	1041	1027	A11	E07
B06	1042	1028	C11	G07
C06	1043	1029	E11	I07
D06	1044	1030	G11	K07
E06	1045	1031	I11	M07
F06	1046	1032	K11	O07
G06	1047	1025	M11	A07
H06	1048	1026	O11	C07
A07	1097	1083	A02	E21
B07	1098	1084	C02	G21
C07	1099	1085	E02	I21
D07	1100	1086	G02	K21
E07	1101	1087	I02	M21
F07	1102	1088	K02	O21
G07	1103	1081	M02	A21
H07	1104	1082	O02	C21
A08	1265	1251	B19	F15
B08	1266	1252	D19	H15
C08	1267	1253	F19	J15
D08	1268	1254	H19	L15
E08	1269	1255	J19	N15
F08	1270	1256	L19	P15
G08	1271	1249	N19	B15
H08	1272	1250	P19	D15
A09	1081	1067	A21	E17
B09	1082	1068	C21	G17
C09	1083	1069	E21	I17
D09	1084	1070	G21	K17
E09	1085	1071	I21	M17
F09	1086	1072	K21	O17
G09	1087	1065	M21	A17
H09	1088	1066	O21	C17
A10	1297	1283	B04	F23
B10	1298	1284	D04	H23
C10	1299	1285	F04	J23
D10	1300	1286	H04	L23
E10	1301	1287	J04	N23
F10	1302	1288	L04	P23
G10	1303	1281	N04	B23
H10	1304	1282	P04	D23
A11	1201	1187	B03	E24
B11	1202	1188	D03	G24
C11	1203	1189	F03	I24
D11	1204	1190	H03	K24
E11	1205	1191	J03	M24
F11	1206	1192	L03	O24
G11	1207	1185	N03	A24
H11	1208	1186	P03	C24
A12	1193	1179	B01	E22
B12	1194	1180	D01	G22
C12	1195	1181	F01	I22
D12	1196	1182	H01	K22
E12	1197	1183	J01	M22
F12	1198	1184	L01	O22
G12	1199	1177	N01	A22
H12	1200	1178	P01	C22
