#Destpos	P7	P5	P7_pos	P5_pos
A01	1313	1077	B08	I19
B01	1314	1078	D08	K19
C01	1315	1079	F08	M19
D01	1316	1080	H08	O19
E01	1317	1073	J08	A19
F01	1318	1074	L08	C19
G01	1319	1075	N08	E19
H01	1320	1076	P08	G19
A02	1033	1181	A09	I22
B02	1034	1182	C09	K22
C02	1035	1183	E09	M22
D02	1036	1184	G09	O22
E02	1037	1177	I09	A22
F02	1038	1178	K09	C22
G02	1039	1179	M09	E22
H02	1040	1180	O09	G22
A03	1009	1157	A03	I16
B03	1010	1158	C03	K16
C03	1011	1159	E03	M16
D03	1012	1160	G03	O16
E03	1013	1153	I03	A16
F03	1014	1154	K03	C16
G03	1015	1155	M03	E16
H03	1016	1156	O03	G16
A04	1209	1357	B05	J18
B04	1210	1358	D05	L18
C04	1211	1359	F05	N18
D04	1212	1360	H05	P18
E04	1213	1353	J05	B18
F04	1214	1354	L05	D18
G04	1215	1355	N05	F18
H04	1216	1356	P05	H18
A05	1185	1333	A24	J12
B05	1186	1334	C24	L12
C05	1187	1335	E24	N12
D05	1188	1336	G24	P12
E05	1189	1329	I24	B12
F05	1190	1330	K24	D12
G05	1191	1331	M24	F12
H05	1192	1332	O24	H12
A06	1249	1013	B15	I03
B06	1250	1014	D15	K03
C06	1251	1015	F15	M03
D06	1252	1016	H15	O03
E06	1253	1009	J15	A03
F06	1254	1010	L15	C03
G06	1255	1011	N15	E03
H06	1256	1012	P15	G03
A07	1273	1037	B21	I09
B07	1274	1038	D21	K09
C07	1275	1039	F21	M09
D07	1276	1040	H21	O09
E07	1277	1033	J21	A09
F07	1278	1034	L21	C09
G07	1279	1035	N21	E09
H07	1280	1036	P21	G09
A08	1361	1125	B20	I08
B08	1362	1126	D20	K08
C08	1363	1127	F20	M08
D08	1364	1128	H20	O08
E08	1365	1121	J20	A08
F08	1366	1122	L20	C08
G08	1367	1123	N20	E08
H08	1368	1124	P20	G08
A09	1161	1309	A18	J06
B09	1162	1310	C18	L06
C09	1163	1311	E18	N06
D09	1164	1312	G18	P06
E09	1165	1305	I18	B06
F09	1166	1306	K18	D06
G09	1167	1307	M18	F06
H09	1168	1308	O18	H06
A10	1057	1205	A15	J03
B10	1058	1206	C15	L03
C10	1059	1207	E15	N03
D10	1060	1208	G15	P03
E10	1061	1201	I15	B03
F10	1062	1202	K15	D03
G10	1063	1203	M15	F03
H10	1064	1204	O15	H03
A11	1001	1149	A01	I14
B11	1002	1150	C01	K14
C11	1003	1151	E01	M14
D11	1004	1152	G01	O14
E11	1005	1145	I01	A14
F11	1006	1146	K01	C14
G11	1007	1147	M01	E14
H11	1008	1148	O01	G14
A12	1041	1189	A11	I24
B12	1042	1190	C11	K24
C12	1043	1191	E11	M24
D12	1044	1192	G11	O24
E12	1045	1185	I11	A24
F12	1046	1186	K11	C24
G12	1047	1187	M11	E24
H12	1048	1188	O11	G24
