#Destpos	P7	P5	P7_pos	P5_pos
A01	1353	1299	B18	F04
B01	1354	1300	D18	H04
C01	1355	1301	F18	J04
D01	1356	1302	H18	L04
E01	1357	1303	J18	N04
F01	1358	1304	L18	P04
G01	1359	1297	N18	B04
H01	1360	1298	P18	D04
A02	1041	1371	A11	F22
B02	1042	1372	C11	H22
C02	1043	1373	E11	J22
D02	1044	1374	G11	L22
E02	1045	1375	I11	N22
F02	1046	1376	K11	P22
G02	1047	1369	M11	B22
H02	1048	1370	O11	D22
A03	1265	1211	B19	F05
B03	1266	1212	D19	H05
C03	1267	1213	F19	J05
D03	1268	1214	H19	L05
E03	1269	1215	J19	N05
F03	1270	1216	L19	P05
G03	1271	1209	N19	B05
H03	1272	1210	P19	D05
A04	1121	1067	A08	E17
B04	1122	1068	C08	G17
C04	1123	1069	E08	I17
D04	1124	1070	G08	K17
E04	1125	1071	I08	M17
F04	1126	1072	K08	O17
G04	1127	1065	M08	A17
H04	1128	1066	O08	C17
A05	1297	1243	B04	F13
B05	1298	1244	D04	H13
C05	1299	1245	F04	J13
D05	1300	1246	H04	L13
E05	1301	1247	J04	N13
F05	1302	1248	L04	P13
G05	1303	1241	N04	B13
H05	1304	1242	P04	D13
A06	1145	1091	A14	E23
B06	1146	1092	C14	G23
C06	1147	1093	E14	I23
D06	1148	1094	G14	K23
E06	1149	1095	I14	M23
F06	1150	1096	K14	O23
G06	1151	1089	M14	A23
H06	1152	1090	O14	C23
A07	1025	1355	A07	F18
B07	1026	1356	C07	H18
C07	1027	1357	E07	J18
D07	1028	1358	G07	L18
E07	1029	1359	I07	N18
F07	1030	1360	K07	P18
G07	1031	1353	M07	B18
H07	1032	1354	O07	D18
A08	1073	1019	A19	E05
B08	1074	1020	C19	G05
C08	1075	1021	E19	I05
D08	1076	1022	G19	K05
E08	1077	1023	I19	M05
F08	1078	1024	K19	O05
G08	1079	1017	M19	A05
H08	1080	1018	O19	C05
A09	1137	1083	A12	E21
B09	1138	1084	C12	G21
C09	1139	1085	E12	I21
D09	1140	1086	G12	K21
E09	1141	1087	I12	M21
F09	1142	1088	K12	O21
G09	1143	1081	M12	A21
H09	1144	1082	O12	C21
A10	1337	1283	B14	F23
B10	1338	1284	D14	H23
C10	1339	1285	F14	J23
D10	1340	1286	H14	L23
E10	1341	1287	J14	N23
F10	1342	1288	L14	P23
G10	1343	1281	N14	B23
H10	1344	1282	P14	D23
A11	1105	1051	A04	E13
B11	1106	1052	C04	G13
C11	1107	1053	E04	I13
D11	1108	1054	G04	K13
E11	1109	1055	I04	M13
F11	1110	1056	K04	O13
G11	1111	1049	M04	A13
H11	1112	1050	O04	C13
A12	1169	1115	A20	E06
B12	1170	1116	C20	G06
C12	1171	1117	E20	I06
D12	1172	1118	G20	K06
E12	1173	1119	I20	M06
F12	1174	1120	K20	O06
G12	1175	1113	M20	A06
H12	1176	1114	O20	C06
