#Destpos	P7	P5	P7_pos	P5_pos
A01	1353	1095	B18	M23
B01	1354	1096	D18	O23
C01	1355	1089	F18	A23
D01	1356	1090	H18	C23
E01	1357	1091	J18	E23
F01	1358	1092	L18	G23
G01	1359	1093	N18	I23
H01	1360	1094	P18	K23
A02	1145	1271	A14	N19
B02	1146	1272	C14	P19
C02	1147	1265	E14	B19
D02	1148	1266	G14	D19
E02	1149	1267	I14	F19
F02	1150	1268	K14	H19
G02	1151	1269	M14	J19
H02	1152	1270	O14	L19
A03	1225	1351	B09	N16
B03	1226	1352	D09	P16
C03	1227	1345	F09	B16
D03	1228	1346	H09	D16
E03	1229	1347	J09	F16
F03	1230	1348	L09	H16
G03	1231	1349	N09	J16
H03	1232	1350	P09	L16
A04	1281	1023	B23	M05
B04	1282	1024	D23	O05
C04	1283	1017	F23	A05
D04	1284	1018	H23	C05
E04	1285	1019	J23	E05
F04	1286	1020	L23	G05
G04	1287	1021	N23	I05
H04	1288	1022	P23	K05
A05	1273	1015	B21	M03
B05	1274	1016	D21	O03
C05	1275	1009	F21	A03
D05	1276	1010	H21	C03
E05	1277	1011	J21	E03
F05	1278	1012	L21	G03
G05	1279	1013	N21	I03
H05	1280	1014	P21	K03
A06	1049	1175	A13	M20
B06	1050	1176	C13	O20
C06	1051	1169	E13	A20
D06	1052	1170	G13	C20
E06	1053	1171	I13	E20
F06	1054	1172	K13	G20
G06	1055	1173	M13	I20
H06	1056	1174	O13	K20
A07	1033	1159	A09	M16
B07	1034	1160	C09	O16
C07	1035	1153	E09	A16
D07	1036	1154	G09	C16
E07	1037	1155	I09	E16
F07	1038	1156	K09	G16
G07	1039	1157	M09	I16
H07	1040	1158	O09	K16
A08	1161	1287	A18	N23
B08	1162	1288	C18	P23
C08	1163	1281	E18	B23
D08	1164	1282	G18	D23
E08	1165	1283	I18	F23
F08	1166	1284	K18	H23
G08	1167	1285	M18	J23
H08	1168	1286	O18	L23
A09	1025	1151	A07	M14
B09	1026	1152	C07	O14
C09	1027	1145	E07	A14
D09	1028	1146	G07	C14
E09	1029	1147	I07	E14
F09	1030	1148	K07	G14
G09	1031	1149	M07	I14
H09	1032	1150	O07	K14
A10	1217	1343	B07	N14
B10	1218	1344	D07	P14
C10	1219	1337	F07	B14
D10	1220	1338	H07	D14
E10	1221	1339	J07	F14
F10	1222	1340	L07	H14
G10	1223	1341	N07	J14
H10	1224	1342	P07	L14
A11	1105	1231	A04	N09
B11	1106	1232	C04	P09
C11	1107	1225	E04	B09
D11	1108	1226	G04	D09
E11	1109	1227	I04	F09
F11	1110	1228	K04	H09
G11	1111	1229	M04	J09
H11	1112	1230	O04	L09
A12	1001	1127	A01	M08
B12	1002	1128	C01	O08
C12	1003	1121	E01	A08
D12	1004	1122	G01	C08
E12	1005	1123	I01	E08
F12	1006	1124	K01	G08
G12	1007	1125	M01	I08
H12	1008	1126	O01	K08
