#Destpos	P7	P5	P7_pos	P5_pos
A01	1249	1093	B15	I23
B01	1250	1094	D15	K23
C01	1251	1095	F15	M23
D01	1252	1096	H15	O23
E01	1253	1089	J15	A23
F01	1254	1090	L15	C23
G01	1255	1091	N15	E23
H01	1256	1092	P15	G23
A02	1225	1069	B09	I17
B02	1226	1070	D09	K17
C02	1227	1071	F09	M17
D02	1228	1072	H09	O17
E02	1229	1065	J09	A17
F02	1230	1066	L09	C17
G02	1231	1067	N09	E17
H02	1232	1068	P09	G17
A03	1025	1253	A07	J15
B03	1026	1254	C07	L15
C03	1027	1255	E07	N15
D03	1028	1256	G07	P15
E03	1029	1249	I07	B15
F03	1030	1250	K07	D15
G03	1031	1251	M07	F15
H03	1032	1252	O07	H15
A04	1201	1045	B03	I11
B04	1202	1046	D03	K11
C04	1203	1047	F03	M11
D04	1204	1048	H03	O11
E04	1205	1041	J03	A11
F04	1206	1042	L03	C11
G04	1207	1043	N03	E11
H04	1208	1044	P03	G11
A05	1313	1157	B08	I16
B05	1314	1158	D08	K16
C05	1315	1159	F08	M16
D05	1316	1160	H08	O16
E05	1317	1153	J08	A16
F05	1318	1154	L08	C16
G05	1319	1155	N08	E16
H05	1320	1156	P08	G16
A06	1129	1357	A10	J18
B06	1130	1358	C10	L18
C06	1131	1359	E10	N18
D06	1132	1360	G10	P18
E06	1133	1353	I10	B18
F06	1134	1354	K10	D18
G06	1135	1355	M10	F18
H06	1136	1356	O10	H18
A07	1273	1117	B21	I06
B07	1274	1118	D21	K06
C07	1275	1119	F21	M06
D07	1276	1120	H21	O06
E07	1277	1113	J21	A06
F07	1278	1114	L21	C06
G07	1279	1115	N21	E06
H07	1280	1116	P21	G06
A08	1161	1005	A18	I01
B08	1162	1006	C18	K01
C08	1163	1007	E18	M01
D08	1164	1008	G18	O01
E08	1165	1001	I18	A01
F08	1166	1002	K18	C01
G08	1167	1003	M18	E01
H08	1168	1004	O18	G01
A09	1177	1021	A22	I05
B09	1178	1022	C22	K05
C09	1179	1023	E22	M05
D09	1180	1024	G22	O05
E09	1181	1017	I22	A05
F09	1182	1018	K22	C05
G09	1183	1019	M22	E05
H09	1184	1020	O22	G05
A10	1081	1309	A21	J06
B10	1082	1310	C21	L06
C10	1083	1311	E21	N06
D10	1084	1312	G21	P06
E10	1085	1305	I21	B06
F10	1086	1306	K21	D06
G10	1087	1307	M21	F06
H10	1088	1308	O21	H06
A11	1321	1165	B10	I18
B11	1322	1166	D10	K18
C11	1323	1167	F10	M18
D11	1324	1168	H10	O18
E11	1325	1161	J10	A18
F11	1326	1162	L10	C18
G11	1327	1163	N10	E18
H11	1328	1164	P10	G18
A12	1065	1293	A17	J02
B12	1066	1294	C17	L02
C12	1067	1295	E17	N02
D12	1068	1296	G17	P02
E12	1069	1289	I17	B02
F12	1070	1290	K17	D02
G12	1071	1291	M17	F02
H12	1072	1292	O17	H02
