#Destpos	P7	P5	P7_pos	P5_pos
A01	1089	1367	A23	N20
B01	1090	1368	C23	P20
C01	1091	1361	E23	B20
D01	1092	1362	G23	D20
E01	1093	1363	I23	F20
F01	1094	1364	K23	H20
G01	1095	1365	M23	J20
H01	1096	1366	O23	L20
A02	1257	1151	B17	M14
B02	1258	1152	D17	O14
C02	1259	1145	F17	A14
D02	1260	1146	H17	C14
E02	1261	1147	J17	E14
F02	1262	1148	L17	G14
G02	1263	1149	N17	I14
H02	1264	1150	P17	K14
A03	1297	1191	B04	M24
B03	1298	1192	D04	O24
C03	1299	1185	F04	A24
D03	1300	1186	H04	C24
E03	1301	1187	J04	E24
F03	1302	1188	L04	G24
G03	1303	1189	N04	I24
H03	1304	1190	P04	K24
A04	1313	1207	B08	N03
B04	1314	1208	D08	P03
C04	1315	1201	F08	B03
D04	1316	1202	H08	D03
E04	1317	1203	J08	F03
F04	1318	1204	L08	H03
G04	1319	1205	N08	J03
H04	1320	1206	P08	L03
A05	1177	1071	A22	M17
B05	1178	1072	C22	O17
C05	1179	1065	E22	A17
D05	1180	1066	G22	C17
E05	1181	1067	I22	E17
F05	1182	1068	K22	G17
G05	1183	1069	M22	I17
H05	1184	1070	O22	K17
A06	1337	1231	B14	N09
B06	1338	1232	D14	P09
C06	1339	1225	F14	B09
D06	1340	1226	H14	D09
E06	1341	1227	J14	F09
F06	1342	1228	L14	H09
G06	1343	1229	N14	J09
H06	1344	1230	P14	L09
A07	1225	1119	B09	M06
B07	1226	1120	D09	O06
C07	1227	1113	F09	A06
D07	1228	1114	H09	C06
E07	1229	1115	J09	E06
F07	1230	1116	L09	G06
G07	1231	1117	N09	I06
H07	1232	1118	P09	K06
A08	1345	1239	B16	N11
B08	1346	1240	D16	P11
C08	1347	1233	F16	B11
D08	1348	1234	H16	D11
E08	1349	1235	J16	F11
F08	1350	1236	L16	H11
G08	1351	1237	N16	J11
H08	1352	1238	P16	L11
A09	1321	1215	B10	N05
B09	1322	1216	D10	P05
C09	1323	1209	F10	B05
D09	1324	1210	H10	D05
E09	1325	1211	J10	F05
F09	1326	1212	L10	H05
G09	1327	1213	N10	J05
H09	1328	1214	P10	L05
A10	1025	1303	A07	N04
B10	1026	1304	C07	P04
C10	1027	1297	E07	B04
D10	1028	1298	G07	D04
E10	1029	1299	I07	F04
F10	1030	1300	K07	H04
G10	1031	1301	M07	J04
H10	1032	1302	O07	L04
A11	1241	1135	B13	M10
B11	1242	1136	D13	O10
C11	1243	1129	F13	A10
D11	1244	1130	H13	C10
E11	1245	1131	J13	E10
F11	1246	1132	L13	G10
G11	1247	1133	N13	I10
H11	1248	1134	P13	K10
A12	1009	1287	A03	N23
B12	1010	1288	C03	P23
C12	1011	1281	E03	B23
D12	1012	1282	G03	D23
E12	1013	1283	I03	F23
F12	1014	1284	K03	H23
G12	1015	1285	M03	J23
H12	1016	1286	O03	L23
