#Destpos	P7	P5	P7_pos	P5_pos
A01	1057	1179	A15	E22
B01	1058	1180	C15	G22
C01	1059	1181	E15	I22
D01	1060	1182	G15	K22
E01	1061	1183	I15	M22
F01	1062	1184	K15	O22
G01	1063	1177	M15	A22
H01	1064	1178	O15	C22
A02	1137	1259	A12	F17
B02	1138	1260	C12	H17
C02	1139	1261	E12	J17
D02	1140	1262	G12	L17
E02	1141	1263	I12	N17
F02	1142	1264	K12	P17
G02	1143	1257	M12	B17
H02	1144	1258	O12	D17
A03	1377	1115	B24	E06
B03	1378	1116	D24	G06
C03	1379	1117	F24	I06
D03	1380	1118	H24	K06
E03	1381	1119	J24	M06
F03	1382	1120	L24	O06
G03	1383	1113	N24	A06
H03	1384	1114	P24	C06
A04	1113	1235	A06	F11
B04	1114	1236	C06	H11
C04	1115	1237	E06	J11
D04	1116	1238	G06	L11
E04	1117	1239	I06	N11
F04	1118	1240	K06	P11
G04	1119	1233	M06	B11
H04	1120	1234	O06	D11
A05	1289	1027	B02	E07
B05	1290	1028	D02	G07
C05	1291	1029	F02	I07
D05	1292	1030	H02	K07
E05	1293	1031	J02	M07
F05	1294	1032	L02	O07
G05	1295	1025	N02	A07
H05	1296	1026	P02	C07
A06	1297	1035	B04	E09
B06	1298	1036	D04	G09
C06	1299	1037	F04	I09
D06	1300	1038	H04	K09
E06	1301	1039	J04	M09
F06	1302	1040	L04	O09
G06	1303	1033	N04	A09
H06	1304	1034	P04	C09
A07	1177	1299	A22	F04
B07	1178	1300	C22	H04
C07	1179	1301	E22	J04
D07	1180	1302	G22	L04
E07	1181	1303	I22	N04
F07	1182	1304	K22	P04
G07	1183	1297	M22	B04
H07	1184	1298	O22	D04
A08	1049	1171	A13	E20
B08	1050	1172	C13	G20
C08	1051	1173	E13	I20
D08	1052	1174	G13	K20
E08	1053	1175	I13	M20
F08	1054	1176	K13	O20
G08	1055	1169	M13	A20
H08	1056	1170	O13	C20
A09	1225	1347	B09	F16
B09	1226	1348	D09	H16
C09	1227	1349	F09	J16
D09	1228	1350	H09	L16
E09	1229	1351	J09	N16
F09	1230	1352	L09	P16
G09	1231	1345	N09	B16
H09	1232	1346	P09	D16
A10	1281	1019	B23	E05
B10	1282	1020	D23	G05
C10	1283	1021	F23	I05
D10	1284	1022	H23	K05
E10	1285	1023	J23	M05
F10	1286	1024	L23	O05
G10	1287	1017	N23	A05
H10	1288	1018	P23	C05
A11	1345	1083	B16	E21
B11	1346	1084	D16	G21
C11	1347	1085	F16	I21
D11	1348	1086	H16	K21
E11	1349	1087	J16	M21
F11	1350	1088	L16	O21
G11	1351	1081	N16	A21
H11	1352	1082	P16	C21
A12	1193	1315	B01	F08
B12	1194	1316	D01	H08
C12	1195	1317	F01	J08
D12	1196	1318	H01	L08
E12	1197	1319	J01	N08
F12	1198	1320	L01	P08
G12	1199	1313	N01	B08
H12	1200	1314	P01	D08
